,BT549,Hs-578-T,MCF7,MCF7ADR,MDA-MB-231,MDAMB435,T47D,SF268,SF295,SF539,SNB19,SNB75,U251,COLO-205,HCC2998,HCT-116,HCT-15,HT-29,KM12,SW620,CCRF-CEM,HL-60,K-562,MOLT-4,RPMI-8226,SR,LOXIMVI,M14,MALME3M,SK-MEL-2,SK-MEL-28,SK-MEL-5,UACC-257,UACC-62,A549,EKVX,HOP-62,HOP-92,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,IGROV-1,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,SK-OV-3,DU-145,PC-3,786-0,A498,ACHN,CAKI-1,RXF393,SN12C,TK10,UO31
NDUFAB1,-0.142579029765,-2.3766999023,-0.861302522909,0.871874260496,-0.883281570861,1.6238498175,1.00106487187,-0.845332807309,0.58355708635,0.215719296695,,-2.96412938324,,0.557936970661,1.30597739803,-0.571427895722,-2.44879237915,2.1909871622,-0.294740671894,,-1.52401019021,1.84780405866,0.182014517854,,2.01107790788,2.28481309828,0.572201556573,2.75370855557,-0.00117741523717,,-2.33849907821,0.20535768846,,2.697868751,-1.45011284619,-2.87159873019,-2.66442602584,0.688598800117,0.116371083296,,-0.241057713958,0.033811606376,1.08355341983,,,1.47402206068,-1.01058146295,-0.512949961085,0.392046090222,1.12817965573,,,0.836732142215,-1.6128048312,,,-1.19738421381,-0.271821627301,-0.90923699285
NDUFAF2,1.10333651572,-1.02658585156,0.990518728467,1.43639598885,0.871529984121,-1.5591425061,0.0440428912745,,0.436719211615,0.015225923413,-0.471729588652,-1.00733891649,1.16184530919,0.431304522367,-1.63971254115,-3.20431256798,-0.910060932651,1.18115257106,1.1208091118,2.20612660797,-0.645787945051,-1.06652674045,-0.297086535698,,1.96777458035,0.774084830308,-0.229690993874,1.82601216292,-2.3069401629,-0.884503196935,,0.520886448623,0.0534627025533,4.2617342311,0.184593451205,-4.30967762907,-3.46743522943,0.079434875721,2.25174402776,-1.05840689553,-1.95200517121,2.55143192697,0.771990089745,-1.63733502951,-0.12061057096,1.92279106625,-0.52723325428,0.888073717714,0.345368447797,0.911384104876,1.96598249274,,-0.54750737365,-1.04365139651,0.636989105626,-1.96399289314,-0.0412343027952,-0.969615516074,-1.51590948351
NDUFAF4,1.41912598089,,0.781025705073,2.16582719944,0.321058692513,0.283084125542,-0.774609671275,0.303962753592,-0.131468056889,0.360577378366,1.09217524457,-2.79989304468,0.757677486966,-1.34200449047,0.104228234154,-1.70825728421,-1.2931101932,-0.296322179393,0.0121405334701,1.35780982917,-1.0076512287,-1.15856613114,,-4.68902465103,0.940993143998,1.68623431372,0.953882920763,2.70266873563,-0.520471249589,-1.06878056501,-1.8450290975,0.013994659139,0.0351716402383,3.20415544394,-0.307862979923,-3.03724630811,-0.553703992988,0.722430547373,2.18512881878,-0.262613110672,-2.42429615764,2.35819215519,0.166678148265,-2.03435005103,-0.0893671421932,3.99867594486,0.241364741212,1.12086127453,1.23487200949,0.769961211982,2.09932704681,,-1.23532918911,-1.17684883054,-0.604035194825,,-0.222355862566,-1.67220436657,-1.43798618279
NDUFB7,-1.10770379926,,3.37285583561,1.24597366001,,,,0.697657631611,0.322842275368,-0.501907118625,2.57881332674,-1.44223986091,,-0.308763997277,,-1.0447769666,-1.8643090973,-0.00176489573418,-0.587049647677,1.6008762474,-1.4191326252,0.0249769353079,,0.507814012744,-0.377835541884,-0.29645390923,-1.0200608051,1.56274240363,-1.401790624,-2.39747045218,,1.38176187921,2.69121861223,2.64724902542,1.56518215247,-3.90637788933,,,1.00542631789,,-0.633804135902,0.90149350359,-0.48558774153,-2.42558383169,-0.155660814224,0.268536646919,-0.452667547026,1.44997526252,,,1.35009887116,,-0.21181654741,-0.909637102992,-2.09365138048,,1.09681642506,-0.655438504819,
NDUFS3,-0.132228639883,-1.53704660615,1.58890957127,1.08723382486,0.833721190859,0.841578858925,0.476926032103,1.58034378805,-0.566066194363,-3.54205928496,0.640523738171,-1.71490824006,0.673385567459,0.0239568714928,-0.741337323896,-0.568363308692,-3.03776637462,3.32605115628,-0.0413036710899,2.13285666228,-0.530695527239,0.544104307678,-0.156682655334,0.597325971608,-0.226230090407,1.51805844478,0.932455171091,2.45172628903,-0.428301144988,-0.865898442704,-2.06335531213,1.18498869312,-0.182773723785,3.67406619214,1.28148489071,-2.17514799378,-1.89518504882,-1.15331003518,0.606801923488,-0.681365226519,-1.44744219729,2.40837218619,0.624293279296,-0.970839804994,-0.166654241871,3.11364833534,1.75788562371,-0.0175711007657,0.345040943419,0.652110902215,0.873152868165,-2.76370630845,0.731984455129,-1.06596921385,-1.87392850575,-1.68949141985,-0.328811001284,-2.57459440719,-1.2287322677
NDUFS6,0.424268519394,,3.01123507182,0.22424418771,0.919305276663,-0.363368744216,-0.231610077951,-0.64996141142,0.168123789089,-1.04272226103,,-1.84581652854,,0.932461336242,-1.34507423786,0.226663809343,,-0.850616111851,-0.100558406359,,-4.27140924509,,-1.77876578991,,0.0966489389166,1.95561282334,0.847589732545,1.51248752412,-1.39137609808,,-1.68797566755,-0.22226727216,,2.537067189,1.0093994547,-2.51142680938,-1.02707620798,-0.0396248714526,1.20350800345,,0.114558326767,2.66110386588,-0.433897504721,,,1.33699216865,-0.266893558917,0.437444106339,-1.70977393084,0.935497576263,2.27718969914,,1.88122513815,-0.0702032932905,,,-3.40134005141,0.49189574963,-1.54462788055
NDUFS8,,,0.195714154134,2.18755651564,-0.03012232955,0.456721315221,-0.429793470841,1.58482955226,-0.836805823329,-2.53309904892,1.29148496422,-1.52341321434,0.725593375307,-0.823100111016,-0.33586543032,-1.20640655821,-2.5114172338,0.703307402752,-0.768177377331,0.104037146617,-0.0894796060751,0.0371945866448,,-0.314223708301,-1.1872015792,0.823894055195,0.578839659541,2.51328603626,-0.351805561766,-1.67802171826,-3.19232050447,0.664859401768,-0.241645207372,3.79850007052,0.653745921525,-1.8247605347,-1.12423743779,0.517471319894,2.10003322868,-0.333483035483,0.0794226659898,2.51378202682,0.645831092973,-2.29795003297,-1.45371668301,2.59193272636,1.40882989778,2.34180798224,0.798786431713,1.6464486761,1.27438885179,,0.769891969832,-0.784188765774,-2.75933785837,-4.03568874915,-0.821091605163,-0.0830765318978,-0.378518294901
NDUFV3,,-0.954007669873,-0.263029507765,1.21510630052,0.662380142975,1.42546235454,-0.209454430065,,0.926608260374,,1.14722090658,,,,,-0.12414447259,,,-0.275774240363,1.85032856015,,,,-1.49231265001,,1.07367007135,-0.509686822481,2.0633094534,-0.540596979501,-1.51867973217,-3.99961900656,0.622273211747,3.09472920796,,,,,-0.974960034028,-0.670573517226,-0.69350193901,,,-0.480621516114,-1.62804465795,-2.2119113504,,,,,1.35593850789,1.9053156341,,,,,,0.501816630211,,-2.00361508488
NENF,1.21367632172,-0.375586228421,0.716192637231,,0.176807578768,-1.91066563747,0.687900079015,1.58047689535,-0.414632655062,-0.16905593039,0.131645749889,0.169042064186,-0.437029669549,-1.99762331662,-0.770753808095,0.410877028375,-4.34194515581,-0.98892103983,-0.644958827947,-1.18063897974,0.323748399545,,0.0582593797687,0.635130141564,-0.81661123949,1.1711722809,-1.27258808944,1.48959083478,0.947385490859,-2.47365735941,-1.49350055036,0.662297015521,-0.702935000337,3.9564883203,-0.597115171084,-1.63370027887,-2.02082895944,2.7620607464,-0.287098567518,0.444653864379,0.622082003645,2.21690706563,1.01937042956,,-1.31977211262,0.228619335379,-3.53331281517,,1.952833548,1.79370856858,2.44281539865,,1.61020251207,0.0921063348676,-2.86885270649,-0.676620312222,0.92229668313,2.18574977147,-1.1536958946
NEU1,-0.49194968035,-0.933433866077,,0.111929872067,0.468826422961,-2.00484201028,1.01531900023,0.901478965274,,3.31513546024,-0.0860381584488,-2.67187184782,-0.203429368293,-0.426812004361,-0.336012778671,,,,-1.6895006195,,,,,,,0.814981450477,-1.15254771594,1.47239175571,2.51744679,-2.48918411326,-2.53288672587,2.05964485896,2.52598532871,0.993492322789,,,,0.431724821285,1.92298197252,-2.18305506595,1.65254523645,,-0.0980940970535,,,0.995161765549,-0.614545112608,-1.36521449691,,0.378466362491,,,0.0702132818989,,0.21928193512,-0.100617003224,,-1.78347777516,-0.498714708002
NIPSNAP3A,1.05483947777,-1.17777966309,1.69927650576,-0.860911836589,0.969389192728,-0.774246838718,1.82144807016,1.16512155646,0.0608133548764,0.276281566512,-0.000948643255697,-0.567276363447,0.0954508862262,0.9205583387,0.128223424863,,,0.206592104959,-0.497472801681,-0.0547042470543,0.891090120334,3.80313227685,-0.449312404888,1.53827800969,-2.2777846181,0.209264932531,0.719772031077,3.17594294012,,-2.6990587019,-1.85752162414,-2.03631869897,-1.77997988358,-0.407480385191,-0.470819815566,-1.11871778207,-1.29657745816,-4.6423520994,0.840614556223,,-0.798876142979,0.567605622863,0.948546095494,-1.49566630698,-1.0275848365,1.14766160126,1.63062151506,,2.23714886471,2.07609249258,1.84343348653,,0.507293189111,-1.91968482885,0.791797362615,0.783665128267,-1.53321468304,-2.44934857439,-1.12350641438
NME3,0.490010355976,,0.455217844589,2.18619057628,-1.07466081807,,0.436055773585,-0.390446244661,,,,-2.35057455267,-0.403480077226,-1.63954411379,-0.920398025958,0.29506400307,-2.70359934313,0.109069826148,,,,,,,1.68159673985,-1.23840791299,,,-1.81431503643,-0.505122938536,-3.51534558758,,-1.25404195925,2.27669162734,0.613436701052,-2.94572041582,,-0.59497069808,-1.01281589689,0.176636323184,2.38971516703,2.14757859554,1.27806268527,,,,1.79378694747,0.766589601953,1.72623083591,-0.848642838608,0.061916118541,,0.897104969941,0.555019549315,,,-0.399557542237,0.946938417272,0.546110146864
NNMT,0.433878968998,-0.548912604756,,0.909965541575,0.0645805144125,,,1.1033395212,-0.46587888821,0.0143017585667,-0.144804294267,-0.269710297125,-2.45327806949,,,,,-0.129878389588,,,,,,,,,-1.84337244294,-2.46910780707,,,-4.16610685595,-0.730522438478,,1.31926167935,0.395582788972,-0.962868877381,-1.21656960094,-2.07393520068,0.799757943094,,,,,,,0.718804954967,-1.52639729876,1.11013060539,1.03082805405,1.54058645013,,-0.59421307027,1.13097208372,1.45831426413,1.49715953658,2.65690085462,,-0.941660357541,1.71401325512
NNT,1.09848260467,-0.229471313901,-0.0972412812253,0.483345492597,-0.0918133507242,0.800353750522,-0.0203841460428,-0.144744704604,0.87179005503,0.411823714564,1.11813366162,0.257578094866,0.282362276371,-0.532077337611,-0.37463980372,,-1.22862241551,-0.895727483847,0.661510575214,1.4214419253,-0.226122317929,1.4408690254,-0.329026013384,0.600922520397,1.02818721104,1.86179941473,-3.57266835964,2.67031040248,1.5975729523,,-1.8142400133,3.10551190241,3.96117400258,1.60086466381,-1.37432156883,-2.18437095439,-4.21170588194,2.39894498681,,-2.51425729034,,-0.0374666969541,0.95335984548,-1.58563442836,-0.984434882944,1.44536238892,0.792690389717,-0.231537277548,-2.32387520597,0.341784516317,-1.20550656008,-1.09402373363,-3.10335950432,-0.682307592253,0.633076044971,-1.53612116726,-0.238408437243,-0.72894887404,-0.0966114335946
NOC4L,,,,1.75364425778,,,-2.42240392823,-0.389758804775,0.845593240363,-0.68053867365,1.43522944618,-1.16539251726,2.39557976377,,0.950814429693,-1.35210227546,-2.87098954674,0.846387131433,,,0.632855174763,-0.256644985517,-0.14253214849,-2.01802029293,-0.285221225036,,1.88728262759,1.29143703817,-3.18348550326,,0.180049145783,,,1.85390975248,,,-0.601360408145,-0.894207883212,2.15354538325,-1.5764089706,-0.882482668017,3.51349285859,0.44754707934,,,,1.11907275538,0.173332789331,,0.289887212749,,0.837987780085,-0.804513032942,-0.798840087661,1.27170670948,-1.28873844304,-0.657750381743,,-1.5716551121
NPM3,,-2.96042733562,1.94638952049,0.41766811585,0.502422228089,1.35547858574,0.571724325077,1.63548792407,-1.33886283744,-0.889914466295,-1.04636658472,-3.50088156724,1.20496945802,-0.559536502843,0.466419285139,-0.566846006509,-1.98107018543,1.17924993715,0.523585610501,2.20989383774,-0.599341504538,0.0807980959455,-2.10320946154,-0.124141545637,3.66643253691,0.2192603157,-0.288024409762,1.37191757916,-0.0777668457129,0.15542728337,-1.39250515037,1.14479123032,,3.00583334733,0.127442131484,-2.53268879352,-0.656473827414,-1.97136521845,0.670033653829,-0.47701712231,-4.67568319886,3.06825141036,0.497418976571,-0.552400132846,-0.0631008642237,2.84327288201,1.5043103912,1.32579776187,-2.1482926519,0.495930541692,0.439919447134,,0.00189925407079,-0.124141545637,-0.852865055104,-0.227369961598,-0.748233908779,-0.397315726051,-1.06920230204
NRAS,1.85713407406,-0.344120765568,2.9115085294,1.25662583097,1.23147042006,-1.35517036361,-0.185310793032,3.91306643953,-0.387163486802,0.451575454764,1.60458488609,-1.0503653916,1.1980622346,-2.93174632618,-1.09284431028,-1.06971615004,-2.03706080547,0.607512720096,-0.394866622878,1.43869390946,-0.0231318435614,-0.284514685875,-1.16613210245,-0.831914098176,-0.562880127715,0.0742644546575,-0.358388820245,1.43566893874,-1.40008725478,-1.68827511629,-2.75397481991,-2.5059359475,-1.60538158486,1.5812667817,0.0627789830078,-1.26777409813,-0.313293877525,1.54529249732,0.451019650073,-1.13477204014,-0.538046679178,0.879502907375,0.782268973944,-4.65675750245,-1.83965892788,3.25237829395,1.09585193918,2.98799493276,0.86587053904,0.602639228372,0.397402663508,,1.36324785123,0.588886323651,-1.04918955931,0.917602157162,-1.79643518467,0.299733602727,0.561360058886
NSUN2,-0.409575819286,-2.65087497231,1.55227895672,0.957871528267,-1.01301780438,-1.73090124555,-0.287651035466,1.45100710111,,-1.01098567285,-0.900275025561,-0.641193347504,0.054014530614,0.647596594314,0.41627416736,-1.68591898886,-1.17142020003,1.18262662927,0.620939605774,0.595279415947,0.308150300638,-0.555499591837,1.98367431678,-0.0446706133058,0.00330169876803,-0.649504443142,-1.91259012059,3.39072565197,0.00220185814581,-2.63243938854,-1.71491143371,3.10583858861,2.58221684709,1.95175451264,0.115693129227,-2.00748045227,-1.81945252209,0.288234956716,1.0464941293,-4.60522515753,-0.611877037017,1.97404116822,-0.0172719966871,-1.10663985045,-1.39383300691,1.26209281352,0.999135157394,-0.261683123961,-0.881245329906,2.18897799307,1.28676358126,-0.45968022567,0.876776862329,-0.702354136636,1.2251766651,0.743698109245,2.25040338262,-0.163187314083,-3.41028523665
NUDCD2,-0.0213624887802,-1.77044845127,1.78004749571,0.992530966209,0.842723618265,0.245245710984,1.03721744855,2.16580302944,-0.235099168308,-0.566435274862,-0.976144631534,-2.12855331147,-0.91181283531,-0.0927613969495,-1.44473150566,-0.29947984827,0.473396930574,-0.253583098364,0.0721194764539,-0.857689174077,2.23035446846,1.02803843706,1.91434165773,1.11609023584,1.44274095884,-0.0920475600023,-1.37648933586,0.806869051842,-1.73356707966,-2.45053242786,,0.117051977184,-0.304736967643,2.14526402974,0.166984311304,-2.37903742912,-2.00425192159,0.464823863102,-1.76611658615,0.969821301727,-0.935403215236,1.23522503553,1.02820341628,-4.20424623034,-1.66423122858,2.1276446432,0.710508163151,3.53103119853,-1.91092571479,1.14248335674,1.61300514834,,-0.548774076633,-0.524524276442,-0.402050113519,-3.79872857962,1.10969343985,0.294165538035,-0.0587421605739
NUDT19,,,-0.869518463941,1.39218208241,0.109772420544,-0.754006280389,,,,-0.458684483783,3.35913322778,-1.06130138363,0.422993351297,-2.54682022737,-0.289118754347,-2.07772963038,-0.971983286199,-1.50308029812,-1.04845710012,1.45143775012,,-0.328839185387,-1.11479002843,,-0.653093193233,1.39981802985,-1.94529416265,2.38585848685,0.158645787556,,-0.0689706213696,-0.645865824671,2.19973563042,3.3559912908,-2.35220883675,-4.02299312877,,1.0673594295,1.11311302809,-0.910262586498,0.721706568129,1.48179462201,0.438258689242,,,1.94502360435,0.485793299752,0.581159472694,,0.674186655847,-0.795883257602,,0.760446951119,-1.41816731196,0.780571712134,1.19984142982,,-1.41019920867,
NUDT2,-0.620665904113,,0.130985860577,,1.79660189281,-0.0559722267821,-0.739867954036,3.32248008376,,,,-0.965088809392,-0.718343146128,0.726653485564,-3.13322613089,0.982033780855,-0.723550866807,,-1.11357756629,,0.98403297758,0.959550354856,,1.88577091322,1.11928753557,,-0.442958193184,-0.104461289923,-0.230179161644,,-3.97696043518,-1.6115874308,,3.80249160248,-1.97192213276,-0.428542874354,-1.90069542831,1.05634608078,,-1.42450099424,-2.58221561683,-0.232569472385,-0.212260135265,,,1.87733265291,0.238591073755,0.998620154314,-0.219011610464,0.900208306455,2.04771726226,,1.22094975989,0.598484077928,,,0.192639282172,-2.26332416065,0.078833371548
NUDT3,0.9247316287,-0.810596462187,0.447615999224,0.411371569288,1.43522944176,0.0430868101788,,0.922204756913,,-0.952557339541,,-0.862039442085,,-0.691941286177,-0.555242325371,-0.0557943655221,-1.78578056456,0.826901927077,0.481550479877,0.254018810512,0.356796528999,2.82237400944,2.67408544356,1.13836018396,2.42191181343,0.34262893269,-0.504213049376,1.26701019885,0.722867930443,-2.32287337585,,0.766426278347,-0.723044969842,2.2181936151,-0.434020068994,-3.32804178064,-4.19535921157,,,-0.0626479087618,,,1.3938387714,-2.46025121889,,,-1.08924326383,2.40315479357,-1.09410701468,-0.453063018952,1.11002739908,,,-1.71061955159,,,-1.29463223751,-1.68657089694,
NUDT4,,,0.680555005315,,1.29485364899,0.559129543945,0.412513772556,0.236109557552,,,-1.10623997527,-0.163629145033,-0.0296891240295,0.417160839576,-1.95946468466,,-1.31032164919,2.35500238438,1.70649526913,2.66185123689,-0.321279006032,1.29789672145,2.31424336717,0.363587007738,,-1.17585104987,-1.10356934637,3.63760463884,0.18386923329,,,0.159330658544,,2.16756201394,-0.906768491956,-2.56020339939,-4.36459214953,,,-1.11316454406,-1.54927245871,-0.592449148723,-1.67935524708,-0.274080441815,,,0.728144601107,-0.0385019283657,-0.41463571691,0.597507268246,1.94769219831,,,-1.69124973214,,,-0.011386745158,,-0.857841293392
NUMA1,-0.987554407702,-0.21012511715,1.5730097066,1.49199132096,-2.05939101782,-2.7071615648,0.343222571468,1.07329450677,-0.0272355951684,1.89822746487,1.09953174888,0.234003547151,2.07345542289,-1.28198853625,1.76146289017,-0.77882253763,-0.197872668958,2.27305793688,0.527416543175,0.896810543068,-3.00316449098,1.60451521197,-1.9777386555,-1.50781334366,2.98264981786,-1.37409667698,-0.77571428407,0.890419521103,-1.78427764287,-0.69584543704,-1.63511119463,0.927119781572,1.69396263284,1.25462808755,-0.115539450463,-2.94354412305,-2.00693096686,0.886871295054,1.94616641844,-2.08725728245,0.248248835275,1.49672917912,1.8637809112,-0.838892857518,-0.645944531642,1.35661094541,0.778087303353,-0.0034322274548,0.0479013772586,-0.418370643666,-0.946876677554,0.00572428654499,-4.52532795658,-0.155932690889,0.397942520589,0.387239753302,-0.840743397134,-0.511164389129,-0.344702516718
NUP153,,-0.577810666874,1.40348924289,3.18943042665,0.239186718677,,,0.132049358488,0.640597265422,0.33696920207,2.0627755698,-0.627891346403,0.00251826897336,-3.00939508952,-1.81692022517,-0.469194534087,-2.27190137949,-0.978679054027,-0.103418665564,1.10435350675,-0.644041153413,,1.20103705708,0.730174519552,0.40152097681,-0.156665624905,-0.205839490001,1.93398334855,-3.06725832456,-0.463605267633,-1.58312994109,1.53581264341,2.81285278422,1.46264920867,-1.50650123628,,-2.09828156073,-0.0706926741618,1.78936090477,-0.317868610516,-1.61195797897,0.716626169018,1.31486281791,-0.5031536283,-0.273313056533,2.87092866514,,2.27929238026,-0.931583428383,-0.247482630637,1.03479764553,-0.610081027831,0.755354549385,-1.50342468984,-0.826607711486,0.304200204944,1.39617397615,-3.95405147227,-2.38408787502
NUP160,-0.474673988679,-1.12833634542,0.752104626088,1.9497598913,-1.31884850658,,-2.55389099956,3.28342608958,1.34182611619,1.34777308047,0.11938546341,-0.649617715859,1.28803107042,0.00167212150692,0.920805212702,1.94736467075,-1.15126897464,0.683703560854,0.351424866407,2.05093366354,-0.412017181506,-2.20600879368,-0.552744074462,-0.413472712861,1.72203954719,,-1.80485091846,1.65234830505,-0.938428300482,-0.0802245340747,-3.59931095538,-0.252669083417,1.7734713735,3.47542357102,0.0862285502592,-4.48701995929,-2.52096841322,0.0549663404893,1.2313546782,-1.0633760235,-2.22714817278,1.97701602012,0.997331419429,-1.86156038079,-1.96846339766,2.04827295091,-1.241304864,0.61509699806,-0.0780144264346,0.557769747688,-1.20337372849,-0.580917085128,-0.117608631863,0.486902111381,-0.0832501467202,0.609711684218,0.0754796094539,0.0991981465596,-0.49913777105
NUP210,-1.05869533265,,2.847723468,1.62995785173,-2.04183900239,,-0.650643123682,-1.0622722921,,,1.32284772805,,0.198954923985,-0.623304073261,,0.725846804931,0.428708586824,0.576951194411,0.892888562382,2.40242158664,0.43217032239,2.68686998246,0.451824835804,1.45701246665,2.47911899743,-1.30355660569,-1.54358690284,,0.0196928370076,-0.482414932244,-2.52697259627,0.0156019507089,1.05356397621,,0.433717121327,-3.14021074524,-2.04391639801,,0.867102531311,-0.844127300533,-1.76771062672,1.47842729163,0.861194297906,-0.162736038498,-0.463697088002,0.421019055949,1.35166149145,0.474730821184,-0.210761201157,1.09546485237,-4.09692920213,,-2.4769654999,0.679801817378,-0.953454077468,,-1.9218483288,-0.0902221980977,-0.404557598303
NUP37,,,,-0.17314222605,-0.964720367334,,,-0.0406873589562,2.21040687212,0.933127851423,0.878412873293,0.599071889304,1.33169793416,-0.395496883357,1.757597906,0.0366461030031,,-1.80001160932,-1.67413451634,1.99545251571,2.00503064952,0.251267066002,,-1.58225910509,1.4583146906,-3.08016193548,0.776599133246,1.18313247765,-0.438980098394,-0.259450023413,-3.09283137269,1.23936778862,,1.96800014747,,-3.51035991936,-0.180123737127,-1.1494354889,0.329899616734,-0.918692726654,0.152932764418,-0.0480412601228,1.26340015034,-0.765565445432,,,,0.465100555585,-1.49412749774,3.12695275038,-2.48566640167,,-0.801040473011,-0.995019219533,1.20355146717,0.437445453591,,-1.83555637682,-0.0563639025097
NUP62,1.2727573409,-1.86841017521,0.915681256895,2.41128635326,1.05081711772,-0.612164814983,-2.33919124903,1.18143402005,0.101401496747,-1.31892486749,3.16063879279,-0.434303585504,0.901931662859,-0.733849744468,0.131697983899,-0.375992151086,-2.03007225316,-0.352313972473,0.150755152157,2.93318845002,0.466964374761,-0.4645586024,-0.282440706195,0.137747940816,-1.81736611058,0.759721127636,-0.109712992457,2.45494020121,-0.687837453139,-2.51177224141,0.322258354753,-0.0414562611437,0.745860593872,0.82996435392,0.34044421893,-1.64479002866,-0.971710116305,0.0283497888273,1.08929214095,-0.268906282675,-4.5779287673,0.885714104141,0.599129945551,-0.382608531309,-3.38895969066,2.14850780251,,-0.721103032108,0.187995479801,2.58574087052,1.33892248598,,-1.79746805556,-0.952874326633,-0.431874084431,2.13373668036,1.38790194496,-0.643188422713,-3.22258111889
NUP88,-0.885041845425,-0.286195582282,1.08428762995,2.06675545569,-0.862909372861,,-1.18097638625,-2.83083597999,0.218431273671,0.808886655878,2.19682164477,0.317436048744,-0.102703557641,0.101944387588,0.578949732052,-0.000778783618069,-0.48649784757,0.29735692792,0.202254365431,1.13879565497,-2.7215702816,,0.952656465015,,1.59024869531,-1.62997934016,-1.93782548932,3.29734898441,-0.631004064267,-0.671361650055,-2.84401096478,0.635541982411,2.71331175954,2.08910436153,1.70201435446,-3.04230927921,-4.09085018375,-0.560194840983,0.717382116708,,-1.0432416695,2.07663722838,0.887730457757,0.110673529883,-1.14169340139,1.66857345078,-1.71028411963,1.17970929985,-0.656922934656,0.874128993681,-1.75407217656,0.604651203893,0.00212325072625,-0.32775903172,0.272142186991,-0.0427597368789,1.31677465793,-1.40385219161,-1.35098081669
OAT,-0.13716891514,0.421047593275,-1.4012819978,-0.579291032848,0.913609245959,0.125502151812,-0.781446700367,0.921150333546,-2.64699947717,-0.259262346208,2.54572835691,0.0234280744718,2.06700049289,-1.67819375962,1.92389039376,0.967311991666,-1.18042326154,-1.99396739356,0.479708412244,2.37924226172,,,-0.839691898149,-1.55884012658,,-0.493768469586,-2.0765402325,1.90251553592,0.934390953694,-2.78878723611,0.437866404906,0.969704400555,-0.206896353083,2.4524025757,-2.07079754995,-1.62567616234,-0.789875359939,2.02626579435,1.05571217683,-0.0240670099775,0.483362280308,1.01638019769,1.1405064088,-0.0384384928428,-3.34511022662,3.4517511799,-0.265451356889,-0.836591224767,-0.251032613871,0.264694885895,-0.0415109466252,,0.917234477922,-0.273029534777,0.0125662618691,1.62720864275,-4.68894445316,-0.8044758085,-0.0980033150595
OSBP,-1.93326622404,-1.2234760856,-0.820387654071,1.9209189505,-1.01548421541,,1.66843819331,0.241816248657,,-0.78860503109,-0.626149104086,1.18829805965,-0.0365281003067,0.706756971854,2.21798247956,-1.09118528066,0.446457052001,0.942322476944,0.366281114255,0.00974537060196,1.29690427742,-0.643308879955,1.04895960968,0.0190645061916,-0.731680502944,-2.55259820529,,3.59494775875,-2.65993661089,-1.37835221865,-2.50419196824,2.40812270609,2.06028945274,0.116334289652,-1.10449178602,-1.62052807612,-3.05787226153,,-0.160751967161,-4.58804573546,,1.59862014211,-0.176203069744,1.23877408379,,-0.461769483757,-0.0255314781168,0.321971434304,-0.433565137786,0.865824666453,1.40388945062,,1.25466992529,,0.225914556881,2.21937285559,0.543386691596,-0.740704849064,-1.56840031067
OSGEP,,,,2.65982835247,-2.10462150843,,-0.817127576244,1.36078955685,,-0.692276301184,,-0.182124330109,-1.75120028379,0.417599244532,-1.39992750809,,-3.96176086487,,-0.551448927353,0.760559599657,1.96234339975,3.67575480447,2.04615055542,,0.862033968616,,,0.858541686744,-0.28490946296,-1.91058613623,,,,0.82735340193,-0.690300615958,,,,0.025205305228,,-1.64321381437,0.942077384578,,-0.0791812492231,-0.528924973352,-1.14152627746,,0.63500231206,,-0.722297175517,1.19220177789,,-1.29991080842,,,-0.0416481627778,2.07804591245,,
OSTF1,-1.42540378668,-1.51275850869,0.152794095036,1.71671107742,0.730816782549,0.0617496115644,1.86284794427,1.3866639008,0.295553403535,-0.46913789125,-0.0786957563374,-0.991101432914,0.50801623072,1.80313124846,-1.67838059482,-1.98768028851,-1.99312051103,1.58041687679,0.267593326473,1.11599765324,2.39191027996,3.60364572053,0.154165688034,3.15526245114,2.06902852625,-0.665487990605,0.265238502746,3.4226337139,-0.519349649848,,-1.52062699748,0.63728498598,-0.266056950871,0.781975005009,-0.938438223264,-0.675846816337,-1.7041060599,-1.94959250096,-3.56894480559,-1.70752761858,-3.37596020633,0.102425068049,-1.37707509534,-0.862719252722,,0.716797843325,1.11541277827,1.17169967479,0.0998735630985,1.32434993483,0.936489867448,,0.394294529191,-2.84682165795,0.0980051761932,0.762073159453,-0.825080670699,-0.955921652213,-0.523055866626
P4HA1,2.26694776363,1.56916416359,-0.403572890504,0.685653869328,0.266677515705,-2.17194406667,-2.75839767368,0.628018487969,-0.14662130332,2.81872458909,2.08893160196,1.43304059348,1.92548974283,,-0.234003985468,-1.44478866849,-1.08742267168,-0.181304030938,-1.22682584706,-0.686003000325,-2.87618621876,-2.36024744918,-0.843596016348,,-2.44366568951,-0.955580805134,-2.76425822976,0.999506402772,-0.555331750883,0.394900503207,-0.367062743859,0.616019323029,1.05239248254,2.25829612481,-0.81773903781,-1.49555186126,-1.60356887973,0.382839884216,1.34966499373,-0.454534769082,,1.10671250508,0.0977836197991,-0.734668964289,-3.38185232029,2.55697209192,-0.87727147807,0.368731129717,0.970468000865,0.300608167585,1.16955831664,-1.4938790816,0.592695165514,-0.0708917727482,1.44475189252,2.75829207863,1.25136421645,-0.0384557327959,-0.334194557675
