,59M,A2780,A2780CP70,COV318,Caov-3,DOV13,HEYA8,IGROV-1,IGROV1CP,IOSE397,IOSE7576,JHOS-2,JHOS-5,KURAMOCHI,ME-180,ME180C13,OVCA433,OVCAR-3,OVCAR-5,OVISE,OVKATE,OVSAHO,PEO1,PEO4,SKOV3IP1,SNU119,TOV-112D,TOV112DR,TYK-nu,TYKNUCP
IPO13,-0.690357309404,,-0.0557660345362,-1.57893094617,-2.91731207114,0.910153832735,-1.65815253562,0.19378740301,0.988604926916,1.58686986185,0.65664295638,1.25863763827,-1.78693707823,-1.44527491565,-0.81181091867,0.436367750478,2.97667649398,-0.368175987404,0.17562509362,1.40825770272,1.01542252928,-0.739935355949,0.0864797276369,-3.49049329954,2.85564402208,,-1.0482533855,-0.214758891185,-0.105045026065,1.73084628272
IPO7,-0.166356952793,0.00988945182678,2.33569067009,-2.29388359271,-3.03705067905,0.426555501906,1.13368614246,1.07957238573,0.658824987719,2.97203790138,1.12856473968,0.0463468343166,-1.0066768331,-1.05553097569,-0.116701672549,-0.859368530024,0.7401872059,2.26024559942,0.679574199222,-0.448774879885,-3.75121804993,-0.503480089921,0.0637300840466,-1.46252545715,-0.236008687768,-0.651131647875,1.5214398353,-1.8079429511,-0.257803905983,1.3199517037
IPO8,0.262112339831,-2.99352743074,-1.73104505041,-1.28208475417,-0.349720368318,1.8096848349,3.47092884686,0.171314455206,-0.199230189455,0.923654484032,2.52530203825,0.214190274205,0.725986061148,-1.14434659145,0.901147877387,0.383978594761,-0.0671037530607,2.22347981203,-1.49878472535,-3.81184004529,-1.39664354371,-1.10478694964,0.292356910062,-1.29008346361,1.56389744233,-0.259710404037,-0.679198639995,0.189806376799,0.321820635008,1.4895205941
IPO9,0.141096952251,0.143386523516,-0.419483851817,2.0783569513,-3.96709656912,0.20108069794,-1.0506346156,-1.63144734337,-1.81717234998,0.229906245808,2.21074146703,-2.83048499166,2.34737362136,2.87412463527,-1.33568268942,-0.367699610187,0.979179155156,-0.67141255469,0.561879652596,0.613940142167,-1.96768096277,-0.981607273886,0.798131471617,0.00144018052793,1.48984979247,-0.760747416485,0.947502182585,0.469708989334,1.08532672938,-0.542120292283
IRAK2,,,-3.27663590858,1.15773141601,,,-0.221296763279,1.00593688522,-1.29881032317,1.04944832922,-0.0632796505245,,-0.877405565801,,-2.44123868762,-0.288224374526,0.438852880153,0.0388303299594,,0.389814060905,,0.951190936296,,,2.48594190202,,-1.51571010401,1.83540481859,,-0.476053040206
IREB2,2.36905901071,2.1400529703,1.50042427879,0.838475509548,1.06176058894,-0.453261893707,-1.75939430096,0.416382365125,0.170405138324,-1.52425360933,-1.34204292975,1.0839359991,1.29810830328,-0.193957261282,1.25666662747,1.06117091655,-2.30738608912,0.885440656957,-0.607520698562,-1.65231480911,0.842659979285,-0.689494628582,-2.55905903752,-1.22241551361,0.393560642194,-0.229201320752,-0.716607318218,-2.10754807129,-0.67694445034,2.21664682981
IRF2BP1,-0.527995426219,2.87816177656,1.09827105513,0.742493921253,-0.204267549135,-3.79956767218,-1.91920894739,1.44269686981,1.39372408092,0.478110761258,-0.388365533479,-0.535625018847,1.51441677555,0.871672909408,1.30387682836,-0.229975731238,-2.35263043891,-1.08780476035,-0.328921205083,-0.399389397181,-1.18497450674,-0.40910274546,-0.923544352645,0.0690978248782,1.14841855013,2.08298826205,0.983872211779,0.819269256526,-2.84591363626,-1.5018456372
IRF2BP2,-1.55929646196,3.00692925545,1.32207330838,0.326874924866,1.81760104129,-2.26132700809,1.62124796747,-0.187770317813,0.647753455939,-0.655184056811,-3.11349822878,-2.537531746,2.41842403888,0.700399609079,2.62719703183,-0.336552057537,-1.03004745647,-0.623895774957,0.265745053238,-1.69145280633,-1.06986396607,-1.3973737868,0.441583878705,-0.939823148353,-0.113715696045,0.922140264813,0.944724127795,0.934462643857,0.0555534855335,-0.429259983013
IRF2BPL,-0.079711023939,1.03978165982,2.37222042471,-0.533040466973,-0.223216072318,-0.470579982093,-2.22261080002,-1.85164626924,-0.565121547979,-0.303918810627,-0.741925309279,2.13223310851,-0.56885381062,-0.828870347889,0.60815241462,0.468033559808,-0.784472986861,1.06608364176,-0.543507753519,-0.0612723640968,0.805341760969,-1.50448968139,-0.649100424192,2.30898387581,1.62787667148,1.05041588966,2.10378755731,2.02955274412,-3.41008311343,-2.38755984591
IRF6,,,,-1.87474247352,-0.696459754155,-0.0814126953744,,,,1.82849571517,,,-1.27993461625,-0.514530823687,2.42809392462,3.4642424746,-0.650256314796,-2.93610197299,0.223140349894,-0.0729066005857,-1.11076929341,1.46239949755,0.944007652946,0.388696507568,0.0962330302885,0.278612386208,,-1.29199051288,0.396911545511,
IRGQ,-0.291523869252,1.56271638746,0.839106832597,-0.69866163253,-1.52593920017,-3.38814133296,-1.88281589859,2.49092124593,1.0176297708,0.116186811198,0.350415647416,-1.43207264994,3.34795589373,2.7936300077,0.052338360032,-2.3151231238,0.462649427005,-1.38341346042,1.046789317,0.306276569613,-0.461672883654,-1.23913829238,1.28638967516,0.947593173546,0.855925055648,-0.949210239033,-0.719693842073,-0.257201652384,-1.4147870731,0.888806151382
IRS2,,-0.760451318705,2.9401358206,-1.48567045606,-1.85427778096,0.212487407288,0.421415197392,0.201278175939,1.0355470087,,-2.09073428011,-1.4060905715,1.59602745763,,,-1.6941061979,0.0942889943423,0.447063380669,-0.114266978933,-0.517909357885,0.0164039810389,2.59216583909,1.1590898624,2.2470667763,,0.170309846603,-2.3313521533,-0.14457112468,,
ISG15,1.01836153254,1.27843227287,0.197749751313,2.28864417403,0.261738641136,-1.0858649818,-2.62944633512,0.765663585486,-0.705255279072,-0.188719201615,-0.752800783858,-1.64934760591,0.442473904365,3.2349149706,-1.20228813626,-2.06650848288,-0.359639269402,-0.659822090845,1.25580747619,-1.93496153306,1.30978585712,-1.39181469676,0.341879818569,2.61677411147,-1.23042943959,-1.45535187082,-0.14496977954,0.690377660115,1.92292807265,0.857119562718
ISG20L2,-2.60986181096,3.65523407973,1.99089437462,0.146287781797,-0.147212201372,-0.233374906909,-0.811328857384,-2.54391417775,-1.4780825707,,-1.33083233171,0.792110621402,0.317014325607,-1.9007300503,0.500268035875,-1.43366546808,-0.107446335696,0.925614417126,1.01095586988,1.95880095501,0.339678115699,-0.00353942542627,2.42615074124,1.6081960908,0.0917552595188,-1.55609370221,-0.720815153947,0.32513099461,-1.70539690325,1.12655512349
ISOC1,-0.764278866921,-0.572838431837,-0.0196044081332,-1.71449547307,1.63011065414,0.945252306242,-0.00611836430902,0.418203687287,0.965030808544,-0.687802987457,-2.8816818001,-1.05716150127,0.060716418344,-4.06362816638,-1.2829405695,0.0251519045395,1.88426207257,-1.06614241568,3.93811317487,-0.145201465406,0.185652251847,-0.904297889191,2.27074407813,0.0435730279298,1.79179442429,-1.15219556983,0.173397068117,0.654242873924,-0.430990220804,1.97539352392
IST1,-1.53539193787,-0.114119589764,0.782417203544,-1.15101455611,-0.690679764719,0.685862773888,-0.0936248048472,0.919368821973,0.773816847587,0.221258606577,0.223633429518,-0.414153125942,-1.65735140528,0.220482090288,-0.317705238705,1.09087937443,-1.82498063981,-1.05907466087,2.06617092225,1.04501385892,-2.55437939173,-1.46290597067,-1.00104102731,-1.03703298878,1.94308306008,-2.95598093319,1.76015910037,3.88949311751,1.7401984276,1.01572889087
ISYNA1,-0.0823724006031,0.152973999704,1.21636295544,1.71699761363,0.824158293254,0.611131836841,-1.26355445818,1.81571233276,1.44346598989,-0.6519687123,-0.979041148622,-1.79959952068,1.44395221968,0.30351311963,-0.475354693908,-0.807739014837,-0.00965381035705,0.158292216832,0.51407747093,0.842269990003,1.03696211994,-3.52928911968,-3.15886978992,-2.3383201277,-1.72546837103,-0.0700887197516,1.19187292282,1.86314597184,-0.485161783142,-0.438051736878
ITCH,0.190908072459,-0.7921950622,0.291453727096,0.125808572159,-4.07752993221,-0.243687287452,0.427005575077,-0.486941745665,-0.593201893769,1.05940146754,0.0111235165583,-0.380885286483,1.07166130644,0.400382486333,2.02099787329,1.12275476148,2.23246460495,-1.99193967515,0.439811358644,-0.710358890981,-1.27103722807,2.21598482401,4.03970219329,-1.0407457954,0.834019117644,-1.69502727965,-2.45496463773,-0.0984388815383,0.0915427391397,-0.611395122449
ITFG2,,,,-0.101279964982,2.10497708942,,2.13666043966,,-3.40648067029,-1.20880971292,-1.07842996661,0.972570987909,-1.08435329495,0.218113380589,,,,-0.742185332953,0.214613064164,,,,0.957184436652,,,1.00020746462,0.527294551784,0.41555295356,,-1.89956288238
ITGA1,0.469671274191,,-0.634440039498,2.64504902057,-0.647974719107,0.23279132147,-1.46250546381,-1.29330221539,-1.11757991756,2.22323386155,0.589733756679,-1.12627027979,-1.1415716579,-1.81327446394,-1.99701083422,-0.439071015564,1.2100503124,-1.2313544966,3.56337458857,,,-0.468065508623,1.03062518411,,1.28347516011,1.03401292348,-0.23782313098,,1.09673888201,0.269746114946
ITGA2,1.22790322013,-1.71075952356,-3.53025046964,-1.79511671312,1.36934387252,1.5744318378,0.591504997057,0.406122082128,-0.141169031374,0.227648337899,-0.0164208637414,-0.71329548023,-0.0131236272011,-1.69303440193,1.33001623888,1.25792116376,2.27152151839,-0.936857035522,1.64658214901,2.59025468926,-0.188163872078,-0.749591665659,0.799573374089,0.00309378449463,-0.283769112965,-0.823871845976,-2.4742430967,-2.63728801287,-0.128759720893,0.833387067603
ITGA3,0.340003644197,-1.84192001273,-1.81721418336,-0.949066392821,1.82013994928,0.647233345795,0.445837256345,-0.141087689197,-0.636383236113,0.545614962852,-0.137346858636,1.94640541259,-0.218891505,0.315908555377,0.751900161965,0.372218907715,1.22719854802,0.0857915050485,1.17236099609,-0.622196177439,1.19611784604,-1.30397947917,1.09480441109,0.983214385743,1.3921322193,0.594326220081,-1.88214738148,-2.32019172035,-2.77892279043,-2.71612587507
ITGA5,0.931671276576,1.1119070878,1.07560653545,-1.73382909537,-0.735389613211,0.863480060703,1.07541802449,2.25854798205,1.28674600409,2.14310868672,2.33869406268,-0.768165265635,-0.974172310844,-0.6561874062,-1.16173076772,-1.80119977516,-0.643501367287,-2.00755414158,0.010881226413,0.340491015023,-2.00689853318,-2.38408879657,-0.75478438069,-1.29277836002,1.04371509373,-0.819370399729,1.14122351017,0.485416869193,0.893565340154,0.544010082584
ITGA6,-1.47702196179,0.738277764466,-0.451827123528,-0.271272018886,0.231746000454,1.95085849518,2.37055450851,0.694658979351,0.282632270047,-0.486674109253,0.0799762747146,0.322326898236,-0.470221057084,-0.512375192222,2.32467040749,2.37288852943,0.882605784702,-1.68051852157,2.39624820056,-0.870856381352,0.0578280440584,-4.07097619267,0.483458926597,-1.075361367,1.38142899168,-0.895491929149,-2.35620767473,-2.59818576932,-0.407151999155,0.163649635819
ITGAV,0.655144845366,3.24438334825,3.23530573841,1.45783444734,-0.193200978691,-0.196568331677,-1.91196588392,-0.404646771227,-0.757295598828,-0.630371245335,-1.24806322355,0.274404029416,1.68410976356,1.17656510826,-2.13195717041,-0.470446491501,0.151737212534,0.907504060869,0.0857842224097,-0.108937637007,1.1463244437,-0.901522277043,-0.816151678335,-2.55241280456,1.33944019321,0.583954105246,1.83397428481,-0.260788838426,-1.40603190583,-3.97844626146
ITGB1,0.759468494481,0.26729259125,0.610725486367,-1.90772054752,3.7311250831,2.39499896023,1.90026790234,-1.09719063334,-2.06620876756,1.33645742366,1.43825553243,1.09258016949,-2.07430949837,-0.905199621761,0.928498891698,-1.05399344969,-0.458185353194,-1.04719082322,0.316192002308,0.839112635358,0.350385906859,-3.45605823745,-0.167700074358,-0.388266942827,1.4093226521,0.0966449650594,0.614464925616,-0.725627357705,-0.694006542401,-2.36315317449
ITGB2,-0.57639623005,1.01417867272,0.894656194126,1.64468963469,1.87647727943,-1.27800893987,,1.16682840159,0.61384612115,-0.180161201891,,,1.70672361484,-1.66331241558,0.172437614224,,0.822392325457,1.55201335641,-0.268041649515,-1.45478433135,3.41600433238,-1.52259289032,0.160286580328,0.748218597346,-0.552228698003,-2.27712837218,-1.47406844107,-0.598608058966,-1.21386642239,-1.98267319126
ITGB4,-0.388103179753,-0.851768751692,-1.91867417926,-0.0972137134845,0.66006781755,0.763243493806,-2.52723578079,0.692670123862,0.524646267112,-1.17703958099,-2.36754213159,1.35193739066,0.821129002079,0.323074909225,2.22325371897,1.95078340914,1.27532814687,-0.65268034391,1.56605312302,-0.844702732862,0.723387243014,-1.05043158645,1.93825671569,0.81672746454,0.948309051487,0.462474026509,-1.16575348999,-1.61822712176,-1.32031218852,-2.04447360221
ITGB5,-0.301647782753,-0.526676337867,-0.29562564529,-3.66470252544,1.61452677682,0.229830161066,-0.578802041929,0.502040455859,0.936466860859,-0.501930731798,-1.4930146423,2.87539401622,-0.33987279273,1.90317274419,-1.88992562609,0.0737841908956,0.633923668926,3.61121270538,2.01308487877,-0.170968668655,-0.932702552923,0.408689520384,0.230877431116,1.10627756674,1.4229965626,-0.642273002562,-0.955115225048,-0.0878266168742,-2.28555335157,-2.75518474926
ITGB8,-0.591827560978,-0.760236382321,-1.95236533565,1.48085086454,1.3568370746,-0.2649472273,,0.833431486686,0.984777288594,-1.89687911567,-1.96665735648,-0.192073851677,0.740612573327,0.77592283906,-2.08846600417,-0.791391419743,3.2022436487,0.834212898862,-0.495118000388,0.751657819693,2.10020148613,0.0442990561946,-0.747980603049,0.42600793506,-0.149255840542,2.96641553739,-1.35827940564,-2.45020194429,,
ITM2B,1.71690363638,0.220800933042,-1.46417938193,0.417850988484,1.68230809719,-0.91534633424,-0.742307576173,0.792887493476,1.37670232415,-0.728838853171,-0.304287593782,1.1031887593,1.68474623992,0.529752575532,1.15690954343,3.91614986822,-2.16067529207,-1.44884217517,-0.669529748779,1.49115075447,0.535684696889,-1.11149610868,0.389040321428,-2.28212148328,0.180347765801,-0.891707299458,-1.3719402611,-3.95337245831,,0.325468109514
ITPA,-0.890561153743,0.282408198475,0.723081382529,3.00812141088,-0.672598862217,-0.132565568184,-0.394158743018,-1.75175373173,-2.6379770424,-1.40562065737,-0.0142500083213,0.436475829431,1.07008025257,2.25988545847,-2.81451388435,-0.694230818516,0.78156920537,-1.03411287336,0.496594986681,0.916639185784,1.17412384566,2.29155408076,-0.70370473219,-3.26033892111,0.377306841336,-0.652687248491,1.18755423734,2.32742647097,-1.20810998955,0.333495514364
ITPR1,-1.27932931538,1.75796015379,-0.537575759806,-1.78422100354,3.66516212008,-0.389258238921,-1.3539337414,0.303637593238,0.113267582461,-0.604054651263,,,-3.84999312691,0.326302669748,,,1.24839213389,1.92843766275,0.517930237152,-0.797313190856,2.17510934033,-0.0241822882083,-0.574709730656,0.0742533717609,,,1.41617321873,-0.577858206035,-0.41300470157,-0.603321947688
ITPR2,1.67685102987,1.4405029806,0.168417126322,-1.18884404747,-0.0696966116511,0.789813364945,-1.33869040205,-2.0317771675,-1.21340329841,-1.75281246831,0.0683163780424,,-2.23853067299,3.89284526047,-0.520419544942,-0.499035254962,-0.92116181132,2.91088365043,-0.566500864719,-0.134330613807,-1.53570340819,0.0459960286575,1.8951670898,1.15833270962,0.357017746789,,1.02839139758,-0.053362102358,0.376487196273,0.296132146693
ITPR3,0.912662349923,-0.387821039884,-1.26309840417,0.2940786887,2.10154719038,-0.774199958986,-0.46639220116,2.89130598905,2.06266277025,-0.960678412995,-2.62236793994,-2.54244877336,1.12773713027,0.397513414913,0.944099638559,0.699389148534,1.39219839625,-0.694047238143,1.34559124072,0.284945161981,0.29111822786,0.31586969619,-1.95813623681,-0.677425010587,1.7683478359,1.0120110266,-1.72336615585,-2.17650216699,-1.31225959248,-0.660007235258
ITPRIP,1.07433532406,0.790573704062,-1.87988577476,-0.478109112075,2.50966126604,1.64108796665,0.69906662323,0.0800393627266,-0.642376142301,3.06884655237,0.941082203996,0.994022212933,-0.60369709533,-1.74066634678,1.69446183915,-0.6846150063,-1.02369486829,,-1.20880914687,-2.79762408611,-0.526234656313,1.38327074429,-1.73075160658,-0.366413411411,-0.89929799734,0.752966074358,0.211390162322,-3.1323845561,0.0537872533044,1.44604113611
ITSN1,-2.57693748578,-0.269837740285,-0.497599928903,2.13657518491,1.29936553034,1.29069227225,-1.96731115227,1.27677355293,0.481533638747,-0.440160553427,1.01335878556,-0.394316417677,0.785396216297,1.00459886516,-0.236082764393,-0.593125688213,-1.42764681309,1.63040667805,-0.0303215235231,2.79945574709,0.0975335241525,-0.490342654267,-4.05965951448,-2.49320753749,1.43868977978,-0.857781968332,-0.891110165337,-0.858274040527,-0.240524186101,1.32592322586
IVL,-0.969391789954,,,,,,,0.224871261981,0.50329662314,-0.260417607361,0.328224784257,,,-0.861207763555,0.0712077077173,-0.525515884123,-0.098233039436,-2.38771687007,2.37958909074,-0.943638805866,,,3.54850448173,1.19075429933,-1.0052151962,,0.0117250459527,0.979306923768,,-0.614566971659
IVNS1ABP,-1.54214986599,-1.48324935623,-1.90121870105,1.29808454211,-2.15944296922,0.823403024344,-0.556140339998,0.509639872941,1.53565373029,-0.243895689939,0.435350189038,-0.702206164933,2.53035077906,0.0761447423708,-0.263552739423,-0.901799160525,-0.951171052157,1.09235147736,-2.76621745124,3.40390417545,-0.636637804874,0.215821867906,0.260757298849,0.577328834136,2.60767598258,1.57657601138,-2.74260576013,-0.904935582394,1.10207759414,0.192347215568
IWS1,0.169822787124,2.01646486166,1.33378691965,2.02960298536,-1.04374433806,-0.591916928455,1.89645377416,0.01933333535,-0.796408046447,1.68093329836,1.70771642531,-1.91030228716,-0.47970843576,0.342405936001,-1.14115499503,-2.90164114999,-0.948581467434,-0.160028047488,0.13933890648,-0.182420391829,-2.31853030274,-0.455537520524,-0.561500737614,-3.45177768112,-0.160199072441,0.676424213342,2.47744965417,1.4984544134,0.949770201133,-0.689163481808
JAK1,2.21615190039,0.0263610262421,-2.28353348931,0.137363406614,0.92501924115,2.27962894617,1.37719847804,-1.55210325146,-1.7546130087,0.573029022072,1.99733268554,0.723268444018,-1.69333433065,0.309698215388,-1.71749227642,-0.629507944972,-1.5517222988,0.738919064,0.0675180859675,0.462041630642,-0.46858129816,-1.27912619336,0.372568548947,-0.959449422991,0.583407929138,-1.58346920892,-1.27595301663,-0.181463338505,2.56313044608,2.56152773679
JAM3,,2.36994765179,0.884113502275,-0.0453153490312,,-0.397266389386,,,-1.1340488757,-0.0564705902864,0.296921257578,,-0.155163925445,,-0.160909650565,,,,-2.58658342009,-1.26864274734,,,,-0.217372296695,-1.63154293277,-2.52242036318,1.45850073308,1.87778363984,1.06060777617,1.88590095672
JMJD1C,2.01551692528,1.01814373245,0.275927030161,0.849122577743,0.898570598944,-1.1738027961,3.86752092378,-0.482220350687,1.59511795977,0.49459729614,0.285752677882,-0.528863762197,-1.09596489371,-0.818634421087,-0.914553113563,,-3.6542481152,-2.44861480674,0.330617667897,-1.50584793572,,,-0.216296401877,-1.06104093542,-0.0256889361027,-0.445208459158,1.07882132358,-1.37222732478,0.964661145307,2.76847224326
JMY,,-0.350505516656,,0.708437815643,-0.940780724764,-1.55953735228,-2.11545640559,-0.090366044727,-0.581845254432,1.68358238371,-3.10574601356,1.156765661,-1.2441886779,-1.57745077801,0.964300474642,-0.500661175728,0.314834022475,0.0191145123276,,0.774951834123,,0.551717361231,2.62631456268,-0.101323177006,3.84946557472,,-0.277103069979,0.00982104199097,0.634460373696,
JTB,-0.709235406628,1.43454654673,0.331983366246,-0.0652154580288,3.84592273908,-0.902556312589,-0.288554945424,-2.25904979486,,0.1865718992,-1.09456508063,-0.910699130061,1.65762049935,-2.18727390393,-1.26059552545,,1.88613192987,-0.900796737184,-3.90296022627,0.25139411165,1.43569160184,0.0771577724307,0.697172981935,1.41513306763,1.54737144946,0.501057220383,,-0.854270668829,-0.0966860488092,
JUN,0.277641316578,,,,1.03193721479,1.08483885617,3.19936830525,-1.13181613203,-1.55474580748,1.63849239339,2.36133658851,-1.10689105992,-0.502589831119,-1.73798481388,,,-0.0980978313154,-0.270534533634,-2.45002407045,-0.247996953655,-0.778785680869,-0.36265850364,0.4665586699,0.0788647194144,-0.521627615301,-1.39244411145,,,2.22078858479,1.27966713152
JUNB,0.593584290555,0.924992796533,0.884911240518,,-0.577231442681,-0.515284142308,,0.0238802281142,-0.743031803156,0.0302096398182,0.448455426622,-2.70773104557,,,2.12380698123,2.33366363664,-1.61427637377,,-1.48552168063,-0.639769258763,-1.50923807272,-1.71065442586,3.75289746395,2.11717505213,0.667233823026,0.877242798032,-0.978834719422,-0.496665775673,-0.358856856167,0.222622981989
JUND,-1.0308071619,0.462360998249,1.51837596791,-3.91235737515,1.72689098565,-0.357880729785,-0.150967587035,1.17990429426,0.520826424264,2.1317708476,3.59573712074,-0.694173986778,-0.728344149917,-0.442623108102,-0.328356932056,-0.220411012079,-0.270498968895,-2.7557347413,-0.942454787581,2.39799134055,-0.188294331494,-2.42688034194,0.133162830109,-1.88415361451,1.7446388608,0.773028569917,-0.448459182695,-0.432833910211,0.942156026205,-0.158048246327
JUP,-0.366241610277,-2.71218160216,-3.31573112669,0.217124740469,1.30276310325,0.254540980225,-2.34805687516,-0.148284287343,0.0911886364603,-0.601923001543,-1.48447781373,-1.07290029169,0.568830636438,0.506169905357,1.96181830364,2.40187085581,1.48258860704,0.582805446338,0.314865163332,1.10215083358,0.786273463096,-0.936142137135,1.26968820701,1.28946563539,0.941640561101,1.33866497317,-1.11610273787,-0.935607404657,-1.71710158478,-1.69096160869
KANK2,0.44412100897,-0.568425987022,-1.76448160161,0.827919668857,1.40734560278,-0.820830705078,-0.4798086416,0.962070564378,1.24231056381,1.34761251964,2.06625533911,4.01122855544,-1.65015534193,-0.499021882382,-1.37832988057,0.371010541636,-3.33665907309,-0.0209929212847,0.191479063799,-0.51912312527,1.79034911592,0.117587562057,0.414735428714,-0.00541732842947,2.28150196184,-0.904026513543,-1.57119298331,0.748874099024,-2.32037248354,-1.92005336487
KANSL1,,,-0.525630770335,1.59185624963,0.701350638557,,1.25522287168,,0.0141141448679,0.344167496018,0.859720678525,0.474732183546,-1.91727553581,-3.73901565874,-0.6962838804,-1.34571522374,,1.23691089735,-2.56600145268,,0.356205862403,1.86849721973,-0.526961599818,0.814582351176,0.696274420476,,-1.00824658313,-0.449806351883,,0.254435672428
KANSL3,,2.74145680168,-0.0575607579168,-1.80173898655,1.12879732813,-0.897494161499,0.0395330692371,-1.8085217722,-0.0305426403341,0.729338410644,-0.806883079739,-2.64114278445,-0.447146999823,,,-1.299858336,,0.145541445608,1.4838241822,-0.629659143226,-1.58265149973,-2.2216644843,1.03035540173,2.88915444189,1.53356312729,0.894358239636,0.480440149019,0.628979813254,-0.923746072224,1.75734485741
KARS,-0.371349701936,-0.596047636914,-0.0292532423963,-0.124658236666,-0.508644112682,-1.35193637646,-0.543857484603,0.169275134568,-0.0440046720695,0.38825985884,0.236488169661,-1.81607365496,4.05955676666,-1.56346156248,-0.840372996305,1.32393280914,-2.52401304732,-0.360469026871,0.87683573198,0.584885773438,-2.9336725558,-0.0437167163849,0.181153955278,-2.70980203435,-0.138358217622,1.17242058606,2.41370268042,1.77054923711,2.25768298407,1.86611860361
KAT8,-1.38906163198,1.40522280283,0.131498090161,0.100779559843,2.2007003033,0.214633712121,-1.45615490409,-0.0426430105927,0.747461007971,-0.847869534631,0.488933412274,-0.442716627604,0.855905598827,-1.37422381445,-0.311881586738,-1.78175896584,-0.331194177569,-2.52178745406,2.50355616244,3.33862782422,0.0752550287358,-2.86806808501,0.883645748327,-0.104891376449,2.32928691209,-0.923705398606,1.05579936776,0.737705241522,,-2.22967972776
KATNAL1,2.99206830712,-1.09529887835,,-0.796827682836,-0.523138966127,0.0585164870816,1.09485882292,0.0137908360684,-3.41019929269,1.73054060028,1.11007027051,0.893030017217,,0.780999649442,-1.11160888484,,,,1.58083623106,-1.02292859064,1.04709085125,,,,0.21232797107,,,-1.84604368357,-0.299432335785,-1.97853668187
KBTBD6,,0.87589922414,-0.834501883516,-0.329950473659,0.977183319762,-0.0247930965387,0.0585068193262,-1.13710474913,1.642882883,,-0.366793644287,-0.862811421208,3.31216153996,1.47744198068,,,,-2.22079975978,0.476326746362,,-0.87493308404,,,,-3.26707151113,,0.976965069971,,,
KCMF1,2.6826975545,-2.86881546503,0.322492516556,0.67185672877,1.32000515779,-1.74075448302,-1.70441982448,0.512688947464,0.272489962376,-0.414944262532,-2.06452553793,-0.385673525761,3.23892366512,0.990479501748,-1.18118709821,0.600220580788,1.13837715207,-0.608410226514,1.90655630046,-0.951646073598,1.80096678089,0.483956453199,-0.99440677336,-0.38601011793,-0.118992178921,0.100183332052,-0.650452595679,0.980733632973,0.00902616717124,-4.02457934368
KCT2,1.99978027691,1.49481887301,-2.38232189087,0.103379037646,3.92788671552,-0.323337121624,,-1.16305602156,-0.455846303966,1.88107942818,0.398588216801,0.424020434422,-1.95971248205,1.79572876432,-0.227515485149,-0.570856832192,0.499312098272,-0.877063958004,,1.63034407885,-0.224907889217,0.213607060206,-1.10239845099,1.16552695841,1.44420910499,-2.47669561767,-0.212436690369,-0.42999979889,-1.60280404537,-1.71267773922
KCTD12,-2.82758152369,-1.80235553845,-2.73861288822,0.588674272464,-1.06427120143,1.3067412557,0.252573237011,,-2.23546208283,-0.058972638426,-0.690477025986,0.30383149463,1.10772822987,1.81238141781,1.02296289689,0.879869367359,-0.581455500718,-1.04318682101,0.55768876631,,-0.41447855268,1.0861280471,-0.420006457503,1.42372341634,-0.606602661542,0.331466852307,-0.188831193765,-2.13020563423,2.68472364907,2.36942390623
KCTD14,-1.10147413672,,,,,0.534599210834,-0.135503122961,,,1.29062242371,-1.07384174338,-0.2855067689,1.97990094266,-0.951432549406,,,-1.40108422614,-0.896731971462,2.67178080152,,-0.227864350499,-1.00030942659,1.30723474995,1.88429232065,-0.617638132728,-0.455018226959,,,,
KCTD5,0.171204419603,0.577539366461,1.69112691985,-1.44508933275,3.08395926313,0.988231340923,1.93474033476,-0.463367574971,-0.217420055628,1.34471866631,1.1280871798,-0.504952529018,-2.85033643442,-1.26528239973,-0.387355782794,-0.0986611702998,0.797548862487,-0.648117319272,2.80132678628,-1.85358209527,-2.53588844994,-1.45253136748,1.41425239511,-0.0470255196975,-0.920059006087,-0.450099866488,-2.41174619908,-0.295848517238,0.736873034259,1.29584362415
KCTD9,-0.74252742883,-0.785333377487,-0.893320602402,0.393315860295,0.885885863858,0.958772884787,-0.633026320286,1.37644509534,0.541985736564,0.408481405091,3.78391984758,-1.22235261177,-2.16393767769,-0.785108612225,-0.566292734879,1.85588608807,0.74807098101,-2.58864323938,1.05967224815,-3.63522230688,1.15103199314,-1.47274021372,2.27150237482,0.656983418855,-0.209069526859,-2.11791284001,-0.264324995571,-0.270113198255,2.14368336222,-0.106305424723
KDELC1,1.51258235772,1.52486508665,0.123222162126,0.644776727448,-0.468126349697,1.44399849442,-0.241163184654,2.19422399838,1.81316332176,0.888098534664,0.611252357225,0.617624313146,-0.713640090024,-1.78749138355,-0.53858355023,-1.11456941262,-2.04865943813,-1.70343243507,-0.726507462581,0.927224121879,-0.332841457021,2.89637547325,-1.62736672739,-2.36996503501,0.667348645249,-1.65997629224,2.45908811004,-0.557114630638,-0.672773020517,-0.774924260894
KDELC2,-0.27940428238,1.50557404702,1.1936757018,0.887691158516,-0.598997776766,1.47057103534,-0.32410396902,-2.88103879688,-3.57523212364,0.0811772957896,0.420298418495,0.515678932584,-0.87729476324,-0.519172449839,-0.340985227737,-0.326129511309,-0.423150129928,-1.7334319273,1.10493392581,-1.89586155306,0.740659706761,-2.39395158626,-0.632364231452,1.17297079197,-1.54850747292,1.21897868887,1.92355346572,1.92012175566,0.679658971349,0.853475025761
