source	target	is_directed	is_stimulation	is_inhibition	V4	V5
P20936	P01112	1	1	1	RASA1	HRAS
P12931	P20936	1	1	1	SRC	RASA1
P20936	P12931	1	0	0	RASA1	SRC
O60496	P20936	0	0	0	DOK2	RASA1
P20936	P42858	0	0	0	RASA1	HTT
P20936	P43403	0	0	0	RASA1	ZAP70
P06239	P20936	1	1	0	LCK	RASA1
A8K379	P20936	0	0	0	NA	RASA1
P06127	P20936	1	0	0	CD5	RASA1
B3KP83	P20936	0	0	0	NA	RASA1
P20936	P21860	0	0	0	RASA1	ERBB3
P54753	P20936	1	1	0	EPHB3	RASA1
P09619	P20936	1	1	0	PDGFRB	RASA1
Q99704	P20936	1	0	0	DOK1	RASA1
P20936	Q96QB1	0	0	0	RASA1	DLC1
P20936	Q15303	0	0	0	RASA1	ERBB4
P20936	Q03135	0	0	0	RASA1	CAV1
P29323	P20936	1	1	0	EPHB2	RASA1
P28562	P20936	1	0	0	DUSP1	RASA1
P16234	P20936	1	0	0	PDGFRA	RASA1
P20936	Q13017	1	0	0	RASA1	ARHGAP5
Q9NRY4	P20936	1	0	0	ARHGAP35	RASA1
P36888	P20936	1	0	0	FLT3	RASA1
P07333	P20936	1	0	0	CSF1R	RASA1
Q9Y4C1	Q9Y4C1	0	0	0	KDM3A	KDM3A
P10275	Q9Y4C1	1	0	0	AR	KDM3A
Q9Y4C1	P10275	1	1	0	KDM3A	AR
Q9Y4C1	P68431	1	1	0	KDM3A	HIST1H3D
Q13889	Q13889	0	0	0	GTF2H3	GTF2H3
Q13888	Q13889	0	0	0	GTF2H2	GTF2H3
P18074	Q13889	0	0	0	ERCC2	GTF2H3
P51946	Q13889	0	0	0	CCNH	GTF2H3
P51948	Q13889	0	0	0	MNAT1	GTF2H3
P10275	Q13889	0	0	0	AR	GTF2H3
P32780	Q13889	0	0	0	GTF2H1	GTF2H3
P50613	Q13889	0	0	0	CDK7	GTF2H3
B3KTH1	Q13889	0	0	0	NA	GTF2H3
Q13889	Q92759	0	0	0	GTF2H3	GTF2H4
P19447	Q13889	0	0	0	ERCC3	GTF2H3
Q13889	Q6ZYL4	0	0	0	GTF2H3	GTF2H5
Q13888	Q13888	0	0	0	GTF2H2	GTF2H2
P18074	Q13888	0	0	0	ERCC2	GTF2H2
P51946	Q13888	0	0	0	CCNH	GTF2H2
P51948	Q13888	0	0	0	MNAT1	GTF2H2
P10275	Q13888	0	0	0	AR	GTF2H2
P32780	Q13888	0	0	0	GTF2H1	GTF2H2
P50613	Q13888	0	0	0	CDK7	GTF2H2
B3KTH1	Q13888	0	0	0	NA	GTF2H2
Q13888	Q92759	0	0	0	GTF2H2	GTF2H4
Q13216	Q13888	0	0	0	ERCC8	GTF2H2
P28715	Q13888	0	0	0	ERCC5	GTF2H2
P19447	Q13888	0	0	0	ERCC3	GTF2H2
Q13888	Q6ZYL4	0	0	0	GTF2H2	GTF2H5
P09544	O00144	1	1	0	WNT2	FZD9
O00144	O00755	0	0	0	FZD9	WNT7A
O43242	Q13200	1	0	0	PSMD3	PSMD2
Q13200	O43242	1	0	0	PSMD2	PSMD3
O43242	Q9UNM6	1	0	0	PSMD3	PSMD13
Q9UNM6	O43242	1	0	0	PSMD13	PSMD3
O43242	Q99460	1	0	0	PSMD3	PSMD1
Q99460	O43242	1	0	0	PSMD1	PSMD3
O43242	Q9Y4K3	0	0	0	PSMD3	TRAF6
O43242	P55036	1	0	0	PSMD3	PSMD4
P55036	O43242	1	0	0	PSMD4	PSMD3
O43242	Q15008	1	0	0	PSMD3	PSMD6
Q15008	O43242	1	0	0	PSMD6	PSMD3
O43242	P17980	1	0	0	PSMD3	PSMC3
P17980	O43242	1	0	0	PSMC3	PSMD3
O43242	P51665	1	0	0	PSMD3	PSMD7
P51665	O43242	1	0	0	PSMD7	PSMD3
O43242	P62191	1	0	0	PSMD3	PSMC1
P62191	O43242	1	0	0	PSMC1	PSMD3
O43242	P35998	1	0	0	PSMD3	PSMC2
P35998	O43242	1	0	0	PSMC2	PSMD3
O43242	P28074	1	0	0	PSMD3	PSMB5
P28074	O43242	1	0	0	PSMB5	PSMD3
O14818	O43242	1	0	0	PSMA7	PSMD3
O43242	O14818	1	0	0	PSMD3	PSMA7
O43242	P20618	1	0	0	PSMD3	PSMB1
P20618	O43242	1	0	0	PSMB1	PSMD3
O43242	Q16401	1	0	0	PSMD3	PSMD5
Q16401	O43242	1	0	0	PSMD5	PSMD3
O43242	P25786	1	0	0	PSMD3	PSMA1
P25786	O43242	1	0	0	PSMA1	PSMD3
O43242	P25787	1	0	0	PSMD3	PSMA2
P25787	O43242	1	0	0	PSMA2	PSMD3
O43242	P25788	1	0	0	PSMD3	PSMA3
P25788	O43242	1	0	0	PSMA3	PSMD3
O43242	P25789	1	0	0	PSMD3	PSMA4
P25789	O43242	1	0	0	PSMA4	PSMD3
O43242	P62195	1	0	0	PSMD3	PSMC5
P62195	O43242	1	0	0	PSMC5	PSMD3
O43242	P60900	1	0	0	PSMD3	PSMA6
P60900	O43242	1	0	0	PSMA6	PSMD3
O43242	Q99436	1	0	0	PSMD3	PSMB7
Q99436	O43242	1	0	0	PSMB7	PSMD3
O43242	P62333	1	0	0	PSMD3	PSMC6
P62333	O43242	1	0	0	PSMC6	PSMD3
O43242	P43686	1	0	0	PSMD3	PSMC4
P43686	O43242	1	0	0	PSMC4	PSMD3
O00231	O43242	1	0	0	PSMD11	PSMD3
O43242	O00231	1	0	0	PSMD3	PSMD11
O43242	P28066	1	0	0	PSMD3	PSMA5
P28066	O43242	1	0	0	PSMA5	PSMD3
O43242	P49720	1	0	0	PSMD3	PSMB3
P49720	O43242	1	0	0	PSMB3	PSMD3
O43242	P49721	1	0	0	PSMD3	PSMB2
P49721	O43242	1	0	0	PSMB2	PSMD3
P28065	O43242	1	0	0	PSMB9	PSMD3
O43242	P28062	1	0	0	PSMD3	PSMB8
P28062	O43242	1	0	0	PSMB8	PSMD3
O43242	P28070	1	0	0	PSMD3	PSMB4
P28070	O43242	1	0	0	PSMB4	PSMD3
O43242	P28072	1	0	0	PSMD3	PSMB6
P28072	O43242	1	0	0	PSMB6	PSMD3
O43242	P48556	1	0	0	PSMD3	PSMD8
P48556	O43242	1	0	0	PSMD8	PSMD3
P40306	O43242	1	0	0	PSMB10	PSMD3
B4DUQ1	B4DUQ1	0	0	0	NA	NA
B2R8B5	B4DUQ1	0	0	0	NA	NA
P20273	P20273	0	0	0	CD22	CD22
P20273	Q92835	0	0	0	CD22	INPP5D
P20273	P62993	1	0	0	CD22	GRB2
P20273	P43405	1	0	0	CD22	SYK
P12931	P20273	1	0	0	SRC	CD22
P20273	P12931	1	0	0	CD22	SRC
P49841	P20273	1	0	0	GSK3B	CD22
P15391	P20273	0	0	0	CD19	CD22
P20273	P29353	1	0	0	CD22	SHC1
P20273	P29350	1	0	0	CD22	PTPN6
P29350	P20273	1	0	0	PTPN6	CD22
P20273	Q13094	0	0	0	CD22	LCP2
P20273	Q4LE43	0	0	0	CD22	NA
P20273	P23634	0	0	0	CD22	ATP2B4
P19174	P20273	0	0	0	PLCG1	CD22
O60880	P20273	0	0	0	SH2D1A	CD22
B3KNJ3	P10275	0	0	0	NA	AR
P42680	P42680	1	1	0	TEC	TEC
P42680	P42680	1	1	0	TEC	TEC
P27986	P42680	1	0	0	PIK3R1	TEC
P10721	P42680	1	0	0	KIT	TEC
P23458	P42680	0	0	0	JAK1	TEC
P04626	P42680	0	0	0	ERBB2	TEC
P42680	Q99952	1	0	0	TEC	PTPN18
P42680	Q06187	1	0	0	TEC	BTK
Q06187	P42680	1	1	0	BTK	TEC
P42680	Q08881	1	0	0	TEC	ITK
Q08881	P42680	1	1	0	ITK	TEC
O60674	P42680	0	0	0	JAK2	TEC
B2R8B5	P42680	0	0	0	NA	TEC
P42680	P16885	1	0	0	TEC	PLCG2
P40189	P42680	0	0	0	IL6ST	TEC
P42680	P15391	1	0	0	TEC	CD19
P42680	P16410	1	0	0	TEC	CTLA4
P42680	P42768	1	0	0	TEC	WAS
P42768	P42680	1	0	0	WAS	TEC
Q8WV28	P42680	1	0	0	BLNK	TEC
P42680	Q9ULZ2	0	0	0	TEC	STAP1
A8K379	P42680	0	0	0	NA	TEC
O43561	P42680	1	0	0	LAT	TEC
P42680	P49023	1	0	0	TEC	PXN
P42680	Q9ULH1	0	0	0	TEC	ASAP1
B3KP83	P42680	0	0	0	NA	TEC
P29353	P42680	0	0	0	SHC1	TEC
O00459	P42680	0	0	0	PIK3R2	TEC
P42680	P10747	1	0	0	TEC	CD28
P15498	P42680	1	0	0	VAV1	TEC
P42680	P51813	1	1	0	TEC	BMX
P42681	P42681	1	1	0	TXK	TXK
P42681	P42681	1	1	0	TXK	TXK
P04626	P42681	0	0	0	ERBB2	TXK
P12931	P42681	1	0	0	SRC	TXK
P06241	P42681	1	0	0	FYN	TXK
P42681	P16410	1	1	0	TXK	CTLA4
P42681	Q13094	1	1	0	TXK	LCP2
P21860	P42681	0	0	0	ERBB3	TXK
P42681	P42702	1	0	0	TXK	LIFR
P42681	Q02763	1	0	0	TXK	TEK
Q9HAU4	Q9HAU4	0	0	0	SMURF2	SMURF2
Q9HAU4	Q9HCE7	0	0	0	SMURF2	SMURF1
Q9HAU4	Q15797	1	1	1	SMURF2	SMAD1
P84022	Q9HAU4	0	0	0	SMAD3	SMURF2
Q9H0M0	Q9HAU4	0	0	0	WWP1	SMURF2
B3KYA8	Q9HAU4	0	0	0	NA	SMURF2
Q9HAU4	P36897	1	0	1	SMURF2	TGFBR1
Q9HAU4	P35222	1	1	0	SMURF2	CTNNB1
Q13501	Q9HAU4	1	1	0	SQSTM1	SMURF2
Q9HAU4	P12757	1	1	1	SMURF2	SKIL
P0CG47	Q9HAU4	0	0	0	UBB	SMURF2
Q9HAU4	P37173	1	0	1	SMURF2	TGFBR2
Q15796	Q9HAU4	1	1	0	SMAD2	SMURF2
Q9HAU4	Q15796	1	1	1	SMURF2	SMAD2
Q9HAU4	P36894	1	0	1	SMURF2	BMPR1A
Q9H469	Q9HAU4	0	0	0	FBXL15	SMURF2
Q9HAU4	Q9Y3C5	0	0	0	SMURF2	RNF11
O15105	Q9HAU4	1	1	0	SMAD7	SMURF2
Q9HAU4	Q13873	1	0	1	SMURF2	BMPR2
Q9HAU4	Q99717	1	0	1	SMURF2	SMAD5
Q9HAU4	O15198	1	0	1	SMURF2	SMAD9
Q12904	Q9HAU4	1	1	0	AIMP1	SMURF2
P18031	P18031	1	0	1	PTPN1	PTPN1
P18031	P18031	1	0	1	PTPN1	PTPN1
Q00535	P18031	1	0	0	CDK5	PTPN1
Q00534	P18031	1	0	0	CDK6	PTPN1
P49336	P18031	1	0	0	CDK8	PTPN1
P05771	P18031	1	0	0	PRKCB	PTPN1
P18031	P04049	1	0	0	PTPN1	RAF1
P18031	P42226	1	0	0	PTPN1	STAT6
P18031	P35568	1	1	1	PTPN1	IRS1
P35568	P18031	1	1	0	IRS1	PTPN1
P11802	P18031	1	0	0	CDK4	PTPN1
P18031	P40763	1	1	1	PTPN1	STAT3
P18031	P08069	1	1	1	PTPN1	IGF1R
P05129	P18031	1	0	0	PRKCG	PTPN1
P18031	P62993	1	0	0	PTPN1	GRB2
P18031	P25963	1	0	1	PTPN1	NFKBIA
O43597	P18031	1	0	0	SPRY2	PTPN1
P18031	P51692	1	0	1	PTPN1	STAT5B
P24941	P18031	1	0	0	CDK2	PTPN1
P18031	P29597	1	1	1	PTPN1	TYK2
P00533	P18031	1	1	0	EGFR	PTPN1
P18031	P00533	1	0	0	PTPN1	EGFR
P18031	P35222	1	0	0	PTPN1	CTNNB1
P18031	O60674	1	1	1	PTPN1	JAK2
P18031	P12931	1	1	0	PTPN1	SRC
P18031	P49841	1	0	0	PTPN1	GSK3B
Q13588	P18031	1	1	0	GRAP	PTPN1
P18031	P56945	1	0	0	PTPN1	BCAR1
P56945	P18031	1	1	0	BCAR1	PTPN1
P18031	Q06124	1	0	0	PTPN1	PTPN11
P61586	P18031	1	0	0	RHOA	PTPN1
P50750	P18031	1	0	0	CDK9	PTPN1
P31751	P18031	1	0	1	AKT2	PTPN1
P18031	Q13480	1	0	0	PTPN1	GAB1
P18031	Q05655	1	0	1	PTPN1	PRKCD
P18031	P19235	1	0	0	PTPN1	EPOR
P18031	O43561	1	0	1	PTPN1	LAT
P18031	P03372	1	0	0	PTPN1	ESR1
P18031	P46108	1	0	0	PTPN1	CRK
P46108	P18031	1	1	0	CRK	PTPN1
P50613	P18031	1	0	0	CDK7	PTPN1
P10599	P18031	1	0	0	TXN	PTPN1
P12830	P18031	0	0	0	CDH1	PTPN1
P18031	P29350	1	0	0	PTPN1	PTPN6
P18031	P00519	1	0	1	PTPN1	ABL1
P17252	P18031	1	0	0	PRKCA	PTPN1
P18031	Q05397	1	0	1	PTPN1	PTK2
P18031	Q14247	1	0	0	PTPN1	CTTN
P54753	P18031	1	0	0	EPHB3	PTPN1
P18031	P08922	1	0	1	PTPN1	ROS1
P06213	P18031	1	0	0	INSR	PTPN1
P18031	P06213	1	1	1	PTPN1	INSR
P18031	P19174	1	0	0	PTPN1	PLCG1
P18031	P10912	1	0	0	PTPN1	GHR
P18031	P09619	1	0	1	PTPN1	PDGFRB
P18031	P08581	1	0	1	PTPN1	MET
P18031	Q99704	1	0	0	PTPN1	DOK1
P18031	P29376	0	0	0	PTPN1	LTK
P18031	P68133	0	0	0	PTPN1	ACTA1
P53350	P18031	1	0	0	PLK1	PTPN1
P18031	O75886	1	0	0	PTPN1	STAM2
P18031	P42229	1	0	0	PTPN1	STAT5A
P04629	P18031	0	0	0	NTRK1	PTPN1
P49759	P18031	1	1	0	CLK1	PTPN1
P68400	P18031	1	0	0	CSNK2A1	PTPN1
P18031	Q03135	1	0	0	PTPN1	CAV1
Q03135	P18031	1	1	0	CAV1	PTPN1
P16591	P18031	1	0	0	FER	PTPN1
P18031	P11274	1	0	1	PTPN1	BCR
P18031	Q16288	0	0	0	PTPN1	NTRK3
P49760	P18031	1	1	0	CLK2	PTPN1
P18031	Q9H1D0	1	0	1	PTPN1	TRPV6
P18031	P46459	1	0	0	PTPN1	NSF
P17655	P18031	0	0	0	CAPN2	PTPN1
P06493	P18031	1	0	0	CDK1	PTPN1
Q02156	P18031	1	0	0	PRKCE	PTPN1
Q14004	P18031	1	0	0	CDK13	PTPN1
P19784	P18031	1	0	0	CSNK2A2	PTPN1
P07384	P18031	1	0	0	CAPN1	PTPN1
P18031	P12814	1	1	0	PTPN1	ACTN1
P18031	P29320	1	0	0	PTPN1	EPHA3
Q00537	P18031	1	0	0	CDK17	PTPN1
Q00536	P18031	1	0	0	CDK16	PTPN1
Q9BWU1	P18031	1	0	0	CDK19	PTPN1
P18031	Q59F04	1	0	0	PTPN1	NA
Q15118	P18031	1	0	0	PDK1	PTPN1
Q00526	P18031	1	0	0	CDK3	PTPN1
P18031	Q8TD08	1	0	1	PTPN1	MAPK15
Q8IZL9	P18031	1	0	0	CDK20	PTPN1
Q9NYV4	P18031	1	0	0	CDK12	PTPN1
Q9NPH5	P18031	1	0	0	NOX4	PTPN1
P18031	A9UF07	1	0	1	PTPN1	NA
Q07002	P18031	1	0	0	CDK18	PTPN1
Q15131	P18031	1	0	0	CDK10	PTPN1
Q9HC73	Q9HC73	0	0	0	CRLF2	CRLF2
Q9HC73	O60674	1	1	0	CRLF2	JAK2
Q969D9	Q9HC73	1	1	0	TSLP	CRLF2
P16871	Q9HC73	1	1	0	IL7R	CRLF2
Q9HC73	P42229	1	0	0	CRLF2	STAT5A
O75581	O75581	0	0	0	LRP6	LRP6
O14905	O75581	1	1	0	WNT9B	LRP6
O75581	Q13467	0	0	0	LRP6	FZD5
O94907	O75581	1	1	1	DKK1	LRP6
B3KQX9	O75581	0	0	0	NA	LRP6
P27361	O75581	1	1	0	MAPK3	LRP6
O15169	O75581	1	1	0	AXIN1	LRP6
O75581	O15169	1	1	1	LRP6	AXIN1
P49674	O75581	1	1	0	CSNK1E	LRP6
Q96MU8	O75581	1	1	0	KREMEN1	LRP6
O14904	O75581	1	1	0	WNT9A	LRP6
P09544	O75581	1	1	0	WNT2	LRP6
Q9H461	O75581	1	1	0	FZD8	LRP6
O14641	O75581	1	1	0	DVL2	LRP6
O75581	O14641	1	0	0	LRP6	DVL2
O14640	O75581	1	1	0	DVL1	LRP6
O75581	P49841	1	0	1	LRP6	GSK3B
P49841	O75581	1	1	0	GSK3B	LRP6
P48729	O75581	1	1	0	CSNK1A1	LRP6
O75581	Q2MKA7	0	0	0	LRP6	RSPO1
O96014	O75581	1	1	0	WNT11	LRP6
P04628	O75581	1	1	0	WNT1	LRP6
P28482	O75581	1	1	0	MAPK1	LRP6
O75581	Q9BXY4	0	0	0	LRP6	RSPO3
O75581	P19022	0	0	0	LRP6	CDH2
P56705	O75581	1	1	0	WNT4	LRP6
P56703	O75581	1	1	0	WNT3	LRP6
P56704	O75581	1	1	0	WNT3A	LRP6
P45983	O75581	1	1	0	MAPK8	LRP6
P12830	O75581	1	1	0	CDH1	LRP6
O00755	O75581	1	1	0	WNT7A	LRP6
P98082	O75581	1	0	1	DAB2	LRP6
O75581	Q14696	0	0	0	LRP6	MESDC2
Q9H1J7	O75581	1	1	0	WNT5B	LRP6
O75581	Q9UP38	0	0	0	LRP6	FZD1
O75581	P62979	0	0	0	LRP6	RPS27A
O75581	P09619	0	0	0	LRP6	PDGFRB
P49840	O75581	1	1	0	GSK3A	LRP6
P17612	O75581	1	1	0	PRKACA	LRP6
Q03135	O75581	1	1	0	CAV1	LRP6
P29323	O75581	1	0	0	EPHB2	LRP6
Q8NCW0	O75581	1	1	1	KREMEN2	LRP6
O75581	P29279	1	0	0	LRP6	CTGF
P29279	O75581	1	1	0	CTGF	LRP6
O75581	P57078	1	0	0	LRP6	RIPK4
O94921	O75581	1	1	0	CDK14	LRP6
P48730	O75581	1	1	0	CSNK1D	LRP6
Q9HCP0	O75581	1	1	0	CSNK1G1	LRP6
P34947	O75581	1	1	0	GRK5	LRP6
P43250	O75581	1	1	0	GRK6	LRP6
P41221	O75581	1	1	0	WNT5A	LRP6
O75581	P22692	0	0	0	LRP6	IGFBP4
O75581	Q9UBU2	0	0	0	LRP6	DKK2
O75581	Q9BQB4	0	0	0	LRP6	SOST
O75581	Q6X4U4	0	0	0	LRP6	SOSTDC1
Q93098	O75581	1	1	0	WNT8B	LRP6
Q8N752	O75581	1	1	0	CSNK1A1L	LRP6
Q5JTC6	O75581	1	1	0	AMER1	LRP6
Q6IMN6	O75581	1	1	0	CAPRIN2	LRP6
O00744	O75581	1	1	0	WNT10B	LRP6
Q9UBV4	O75581	1	1	0	WNT16	LRP6
Q9GZT5	O75581	1	1	0	WNT10A	LRP6
O75581	Q03431	1	0	0	LRP6	PTH1R
Q03431	O75581	1	1	0	PTH1R	LRP6
Q9ULT6	O75581	1	0	1	ZNRF3	LRP6
O75581	Q9UPN3	1	0	0	LRP6	MACF1
O75581	Q66K66	1	0	0	LRP6	TMEM198
O75586	P49336	0	0	0	MED6	CDK8
O75586	Q9ULK4	0	0	0	MED6	MED23
O75586	Q15648	0	0	0	MED6	MED1
O75586	P36956	0	0	0	MED6	SREBF1
O75586	P10071	0	0	0	MED6	GLI3
O75586	Q93074	0	0	0	MED6	MED12
O75586	Q13616	0	0	0	MED6	CUL1
O75586	Q12772	0	0	0	MED6	SREBF2
Q92769	Q92769	0	0	0	HDAC2	HDAC2
Q92769	Q9NYJ8	0	0	0	HDAC2	TAB2
P06400	Q92769	0	0	0	RB1	HDAC2
Q04206	Q92769	0	0	0	RELA	HDAC2
Q92769	P40763	1	1	0	HDAC2	STAT3
P24385	Q92769	1	1	0	CCND1	HDAC2
Q92769	P24385	1	1	0	HDAC2	CCND1
Q92769	P60568	1	0	1	HDAC2	IL2
P25963	Q92769	0	0	0	NFKBIA	HDAC2
P29590	Q92769	1	0	0	PML	HDAC2
P12931	Q92769	1	0	0	SRC	HDAC2
P04637	Q92769	0	0	0	TP53	HDAC2
Q86X95	Q92769	0	0	0	CIR1	HDAC2
Q92769	P25490	1	0	0	HDAC2	YY1
P38398	Q92769	1	0	0	BRCA1	HDAC2
O75530	Q92769	0	0	0	EED	HDAC2
Q13547	Q92769	1	0	0	HDAC1	HDAC2
Q92769	Q96ST3	1	0	0	HDAC2	SIN3A
O14593	Q92769	0	0	0	RFXANK	HDAC2
Q92769	P62805	1	0	1	HDAC2	HIST1H4D
P29475	Q92769	1	1	0	NOS1	HDAC2
Q92769	Q16236	1	0	1	HDAC2	NFE2L2
Q92769	P68431	1	0	1	HDAC2	HIST1H3D
P68400	Q92769	1	1	0	CSNK2A1	HDAC2
P17542	Q92769	0	0	0	TAL1	HDAC2
Q92769	Q9C0K0	0	0	0	HDAC2	BCL11B
Q92769	Q9HCU9	0	0	0	HDAC2	BRMS1
Q15910	Q92769	1	0	0	EZH2	HDAC2
Q13330	Q92769	0	0	0	MTA1	HDAC2
Q92769	O60264	1	0	0	HDAC2	SMARCA5
Q9UER7	Q92769	1	0	0	DAXX	HDAC2
P26358	Q92769	1	0	0	DNMT1	HDAC2
P19784	Q92769	1	0	0	CSNK2A2	HDAC2
O95863	Q92769	1	0	0	SNAI1	HDAC2
Q8WY41	Q92769	1	1	0	NANOS1	HDAC2
Q92769	O95644	1	0	0	HDAC2	NFATC1
P31260	Q92769	0	0	0	HOXA10	HDAC2
O15164	Q92769	0	0	0	TRIM24	HDAC2
Q92769	P0C0S5	1	0	1	HDAC2	H2AFZ
Q92769	Q92833	0	0	0	HDAC2	JARID2
Q9NRA0	Q92769	1	0	1	SPHK2	HDAC2
Q13127	Q92769	0	0	0	REST	HDAC2
Q5VTD9	Q92769	1	0	0	GFI1B	HDAC2
Q15022	Q92769	0	0	0	SUZ12	HDAC2
Q99684	Q92769	1	0	0	GFI1	HDAC2
P41229	Q92769	0	0	0	KDM5C	HDAC2
Q92769	P06899	1	0	1	HDAC2	HIST1H2BJ
Q8NHZ7	Q92769	0	0	0	MBD3L2	HDAC2
Q92769	Q9UBU8	0	0	0	HDAC2	MORF4L1
Q92769	Q9P0M6	0	0	0	HDAC2	H2AFY2
Q92769	Q9BSJ6	0	0	0	HDAC2	FAM64A
Q99933	Q99933	0	0	0	BAG1	BAG1
Q99933	P04049	1	0	0	BAG1	RAF1
Q04206	Q99933	0	0	0	RELA	BAG1
P10275	Q99933	0	0	0	AR	BAG1
P19838	Q99933	0	0	0	NFKB1	BAG1
Q99933	O75807	1	0	1	BAG1	PPP1R15A
P34932	Q99933	0	0	0	HSPA4	BAG1
Q99933	P10415	1	1	0	BAG1	BCL2
Q92585	Q92585	0	0	0	MAML1	MAML1
Q92585	P49336	1	1	0	MAML1	CDK8
Q92585	Q06330	1	1	0	MAML1	RBPJ
Q92585	Q99466	1	1	0	MAML1	NOTCH4
Q92585	P46531	1	1	0	MAML1	NOTCH1
Q92585	Q04721	1	1	0	MAML1	NOTCH2
Q92585	Q9UM47	1	1	0	MAML1	NOTCH3
Q09472	Q92585	1	1	0	EP300	MAML1
Q92585	Q09472	1	1	0	MAML1	EP300
Q92585	P35222	1	1	0	MAML1	CTNNB1
Q92585	P04637	1	1	0	MAML1	TP53
P49841	Q92585	1	0	1	GSK3B	MAML1
Q12778	Q92585	1	1	0	FOXO1	MAML1
Q92585	Q06413	1	1	0	MAML1	MEF2C
Q92585	P62805	1	0	1	MAML1	HIST1H4D
Q92585	P68431	1	1	0	MAML1	HIST1H3D
Q92585	P24863	1	1	0	MAML1	CCNC
Q92585	O60563	1	1	0	MAML1	CCNT1
P63208	P63208	0	0	0	SKP1	SKP1
P63208	P16298	1	0	0	SKP1	PPP3CB
P62877	P63208	1	0	0	RBX1	SKP1
P63208	Q969U6	0	0	0	SKP1	FBXW5
P63208	Q9UMX1	1	0	0	SKP1	SUFU
P63208	Q99466	0	0	0	SKP1	NOTCH4
P63208	P25963	1	0	0	SKP1	NFKBIA
P46531	P63208	0	0	0	NOTCH1	SKP1
O00221	P63208	0	0	0	NFKBIE	SKP1
P63208	P30304	1	0	0	SKP1	CDC25A
P63208	Q13309	1	0	0	SKP1	SKP2
P35222	P63208	0	0	0	CTNNB1	SKP1
P63208	Q12778	1	0	0	SKP1	FOXO1
P15923	P63208	0	0	0	TCF3	SKP1
P63208	Q13616	1	1	0	SKP1	CUL1
Q13616	P63208	1	0	0	CUL1	SKP1
P63208	P42345	1	0	0	SKP1	MTOR
P63208	Q68DS0	0	0	0	SKP1	NA
P63208	Q969H0	1	0	0	SKP1	FBXW7
Q9UKB1	P63208	1	1	0	FBXW11	SKP1
P63208	Q15653	0	0	0	SKP1	NFKBIB
P30291	P63208	1	1	0	WEE1	SKP1
P63208	P30291	1	0	0	SKP1	WEE1
P63208	Q14999	0	0	0	SKP1	CUL7
P63208	Q7Z6M2	0	0	0	SKP1	FBXO33
P63208	P30305	1	0	0	SKP1	CDC25B
P63208	Q00839	0	0	0	SKP1	HNRNPU
P63208	Q15843	0	0	0	SKP1	NEDD8
Q9Y297	P63208	1	0	0	BTRC	SKP1
Q93009	P63208	1	0	1	USP7	SKP1
P63208	Q9Y3I1	0	0	0	SKP1	FBXO7
P63208	Q6PJ61	0	0	0	SKP1	FBXO46
P63208	Q86XK2	0	0	0	SKP1	FBXO11
P63208	Q9UKT8	0	0	0	SKP1	FBXW2
P63208	Q9UKT4	1	0	0	SKP1	FBXO5
P63208	Q9UKT5	0	0	0	SKP1	FBXO4
Q9HB71	P63208	1	0	0	CACYBP	SKP1
O95905	P63208	0	0	0	ECD	SKP1
Q86VP6	P63208	1	0	1	CAND1	SKP1
P41002	P63208	0	0	0	CCNF	SKP1
P63208	P61024	1	0	0	SKP1	CKS1B
P63208	Q13618	1	0	0	SKP1	CUL3
P63208	Q02224	0	0	0	SKP1	CENPE
P63208	O60346	1	0	0	SKP1	PHLPP1
P63208	Q5XUX0	0	0	0	SKP1	FBXO31
Q96RU2	P63208	1	0	1	USP28	SKP1
Q9UK22	P63208	1	0	0	FBXO2	SKP1
P41182	P63208	0	0	0	BCL6	SKP1
P63208	Q8IYD8	1	0	0	SKP1	FANCM
P63208	Q15022	0	0	0	SKP1	SUZ12
P63208	Q8N3Y1	0	0	0	SKP1	FBXW8
P63208	Q53EL6	1	0	0	SKP1	PDCD4
P63208	Q6PHR2	1	0	0	SKP1	ULK3
P63208	Q86WB0	0	0	0	SKP1	ZC3HC1
P63208	Q9UK99	0	0	0	SKP1	FBXO3
P63208	Q8NFZ0	0	0	0	SKP1	FBXO18
P63208	Q9UK97	0	0	0	SKP1	FBXO9
P63208	Q16589	0	0	0	SKP1	CCNG2
P63208	Q8TCJ0	0	0	0	SKP1	FBXO25
P63208	Q9NVF7	0	0	0	SKP1	FBXO28
P57775	P63208	0	0	0	FBXW4	SKP1
P63208	Q13503	0	0	0	SKP1	MED21
P63208	Q9UKT7	0	0	0	SKP1	FBXL3
P63208	Q96LZ3	1	0	0	SKP1	PPP3R2
B4DL80	B4DL80	0	0	0	NA	NA
B4DL80	P84022	0	0	0	NA	SMAD3
B4DL80	Q13042	0	0	0	NA	CDC16
B4DFK4	B4DL80	0	0	0	NA	NA
B3KN47	B4DL80	0	0	0	NA	NA
B4DL80	Q9UM11	0	0	0	NA	FZR1
B4DL80	Q9UM13	0	0	0	NA	ANAPC10
B4DL80	Q9H1A4	0	0	0	NA	ANAPC1
B4DL80	P12757	0	0	0	NA	SKIL
B4DL80	Q15796	0	0	0	NA	SMAD2
B4DL80	Q9UJX6	0	0	0	NA	ANAPC2
B4DL80	Q9UJX3	0	0	0	NA	ANAPC7
B4DL80	Q9UJX2	0	0	0	NA	CDC23
O43318	O43318	1	1	0	MAP3K7	MAP3K7
O43318	O43318	1	1	0	MAP3K7	MAP3K7
