cnv,effect_size,f,f_pval,ll,meas,pair,protein,rsquared,f_adjpval
2,-0.785578674585,4.89190144649,0.0276740136663,-582.607653049,17,ZFR_HNRNPC,ZFR,0.0147394420447,0.252391580204
2,-0.628334913961,4.88857379747,0.0277202820238,-567.485755409,24,HNRNPU_HNRNPK,HNRNPU,0.0145976129972,0.252692684563
2,0.60635046566,4.89472294845,0.0277233897049,-488.784764179,25,FHL3_ZYX,ZYX,0.0167115436536,0.252692684563
2,0.718519454948,4.88545213491,0.0277781360307,-568.939067712,19,PDCD11_DDX27,DDX27,0.0147647837141,0.253042353875
2,-0.667374704857,4.88548593127,0.0277733537467,-548.10711016,19,COX6B1_COX5B,COX6B1,0.0146761758555,0.253042353875
2,0.59014593577,4.88300155055,0.0278300619832,-510.079672428,21,BGN_PRELP,PRELP,0.015030030895,0.253365934176
2,-0.696512477538,4.88180834676,0.0278274872106,-517.746304034,14,CCT2_CCT8,CCT2,0.0145777054026,0.253365934176
-2,-0.675275889706,4.8859331554,0.0278463423978,-525.838914364,24,HSPG2_SORBS3,SORBS3,0.0163471499104,0.253439456885
2,0.624053788177,4.87870434097,0.0278810196845,-590.567067625,29,PRDX2_CA1,CA1,0.01465610229,0.253656056647
2,0.646852774764,4.88103613828,0.0278865642076,-551.338870952,26,TNC_PLOD2,PLOD2,0.0155505926651,0.253656056647
2,-0.692980105449,4.87641593172,0.0279153411435,-592.055327386,23,TPM4_PDLIM5,TPM4,0.0146054518949,0.253747904617
2,-0.69629516487,4.87591003112,0.0279213055291,-517.843389866,14,CCT2_CCT6A,CCT2,0.0145603487294,0.253747904617
2,1.45697294679,4.87668419783,0.0279089728379,-596.662807772,5,XPO1_PRPF8,PRPF8,0.0145626268652,0.253747904617
2,0.637484887436,4.8737291139,0.0279688534596,-574.150554494,26,NUP205_NUP133,NUP133,0.014819454041,0.25405878101
2,-0.927981589267,4.87230561738,0.0279787999233,-542.574760684,9,U2AF2_PRPF19,U2AF2,0.0145497419035,0.25405878101
2,1.05747195285,4.87485963906,0.0279801868889,-552.004731559,9,LCP1_GBP2,GBP2,0.0154328826442,0.25405878101
2,1.00101793583,4.86865679256,0.028039227854,-583.046740841,10,CDC5L_HNRNPC,HNRNPC,0.0145825512324,0.254370557536
2,-0.386744311757,4.8698672686,0.0280371227506,-565.363662098,87,COL14A1_LTBP4,COL14A1,0.0149442085868,0.254370557536
2,-1.44220919074,4.86947538111,0.0280303666238,-588.131775789,5,ITGB2_CD44,ITGB2,0.0146728631053,0.254370557536
2,0.655490799737,4.86266636811,0.0281395098428,-583.201244054,25,DDX47_NOP2,NOP2,0.0146526465942,0.254383804227
2,0.620678655749,4.86770541156,0.0280969295824,-535.125986275,25,MRPL37_GADD45GIP1,GADD45GIP1,0.0154595257878,0.254383804227
2,-0.945295185417,4.86536051066,0.028089931458,-595.154910192,12,LAMB1_FERMT2,LAMB1,0.0145293036677,0.254383804227
2,0.399499225893,4.87126413676,0.0280594438353,-536.184755259,85,COL14A1_GPX3,COL14A1,0.0158739664024,0.254383804227
2,1.32119709714,4.86734832689,0.0280580765096,-594.260705987,6,RPL35A_RPL24,RPL24,0.0145351535502,0.254383804227
-2,1.01151043435,4.8719259392,0.02809669265,-474.950246615,8,KLKB1_TTR,KLKB1,0.0168653493183,0.254383804227
2,0.676705247267,4.8639295967,0.0281149866216,-563.086875913,20,DSG2_DSP,DSP,0.0145685986581,0.254383804227
2,1.05904364583,4.86508304893,0.0281366115802,-552.783767724,9,TAP1_GBP2,GBP2,0.0154024085282,0.254383804227
2,-0.885894828616,4.86595940013,0.0280845436059,-570.089094245,12,OAT_ALDH18A1,OAT,0.0146183749426,0.254383804227
2,-0.549488630463,4.86507264774,0.0281367784848,-473.713574254,21,GMFG_CORO1A,GMFG,0.0154023761062,0.254383804227
2,0.564186115385,4.86664850562,0.0281162498371,-509.273470325,26,FN1_PLOD2,PLOD2,0.0155054655498,0.254383804227
-2,-0.809765382334,4.86321062964,0.0281244260885,-579.328623258,15,FBLN1_FBN1,FBLN1,0.0145229767716,0.254383804227
2,-0.557159466531,4.86127754475,0.0282272183744,-520.803114456,33,MRPL9_MRPL19,MRPL9,0.0159983449817,0.254820970477
-2,-1.36705339298,4.8639586482,0.0282132788246,-502.63748028,5,COL5A1_PRKG1,PRKG1,0.0166082527555,0.254820970477
2,0.548880567942,4.85777827378,0.028218136241,-536.542349381,27,AMBP_CP,CP,0.0146381329347,0.254820970477
2,0.889255473113,4.85670273267,0.0282291149554,-587.928683769,13,A2M_CFB,CFB,0.0145038241523,0.254820970477
2,1.08556146512,4.86064750848,0.028219881081,-513.945127082,7,WDR77_PRMT5,PRMT5,0.0156360978703,0.254820970477
2,-0.593822120453,4.85546084542,0.028273023858,-558.82578729,29,MRPL15_MRPL46,MRPL15,0.0149926786251,0.25491935405
2,0.731010932403,4.85452420489,0.0282642506926,-582.789003411,19,PRPF19_SNRPA1,SNRPA1,0.0144974126195,0.25491935405
2,-0.849214953746,4.85669998704,0.0282575579366,-549.905920458,13,ITIH4_TTR,TTR,0.015089634571,0.25491935405
2,-1.12668433773,4.85467998526,0.0282659606534,-584.976723896,8,SF3B2_SRRT,SF3B2,0.0145849834092,0.25491935405
2,0.756156361237,4.85160726928,0.0283177269272,-571.409507532,17,SMC1A_ZFR,ZFR,0.0146198094661,0.2551932038
2,-0.816461691278,4.85459403694,0.0283199191527,-555.994124825,17,RAI14_TPM2,RAI14,0.0156673295486,0.2551932038
2,-1.2497706925,4.85677615724,0.0283317185593,-522.781987736,7,HTRA1_CNN1,HTRA1,0.0166409573257,0.255225076202
2,0.580865358234,4.85479258827,0.0283693469579,-518.599634094,36,HLA-DQB1_CTSS,CTSS,0.0167490506019,0.255415076517
2,0.866092909219,4.85522100539,0.0283680980621,-496.116061916,13,IL16_ARPC1B,ARPC1B,0.0168668853337,0.255415076517
2,0.826024289247,4.84696740292,0.0284015222727,-573.931489929,15,TNS1_FLNA,FLNA,0.0147842374182,0.255630251458
2,1.29341392517,4.84944953801,0.0284207698802,-530.767498737,6,MXRA5_MYL6,MYL6,0.0160127401434,0.255700188377
2,0.729153083491,4.8445409922,0.0284258480701,-545.153312554,15,RSU1_FLNA,FLNA,0.0144680303816,0.255700188377
2,0.77399634678,4.84263548954,0.028456801957,-593.720444051,18,EHD2_CSRP1,CSRP1,0.0144624219746,0.255904108428
-2,0.954449162252,4.84387634032,0.0284767079652,-566.215924375,12,PCOLCE_CNN2,CNN2,0.015287896349,0.25598085221
-2,-1.31997689507,4.84650981359,0.0284979252376,-491.283772958,5,FBLN2_PRKG1,PRKG1,0.0166063655059,0.25598085221
2,-1.15778511145,4.84033107274,0.0284942831068,-551.350922311,6,DLAT_PDHB,DLAT,0.0144556393707,0.25598085221
2,1.08621862294,4.84297563954,0.0284984833523,-540.002137423,8,NFS1_PNPT1,PNPT1,0.0154312060981,0.25598085221
2,0.646646196482,4.83663413377,0.0285545214412,-585.032532018,25,GAPDH_TPI1,GAPDH,0.0144447579527,0.256189494709
2,0.662937829545,4.8367493302,0.0285526424081,-587.052758073,24,HNRNPU_GTF2I,HNRNPU,0.0144450970208,0.256189494709
2,0.371245358681,4.8366117815,0.0285548860565,-198.940459392,7,COL6A2_COL6A3,COL6A2,0.0144446921613,0.256189494709
2,-0.7060915,4.84509742981,0.0285321636818,-489.10170177,19,GMFG_INPP5D,GMFG,0.0168323083251,0.256189494709
-2,0.895071703125,4.83501564012,0.028580935273,-578.068467815,12,LUM_CNN2,CNN2,0.0144399940696,0.256348748717
2,0.780702543007,4.83145786981,0.0286390880157,-568.281306168,15,LPP_FLNA,FLNA,0.0144295219468,0.25657234014
2,-0.706349636986,4.83428551298,0.0286353784979,-553.308353902,21,GMFG_ATP6V1B2,GMFG,0.01530639875,0.25657234014
2,-1.17819956832,4.83303407723,0.0286196950042,-577.178510438,7,C1R_C3,C3,0.0145646562605,0.25657234014
-2,0.939046945916,4.83477205898,0.0286250602248,-561.402853732,12,MFAP2_CNN2,CNN2,0.0152596005406,0.25657234014
2,1.31487984783,4.83015009093,0.0286690411463,-586.738090877,6,AMBP_APOE,APOE,0.0146000903775,0.256691791597
2,-0.616375090632,4.83001902423,0.0286690315257,-569.976296436,26,ZYX_PDLIM3,ZYX,0.01455570246,0.256691791597
2,1.08189114602,4.83271358234,0.0286805930661,-546.03896302,9,TAP1_HCLS1,HCLS1,0.0156991553175,0.256720811305
2,-0.824467330696,4.82654356502,0.0287196173636,-596.747524183,16,DDX5_SF3B3,DDX5,0.0144150565652,0.25692122223
2,-0.953059981191,4.82724268214,0.028712396277,-581.684636631,11,KHDRBS1_NUDC,KHDRBS1,0.0145037486813,0.25692122223
2,0.613298919585,4.82811986426,0.0287339675289,-536.176039503,25,MRPL15_GADD45GIP1,GADD45GIP1,0.0152389247089,0.256975175729
2,-0.61942614848,4.82438328353,0.0287572118794,-563.195364934,24,PTPN6_LCP1,PTPN6,0.014451860095,0.257108617932
2,-0.763525097538,4.82310287144,0.0287803935003,-577.349167547,17,EIF3G_EIF3L,EIF3G,0.0144914906142,0.25718490322
2,-0.666057583546,4.82266926073,0.0287896718934,-577.183648681,23,C1R_C3,C1R,0.0145338751914,0.25718490322
2,-0.719280489547,4.8340714135,0.0287907217654,-413.291505394,14,CFHR5_C8B,CFHR5,0.018392103381,0.25718490322
2,0.685252945088,4.82115766943,0.0288210706615,-587.510369588,24,P4HA1_SERPINH1,SERPINH1,0.0146619448201,0.257191730503
2,0.638467388436,4.82108203601,0.0288179550381,-580.052097667,26,RANBP2_NUP133,NUP133,0.0145730798241,0.257191730503
2,0.78340016609,4.82399686022,0.0288211059448,-542.468919895,17,PDLIM3_RAI14,RAI14,0.0156205376178,0.257191730503
2,-1.14534595833,4.82133524246,0.0288247902558,-578.87903174,8,VWA1_LAMB1,VWA1,0.01479748169,0.257191730503
2,-0.688453079145,4.82058440293,0.0288485120928,-568.023476588,23,CLU_PGLYRP2,PGLYRP2,0.0150257952179,0.257254774407
2,0.773679170643,4.81910488521,0.0288483693728,-538.018487837,13,AMBP_C4B,C4B,0.0145232893895,0.257254774407
2,-0.77052962913,4.82082503172,0.0288659217297,-542.868192469,17,LEPRE1_SEC24D,LEPRE1,0.0154602407688,0.257289432909
2,0.707712860256,4.81746208687,0.0288690571208,-581.29121856,20,ELAVL1_ILF3,ILF3,0.014388323885,0.257289432909
2,-0.685920938312,4.81638051963,0.0288911686836,-582.093446455,22,DHX9_NCBP1,DHX9,0.0144715849386,0.257383423208
-2,0.952557143939,4.81898449006,0.0288962677788,-557.267204015,12,ASPN_CNN2,CNN2,0.0154544294278,0.257383423208
2,0.646790304551,4.82132968395,0.0289183993401,-434.794454999,15,NEXN_FLNA,FLNA,0.01669312197,0.257506300264
2,0.681927541026,4.81317901826,0.028939819075,-569.11667699,20,U2AF2_HNRNPL,HNRNPL,0.014375715533,0.257622769806
2,-1.02997166892,4.81651004359,0.0289495565317,-512.401524386,8,COL6A3_GPX3,COL6A3,0.0156983404932,0.257635206356
2,-1.09350191975,4.81086474209,0.0289781294872,-580.13325191,8,ECHS1_PRDX3,ECHS1,0.0143689027111,0.257815213093
2,-1.14109875309,4.81007990402,0.0289911337057,-594.305626735,8,SUPT16H_EFTUD2,SUPT16H,0.0143665922645,0.257856642721
-2,0.957533211623,4.80879366279,0.0290481205578,-572.036468194,12,ITGB5_CNN2,CNN2,0.015083629305,0.258214804037
2,0.57204594641,4.80762005438,0.0290448936534,-541.067209282,26,TGFB1I1_ZYX,ZYX,0.0146213766384,0.258214804037
2,0.695054954417,4.8055689974,0.02908117135,-570.720309256,21,PRPF4B_DEK,PRPF4B,0.0146598149998,0.258359903078
2,0.990274371651,4.80493717767,0.0290786250658,-581.655352545,10,THRAP3_HNRNPC,HNRNPC,0.0143944461047,0.258359903078
2,-1.19047039572,4.80165203968,0.0291311630742,-532.16858872,5,PDLIM7_CSRP1,PDLIM7,0.0143417812022,0.258655253625
2,-0.716942419982,4.8023718652,0.0291234483822,-526.824453819,14,ATP5I_ATP5L,ATP5I,0.0144301010786,0.258655253625
2,1.23009691785,4.80192270266,0.0291531034078,-576.091091038,7,SARNP_PCNP,PCNP,0.0148757561989,0.258701339921
-2,0.945085222619,4.80629926954,0.0291504720868,-524.294597454,12,P4HA2_CNN2,CNN2,0.0163032448135,0.258701339921
2,0.765361974438,4.79796865977,0.029192584731,-415.390303423,6,MYL9_TAGLN,TAGLN,0.0143309371887,0.25897729533
2,-0.837602625,4.7973613348,0.0292677831868,-551.350947868,16,GPX3_APOH,APOH,0.0156369054607,0.259494294103
2,-0.385865923695,4.79297549962,0.0292760639349,-579.557666378,83,CYC1_UQCRFS1,CYC1,0.0143162367504,0.259494294103
2,1.2164565265,4.80031941259,0.0292612731843,-467.428976521,5,WDR3_NOL6,NOL6,0.0165072700824,0.259494294103
2,-0.868767961538,4.78835591822,0.0293556563665,-580.764866505,13,DSG2_CTNNB1,DSG2,0.0143454851954,0.259886689442
2,-0.821474586319,4.78913530975,0.0293624003286,-568.705852759,15,CAV1_FHL1,CAV1,0.0147453679606,0.259886689442
2,1.25353977136,4.79538468873,0.0293581972501,-493.184625874,6,LMOD1_NT5E,NT5E,0.0167790837279,0.259886689442
2,-1.03730686706,4.79556633247,0.0293379091185,-506.051121131,9,C7_LRG1,C7,0.0164346785414,0.259886689442
2,0.559063349448,4.78783646598,0.0293622429295,-565.937255982,30,ILF2_DHX9,ILF2,0.0143011063858,0.259886689442
2,0.687136413328,4.78372576084,0.0294378236751,-588.767950555,23,F2_C1R,C1R,0.0144182049613,0.260479625701
2,0.817556756548,4.78178758922,0.0294661593861,-593.677474904,16,RPRD1B_TOP1,RPRD1B,0.0143260889809,0.260611159345
2,-0.679049412474,4.7872820295,0.0294741288246,-513.841283148,23,PTPN6_IL18,PTPN6,0.0163507171361,0.260611159345
-2,-1.37330358947,4.78705199246,0.0294779990531,-506.271335884,5,LGALS1_PRKG1,PRKG1,0.0163499443021,0.260611159345
2,-1.39841632542,4.78276733496,0.029523103382,-529.422053017,5,MXRA5_SERPINF1,MXRA5,0.015796035478,0.260935239906
2,0.788924551527,4.78415735055,0.029561829647,-487.12408878,16,PRKG1_RAI14,RAI14,0.0170385587125,0.26120277969
2,-0.683967994122,4.77596686576,0.0296029741492,-475.846457626,13,PCOLCE_SERPINF1,PCOLCE,0.0150767967438,0.261491527443
2,-0.577504718163,4.77448241426,0.0296163431285,-538.731091253,27,CP_TTR,CP,0.0148379771399,0.261534831115
2,-0.845437528814,4.77412375963,0.0296563443796,-488.233983293,10,C7_HPX,C7,0.0155117776027,0.261813226032
2,-1.12382305626,4.76915300888,0.0296777995482,-569.004677854,7,COL6A2_PTRF,COL6A2,0.014246094558,0.261927779441
2,-0.750130712881,4.76556273115,0.0297475111299,-569.952849449,17,ZFR_WDR5,ZFR,0.0144076750064,0.262402512047
2,1.22516320662,4.76615439792,0.0297485787371,-557.059227495,6,C5_APOE,APOE,0.0146306003051,0.262402512047
2,-0.641152707249,4.76817491588,0.0298002367381,-477.429547514,20,FHL3_AEBP1,FHL3,0.0163423406862,0.262708137226
2,0.749182117527,4.7625209632,0.0297993377078,-586.82545436,19,NOP2_DDX27,DDX27,0.0143986112735,0.262708137226
-2,1.34592244893,4.76084862792,0.0298191953786,-574.331972238,5,POSTN_COL5A1,POSTN,0.0142216410534,0.262744809797
-2,-0.65005921676,4.76660101841,0.0298214083246,-509.241647968,24,SNX18_SORBS3,SORBS3,0.0162258098841,0.262744809797
2,1.27712375259,4.75963618344,0.0298485768372,-579.593707883,6,PRPF6_SART3,SART3,0.0143900151734,0.262909192615
2,1.02671992832,4.76463658558,0.029863356058,-502.257798687,9,WDR36_WDR3,WDR3,0.0163865752092,0.262964386726
2,1.02617942671,4.75743221801,0.029877570045,-596.905052864,10,NCL_SF3B1,SF3B1,0.0142115805659,0.263014573579
2,-1.07250415789,4.75859809899,0.0299497353148,-525.851998712,9,C7_ORM1,C7,0.0160352492884,0.263574736147
2,0.821984988491,4.7532848186,0.0299707307178,-570.115603902,15,COL5A2_FLNA,FLNA,0.0146366027406,0.263619276505
2,1.00384834524,4.75594177383,0.0299738797825,-503.149213676,8,FMOD_COL6A3,COL6A3,0.0156057392881,0.263619276505
2,-0.806027039087,4.75155653899,0.0299803987816,-479.460731517,8,COL6A3_DCN,COL6A3,0.0142368071276,0.263619276505
2,0.979819480398,4.7508177374,0.0299930830323,-595.274325763,11,SF3A1_KHDRBS1,KHDRBS1,0.0142346250104,0.263655758357
2,0.811023897606,4.75449225739,0.0300092595275,-532.010447255,16,CDK1_PCNA,PCNA,0.0158085494308,0.263722909475
2,0.792994239755,4.74740177087,0.0300496482761,-399.167210684,5,TAGLN_PDLIM7,PDLIM7,0.014182042178,0.263757967705
2,1.17488072677,4.75350910792,0.0300397036705,-515.124360248,7,GPX3_MFAP2,MFAP2,0.0160725366278,0.263757967705
-2,1.14701667005,4.75464879195,0.0300257090026,-523.472853483,8,KLKB1_C4BPA,KLKB1,0.0161857822898,0.263757967705
-2,1.34288015439,4.75305099126,0.0300559419334,-500.808165918,5,PRKG1_RSU1,PRKG1,0.0162357009608,0.263757967705
2,1.01276017921,4.75469632825,0.0300333815335,-498.615890983,9,TBL3_WDR3,WDR3,0.0163529476507,0.263757967705
2,1.00406946335,4.74407793937,0.0301068992671,-590.140249162,10,HCFC1_HNRNPC,HNRNPC,0.0141722535274,0.263830388188
-2,0.936303823656,4.7472034646,0.030075224952,-577.891420264,12,COL5A2_CNN2,CNN2,0.0146181504073,0.263830388188
2,0.795093474603,4.74465254016,0.0300991507506,-585.745881352,16,GMPS_PCNA,PCNA,0.0142164151667,0.263830388188
2,1.37578833742,4.74437994203,0.0301038496622,-580.42942235,5,CDC5L_PRPF8,PRPF8,0.0142156099913,0.263830388188
2,0.72844611853,4.74908579439,0.0301048213702,-536.185397407,21,SOD3_LAMC1,LAMC1,0.0158435372098,0.263830388188
2,1.41304852294,4.74151125603,0.0301511870026,-591.165979116,5,MYH10_PDLIM7,PDLIM7,0.0141646945377,0.26400603221
2,-1.28057084848,4.74408965775,0.0301476463398,-556.041543424,6,SMARCE1_BCLAF1,SMARCE1,0.0149776738151,0.26400603221
2,0.586729510335,4.73896820283,0.0301951343044,-529.342952808,21,F2_SERPINC1,SERPINC1,0.0141572050254,0.26400603221
2,-0.874780838636,4.74094288641,0.0301631618841,-558.084951347,11,KHDRBS1_SFPQ,KHDRBS1,0.0142054578183,0.26400603221
2,0.811835156046,4.73901719317,0.0301942870535,-535.06621794,11,BGN_FBN1,BGN,0.0141573493072,0.26400603221
-2,-1.37878134128,4.73895769584,0.0301953160181,-583.104995573,5,HNRNPL_KHSRP,KHSRP,0.0141571740812,0.26400603221
2,0.671216592403,4.74069819121,0.0301739447845,-551.534666186,19,DDX18_DDX27,DDX27,0.0143335798017,0.26400603221
2,0.743376795824,4.73991013213,0.0301788487102,-583.878752148,18,MYL6_CSRP1,CSRP1,0.0141599791021,0.26400603221
2,-0.45606735559,4.73665883224,0.030235101394,-588.783872559,56,ACTL6A_DHX9,ACTL6A,0.01415040363,0.264054928488
2,-0.744403646481,4.737203534,0.030232190078,-579.055743411,18,CSRP1_FLNC,CSRP1,0.0142799887487,0.264054928488
2,1.01984852469,4.73684662815,0.0302318492379,-559.556355162,8,CFB_COL6A3,COL6A3,0.0141509567168,0.264054928488
2,0.787813172173,4.73808774702,0.0302103653695,-551.820188183,13,SERPINC1_CFB,CFB,0.0141546119801,0.264054928488
2,-0.745791110308,4.73544962364,0.0302560506452,-593.557204655,19,EIF3K_EIF3E,EIF3K,0.0141468423167,0.2641632008
2,-1.05140056863,4.73469117518,0.0302691983428,-588.78647589,9,RPL21_RPL27,RPL21,0.0141446085512,0.26420331642
2,1.03799466049,4.73063205476,0.0303396649562,-565.629612054,8,TF_COL6A3,COL6A3,0.0141326535481,0.264743573587
2,0.648373043423,4.75663068435,0.0303580770416,-357.111326676,27,PRPH_LPP,LPP,0.0233446669606,0.264829426664
-2,1.14121568219,4.72879079846,0.0303916504092,-559.788804061,7,AKAP12_MYH11,AKAP12,0.0145175708505,0.264972644973
2,0.490902639466,4.72778080181,0.0303892656404,-509.018015284,27,TF_CP,CP,0.0141242558072,0.264972644973
2,0.836711214575,4.732257237,0.0304476369472,-479.456168943,13,MRPL14_ICT1,ICT1,0.016797001818,0.265311002906
2,-0.760694585316,4.73057109087,0.0304474068358,-527.982330112,20,LMOD1_CORO1C,LMOD1,0.0162155480421,0.265311002906
2,0.837508535404,4.72253062791,0.0304808205467,-530.676098698,10,SF3A1_SF3B1,SF3B1,0.0141087921959,0.265525252873
2,-0.419361895246,4.72132794784,0.0305018340763,-540.619319262,48,PSMD2_PSMD13,PSMD2,0.0141052498112,0.265633395719
2,0.651003451246,4.72219947367,0.0305375452972,-556.627890198,26,CLIC4_PLOD2,PLOD2,0.0151003014228,0.265869440313
2,-0.913365186885,4.71912779489,0.0305742952492,-561.882754412,12,DSC2_PKP2,DSC2,0.0147602297912,0.266114392857
2,-1.40485703364,4.71615929476,0.0305923150091,-590.125715728,5,DDX17_FUS,DDX17,0.0140900257242,0.266196228347
-2,1.35043633894,4.71611689107,0.0306062804661,-566.518659004,5,POSTN_AEBP1,POSTN,0.0143470814138,0.266242749535
2,0.804379989905,4.71211478514,0.0306633131171,-582.352560929,15,MYH10_FLNA,FLNA,0.0140781124345,0.266663778769
2,0.609791601812,4.71525364367,0.0306956668985,-521.529899601,28,DOCK2_LYN,LYN,0.0157851116947,0.266870011397
2,1.29366361077,4.70837148763,0.0307313512157,-590.983458318,6,F2_APOE,APOE,0.014109239953,0.267105075704
2,-0.66725765981,4.70617666212,0.0307678650565,-530.701479974,16,ITIH1_APOH,APOH,0.0140606208976,0.267318182202
2,1.2680874182,4.70587549635,0.030773177595,-586.239688892,6,EFTUD2_SART3,SART3,0.0140597337569,0.267318182202
-2,-1.39682470536,4.70529551622,0.0308057757625,-570.769031426,5,PARP14_CASP1,CASP1,0.0144909725255,0.267526121255
2,1.422991663,4.70213863085,0.0308391755976,-594.878156761,5,PRPF19_PRPF8,PRPF8,0.0140487259809,0.267617549367
2,-0.585352141866,4.70208534044,0.030842294456,-560.88230678,26,ZYX_TPM4,ZYX,0.0140906681348,0.267617549367
2,-0.844217694585,4.70397407676,0.0308408313457,-549.602830633,13,ARPC1B_FMNL1,ARPC1B,0.0147135301973,0.267617549367
2,-0.647991434952,4.70174699723,0.0309177359188,-530.129396968,24,SERPINH1_PPIC,SERPINH1,0.0154306532324,0.267971061317
2,1.16722643972,4.70467315029,0.0309016720334,-507.63248305,7,PDLIM3_HTRA1,HTRA1,0.0161282063104,0.267971061317
2,1.05698475463,4.698658719,0.0309007688413,-572.774420877,8,C3_COL6A3,COL6A3,0.0140384748985,0.267971061317
2,-0.540489652481,4.70347456236,0.0309171661421,-462.859984272,25,AGT_KLKB1,AGT,0.016014364724,0.267971061317
2,-0.992363606866,4.69836018822,0.0309572594814,-532.676432543,9,C6_APOA2,C6,0.0150252153078,0.268238357751
2,0.789829741497,4.69489086443,0.0310188425953,-547.560769994,16,FKBP9_PTK7,PTK7,0.0150142870945,0.268470733474
2,-1.41727074985,4.69252067072,0.0310097246296,-593.880604319,5,HSPA5_PDIA4,HSPA5,0.0140203929903,0.268470733474
2,-0.710990053976,4.69777824764,0.0310124693653,-509.69384025,19,INPP5D_PTPRC,PTPRC,0.0158870934895,0.268470733474
2,0.634888362361,4.69561269158,0.0309986049753,-524.478298025,21,FERMT3_GMFG,GMFG,0.0148738610953,0.268470733474
2,-1.00208731447,4.69104186058,0.031044842462,-584.151482245,10,SF3B1_SMU1,SF3B1,0.0141855728362,0.268620499622
2,1.17205789331,4.68858504915,0.0310999341548,-569.781243935,7,PMPCB_TRMT10C,TRMT10C,0.0143959145772,0.268790635725
2,-0.99164453125,4.68756525181,0.0311023614863,-584.416305063,10,RAB1B_RAB1A,RAB1B,0.0140899923574,0.268790635725
