,cnv_prot,cnv_tran,attenuation,cluster,attenuation_potential
PDLIM1,0.141878307714,0.240137577922,0.0982592702086,0,Low
HADHB,0.29775570781,0.39600061547,0.0982449076593,0,Low
DLD,0.482953547133,0.581173392846,0.0982198457134,0,Low
TOMM34,0.419065918083,0.517230472358,0.0981645542748,0,Low
ALDH9A1,0.230816865419,0.328980304784,0.0981634393644,0,Low
RFX1,0.393850105442,0.492013491153,0.0981633857106,0,Low
SHMT1,0.281175531952,0.379295232453,0.0981197005008,0,Low
PRRC1,0.431028785246,0.529120739296,0.09809195405,0,Low
OLFML1,-0.0163815393019,0.0816979885548,0.0980795278567,0,Low
CA3,-0.0430878361919,0.054980046036,0.0980678822279,0,Low
DOHH,0.206019072879,0.304020219241,0.0980011463614,0,Low
RAB18,0.294779617618,0.392768479435,0.0979888618165,0,Low
LSM7,0.139818436966,0.237647805276,0.0978293683095,0,Low
GOT2,0.293299789397,0.391119444592,0.0978196551951,0,Low
IGFALS,0.0843572577389,0.182142920902,0.0977856631628,0,Low
ALG12,0.328447621491,0.426181994693,0.0977343732017,0,Low
TNKS1BP1,0.280844020961,0.378562969859,0.0977189488978,0,Low
INPPL1,0.445742851922,0.543353190311,0.0976103383889,0,Low
SLC25A40,0.255362439025,0.352961830268,0.0975993912431,0,Low
ADK,0.308329823673,0.405768111689,0.0974382880162,0,Low
RNF213,0.185463092613,0.282868937025,0.097405844412,0,Low
DAAM1,0.0448438057474,0.142036464227,0.0971926584798,0,Low
CPN1,-0.0160037019786,0.0811786652954,0.0971823672739,0,Low
P4HA1,0.0825721695863,0.179718564087,0.0971463945002,0,Low
ACTN4,0.479010525025,0.576152897979,0.0971423729536,0,Low
SAFB,0.233294949412,0.330395883432,0.0971009340203,0,Low
PLEKHA2,0.334847680687,0.431910983949,0.0970633032627,0,Low
PPIF,0.363339738023,0.460360236719,0.0970204986959,0,Low
C19orf66,0.350728621472,0.44771396644,0.0969853449677,0,Low
SLC39A6,0.190928729217,0.287861080436,0.0969323512195,0,Low
MGST1,0.208895303082,0.305784794385,0.0968894913037,0,Low
MAVS,0.458195886709,0.55484714081,0.0966512541013,0,Low
HAPLN3,0.0237058070956,0.120164869616,0.0964590625202,0,Low
CPNE2,0.1179565441,0.214411123208,0.0964545791088,0,Low
COMT,0.287795973553,0.384241221826,0.0964452482726,0,Low
HPCAL1,0.0929252921952,0.189353538897,0.0964282467023,0,Low
TAGLN,0.00105647632227,0.0973899547641,0.0963334784418,0,Low
NUDT2,0.320076901598,0.416407074301,0.0963301727035,0,Low
GALNT7,0.222526974585,0.318847753622,0.0963207790369,0,Low
DHRS1,0.117292661543,0.213537772739,0.0962451111963,0,Low
ESD,0.261196466297,0.357338381323,0.0961419150257,0,Low
NUDCD2,0.447035899928,0.543061381552,0.0960254816245,0,Low
CENPV,0.0777450535319,0.173725111023,0.0959800574915,0,Low
LBR,0.187912337226,0.283800608463,0.0958882712371,0,Low
SDCBP,0.229589321524,0.325467270759,0.0958779492354,0,Low
ATP2A3,0.0243711539163,0.12019019173,0.095819037814,0,Low
TLN1,0.336062059777,0.431841820577,0.0957797607999,0,Low
PPIL4,0.379841637933,0.475523725626,0.0956820876934,0,Low
SSH3,0.282936222963,0.378534154412,0.0955979314496,0,Low
TBC1D4,0.234728862813,0.330312267892,0.0955834050795,0,Low
ARL15,0.235732614524,0.331294717031,0.0955621025066,0,Low
DES,0.0630549010248,0.158556045691,0.0955011446664,0,Low
PPM1G,0.3772767213,0.472774490829,0.0954977695288,0,Low
RABEP2,0.279396882661,0.374825642314,0.0954287596527,0,Low
LRBA,0.317909720372,0.413132155501,0.0952224351291,0,Low
PHIP,0.354841524852,0.450022726943,0.0951812020906,0,Low
BET1,0.355723246396,0.450902231866,0.09517898547,0,Low
TBC1D15,0.430856562318,0.525974043257,0.0951174809387,0,Low
KIAA1217,0.247884864451,0.342985756942,0.0951008924907,0,Low
GLIPR2,0.240215587052,0.335308863017,0.0950932759648,0,Low
MAPRE2,0.193333641244,0.288405283788,0.0950716425437,0,Low
LAMC1,0.0683863988573,0.16345659159,0.0950701927331,0,Low
NUDT5,0.485419202038,0.58043142718,0.0950122251421,0,Low
HSPBP1,0.421706637735,0.516718155194,0.0950115174595,0,Low
TANK,0.200188182645,0.295187946513,0.094999763868,0,Low
ACAA1,0.365650114107,0.460646129399,0.094996015292,0,Low
TSPAN6,0.0300214095414,0.124995210587,0.0949738010452,0,Low
ZMYM3,0.0421462646287,0.13705567791,0.0949094132816,0,Low
KIAA1462,-0.0205805063053,0.0743257997492,0.0949063060546,0,Low
IRF9,0.349131748892,0.444028457498,0.0948967086056,0,Low
ANXA11,0.432005571135,0.526887353331,0.0948817821956,0,Low
DHFR,0.210491835453,0.305255010492,0.0947631750393,0,Low
PUS1,0.300079983642,0.394833448039,0.0947534643962,0,Low
CHD2,0.310804032012,0.405515503113,0.0947114711011,0,Low
FAM136A,0.251953232315,0.346499720839,0.0945464885239,0,Low
CRBN,0.344491052477,0.439029039122,0.0945379866453,0,Low
HERC5,0.124514873616,0.219019418115,0.0945045444993,0,Low
KRT80,0.0932458812279,0.187737676361,0.0944917951331,0,Low
TSFM,0.432411712121,0.526895865583,0.0944841534626,0,Low
CRMP1,0.0125726123664,0.107030547005,0.0944579346387,0,Low
UROD,0.318210307949,0.412596071586,0.0943857636366,0,Low
MCU,0.358641522148,0.453004568044,0.0943630458957,0,Low
ALDH1A3,0.120000101696,0.214309904231,0.0943098025354,0,Low
AP2A1,0.308779848577,0.402908375909,0.0941285273322,0,Low
RREB1,0.158139758642,0.2522032323,0.0940634736575,0,Low
SPC25,0.17351445468,0.267557321644,0.0940428669642,0,Low
NKRF,0.248346225203,0.342365919446,0.0940196942428,0,Low
PTGES2,0.335860734546,0.429795326751,0.0939345922049,0,Low
NNT,0.297093958102,0.391017354892,0.0939233967904,0,Low
SPECC1,0.151928016158,0.245848746549,0.0939207303917,0,Low
NDUFS7,0.136486304317,0.230398830814,0.0939125264963,0,Low
KLC2,0.288419246617,0.38226799186,0.0938487452431,0,Low
SLC12A4,0.192629434429,0.286429221579,0.0937997871505,0,Low
TAPBPL,0.189475293024,0.28326300872,0.093787715696,0,Low
CTH,0.108130186402,0.201781977417,0.0936517910149,0,Low
ME3,0.163623318789,0.257247482702,0.0936241639129,0,Low
IPO4,0.457776022207,0.55137844166,0.0936024194529,0,Low
SERPINA6,-0.0557632772249,0.0377223007627,0.0934855779877,0,Low
RABEP1,0.377951698067,0.471335621542,0.0933839234747,0,Low
TTK,0.368623825336,0.461963808629,0.0933399832936,0,Low
SLC25A1,0.31976613225,0.413030320268,0.0932641880189,0,Low
PSMD9,0.431047059954,0.524178219811,0.0931311598571,0,Low
FUCA1,0.250996648763,0.344123767164,0.0931271184008,0,Low
PTPN14,0.131671642149,0.22479170038,0.0931200582312,0,Low
LACTB2,0.397106842528,0.490172105816,0.093065263288,0,Low
SYK,0.102393183244,0.195447952475,0.0930547692313,0,Low
TGFB1,0.00468452566182,0.0977053480598,0.0930208223979,0,Low
PLXND1,-0.0132094866193,0.0796931957405,0.0929026823598,0,Low
STAT6,0.285443658369,0.37832028014,0.0928766217704,0,Low
STAT3,0.354545823896,0.447418413862,0.0928725899661,0,Low
RPS27,0.119283897563,0.212095282673,0.0928113851107,0,Low
STAG2,0.126229955268,0.218995629894,0.0927656746263,0,Low
EML1,0.130871822227,0.223615970202,0.0927441479751,0,Low
NR2C2AP,0.383528809366,0.476115924567,0.092587115201,0,Low
IRAK1,0.0990158009163,0.191578484187,0.0925626832705,0,Low
RBM33,0.363933561593,0.45648502972,0.092551468127,0,Low
OSBPL11,0.392963274719,0.485499191101,0.0925359163825,0,Low
ACPP,0.148318960648,0.240780774926,0.0924618142781,0,Low
ALB,0.038140428424,0.13059494515,0.0924545167256,0,Low
SEC14L2,0.186364317097,0.278750626139,0.0923863090416,0,Low
CXorf38,0.152901750488,0.245220872903,0.0923191224153,0,Low
PBK,0.275625234546,0.367902501783,0.0922772672368,0,Low
GOLM1,0.205034391053,0.29723909048,0.092204699427,0,Low
SMOC2,-0.0609325043383,0.0312251025347,0.092157606873,0,Low
GGH,0.246178225571,0.338322430614,0.092144205043,0,Low
WWTR1,0.290709436231,0.3827981586,0.0920887223697,0,Low
HSPA12B,0.0403426857382,0.132341312615,0.0919986268765,0,Low
CBWD2,0.234662969758,0.326519722938,0.0918567531796,0,Low
MYO6,0.286813118966,0.378657398664,0.0918442796978,0,Low
SYF2,0.420219668065,0.511728170167,0.0915085021018,0,Low
ATP6AP1,0.16725510456,0.258721679929,0.0914665753687,0,Low
ATP11A,0.284208152047,0.375588280448,0.0913801284017,0,Low
SNX7,0.164976221259,0.256336721044,0.0913604997849,0,Low
CDCP1,0.220939088672,0.312233501586,0.091294412914,0,Low
MEX3A,0.127101538912,0.218349513029,0.091247974117,0,Low
SDC2,0.0181222802524,0.109347438229,0.091225157977,0,Low
HIST1H1B,-0.0214562232332,0.0697080486384,0.0911642718716,0,Low
TPK1,0.0421165618205,0.13323978909,0.0911232272695,0,Low
PARD3B,0.0993882873633,0.190450956805,0.091062669442,0,Low
CARD16,0.0884999684024,0.179504016911,0.0910040485086,0,Low
HLTF,0.434113001616,0.525095177408,0.0909821757919,0,Low
HEBP2,0.260035019627,0.351001793651,0.0909667740242,0,Low
NFIB,0.383930236836,0.474840462101,0.0909102252651,0,Low
ZNF280C,0.129398122551,0.220233491346,0.090835368795,0,Low
CORO2A,0.398315106402,0.489122941479,0.0908078350769,0,Low
MPV17,0.177805832845,0.268536453546,0.0907306207014,0,Low
TP53I3,0.162585287331,0.253218121991,0.0906328346603,0,Low
RRM2,0.129229463746,0.21983579644,0.0906063326935,0,Low
GART,0.419582211014,0.510163240128,0.0905810291142,0,Low
ALDH1B1,0.222045310493,0.312587185092,0.0905418745984,0,Low
CASP10,0.196010215151,0.286506084243,0.0904958690925,0,Low
EMD,0.212059864744,0.302535946772,0.0904760820283,0,Low
TBXAS1,-0.066254464476,0.0241394023157,0.0903938667917,0,Low
FNDC1,-0.071662833192,0.018649760368,0.0903125935601,0,Low
CLIC6,-0.0976652102778,-0.00741495617954,0.0902502540983,0,Low
TRMU,0.441264416534,0.531411377997,0.090146961463,0,Low
LOXL2,0.0346980804586,0.124811345436,0.0901132649771,0,Low
COL4A2,0.115521059009,0.205574470314,0.0900534113052,0,Low
FLYWCH2,0.300353062477,0.390394867556,0.0900418050781,0,Low
CD44,0.136843200582,0.226796818971,0.0899536183894,0,Low
BIN1,0.135974937455,0.225918619947,0.0899436824918,0,Low
CYP1B1,-0.0621482623829,0.0276553860657,0.0898036484486,0,Low
OAS1,0.133169438823,0.22272858233,0.0895591435072,0,Low
PPIG,0.27928910552,0.368844325539,0.0895552200183,0,Low
TOP1,0.405210731088,0.494622066385,0.0894113352966,0,Low
MTHFD1,0.398668799962,0.488054302113,0.0893855021504,0,Low
GGA2,0.234162489547,0.323486936798,0.0893244472512,0,Low
PA2G4,0.399985639621,0.489135103094,0.0891494634729,0,Low
MTHFD1L,0.301796487234,0.390938024509,0.0891415372749,0,Low
EVPL,0.217409482009,0.306427066352,0.0890175843428,0,Low
SLC25A22,0.383920569571,0.47272965968,0.0888090901085,0,Low
SETD7,0.304854741703,0.393599093732,0.0887443520286,0,Low
KRT2,-0.0599035896924,0.0288257294729,0.0887293191654,0,Low
IRF2BPL,0.347282713966,0.43594678358,0.0886640696139,0,Low
GTPBP6,0.154700608383,0.243178993466,0.088478385083,0,Low
TIMM8A,0.067516072863,0.155975578946,0.0884595060833,0,Low
CMBL,0.184964527427,0.273344049755,0.0883795223285,0,Low
GPRC5A,0.201457028617,0.289730696892,0.0882736682753,0,Low
GALNT4,0.205178448522,0.29343534514,0.0882568966177,0,Low
TXN,0.359419646362,0.447628260851,0.0882086144887,0,Low
PIGR,-0.00117877508374,0.0870197096293,0.0881984847131,0,Low
GBF1,0.345012629404,0.433157963496,0.0881453340923,0,Low
MKI67,0.141768582395,0.229890351503,0.0881217691075,0,Low
KRT75,0.0782457886871,0.166298252944,0.0880524642565,0,Low
NT5E,0.0694764332625,0.157469488911,0.0879930556485,0,Low
NFKB2,0.291093985389,0.37905982,0.0879658346112,0,Low
ECI2,0.188169493749,0.276120396272,0.0879509025237,0,Low
FNDC3B,0.184239803985,0.272094513302,0.0878547093173,0,Low
MTHFS,0.416709722474,0.504499249554,0.0877895270797,0,Low
HSDL2,0.361082329789,0.44885420728,0.0877718774912,0,Low
MARCKS,0.157294829949,0.245028929035,0.0877340990869,0,Low
IFI44,0.267714856333,0.355403164342,0.0876883080098,0,Low
KRT8,0.364577365731,0.452113362617,0.0875359968864,0,Low
MAP1S,0.413827538022,0.501288208258,0.0874606702361,0,Low
PPA1,0.222079039725,0.309523446506,0.0874444067814,0,Low
ADAM15,0.08556447718,0.172973641093,0.087409163913,0,Low
PLEKHF1,0.298650767587,0.386025231861,0.0873744642747,0,Low
NAT1,0.279343346853,0.366655942263,0.0873125954097,0,Low
IQGAP3,0.0460227634156,0.133240366064,0.087217602648,0,Low
LBH,0.0872051019107,0.174315452816,0.0871103509052,0,Low
CPPED1,0.272295952251,0.359380614475,0.0870846622248,0,Low
PPP1R18,0.0936494421344,0.180727539911,0.0870780977766,0,Low
CTPS2,0.278978773871,0.366037572628,0.0870587987566,0,Low
DDX58,0.319996450716,0.406931439426,0.0869349887102,0,Low
ATPIF1,0.275028486796,0.361922025252,0.0868935384557,0,Low
AKAP12,0.0172812516642,0.10408741762,0.0868061659562,0,Low
LRRC20,0.181762020278,0.268548283343,0.0867862630652,0,Low
OPLAH,0.299622067069,0.386373803321,0.0867517362513,0,Low
RAB13,0.173236393547,0.259894485028,0.0866580914808,0,Low
CFI,0.0969102797791,0.183521140946,0.0866108611668,0,Low
ENPP1,0.0631066313181,0.149684428204,0.086577796886,0,Low
ITGA7,0.0450482436202,0.131370619953,0.086322376333,0,Low
NR3C1,0.137631342262,0.223917205981,0.0862858637193,0,Low
RPS6KA3,-0.0286771657978,0.0575670929165,0.0862442587142,0,Low
ARMCX3,-0.0129774352707,0.0732659056971,0.0862433409678,0,Low
RDX,0.393614266861,0.479828051455,0.0862137845939,0,Low
CIAPIN1,0.384166151693,0.470321093439,0.0861549417461,0,Low
IGFBP2,0.171385690035,0.257427973701,0.0860422836659,0,Low
CD82,0.174163253041,0.260123287076,0.0859600340342,0,Low
DBN1,0.185013640376,0.270911140374,0.0858974999982,0,Low
OXCT1,0.17201917967,0.257746504587,0.0857273249177,0,Low
FCHO2,0.280694197747,0.366338105077,0.0856439073304,0,Low
WDR44,0.143598842917,0.22919771467,0.0855988717528,0,Low
PLXNA1,0.160425989943,0.245961668625,0.0855356786815,0,Low
QPRT,0.131848552238,0.217347575748,0.0854990235105,0,Low
SNCG,0.173484538196,0.25890021317,0.0854156749743,0,Low
EZR,0.370378331374,0.455783894708,0.0854055633343,0,Low
AGT,0.0594512406021,0.144763403649,0.0853121630469,0,Low
ACP6,0.153137880055,0.238416096117,0.0852782160621,0,Low
MYH9,0.343688764666,0.428891204511,0.0852024398444,0,Low
POLE4,0.0204328073311,0.105553612712,0.0851208053808,0,Low
PYGL,0.113721497249,0.198720479367,0.0849989821174,0,Low
ZNF428,0.403151260572,0.488127812467,0.0849765518941,0,Low
PXDN,0.0634869072445,0.148396646308,0.0849097390635,0,Low
DCK,0.480821245045,0.565693588855,0.0848723438104,0,Low
ALDOC,0.165642343037,0.25051332161,0.0848709785731,0,Low
ZSCAN18,0.162419336198,0.247190378914,0.0847710427158,0,Low
PPP1R14A,0.143959666901,0.228593419789,0.084633752888,0,Low
MEIS1,0.142045799902,0.22636940649,0.0843236065879,0,Low
FSCN1,-0.0649508663738,0.0193703544872,0.084321220861,0,Low
PLCD1,0.23288119546,0.317188550374,0.084307354914,0,Low
PTPN11,0.46045735911,0.544666521839,0.0842091627292,0,Low
ACSL1,0.0994478362646,0.183295533789,0.0838476975245,0,Low
RBMS2,0.130346657046,0.214094750279,0.083748093233,0,Low
RAI14,0.0981730660078,0.181877893277,0.0837048272694,0,Low
RBM3,0.164053973493,0.247682150231,0.0836281767379,0,Low
SMPDL3B,0.263534913685,0.346994473872,0.083459560187,0,Low
ATP7A,0.0870286140744,0.170468877857,0.0834402637825,0,Low
MAP3K5,0.208458953199,0.2918575883,0.0833986351012,0,Low
GLRX3,0.365011221137,0.448404693754,0.0833934726172,0,Low
ZBTB7B,0.202112653027,0.285488555856,0.0833759028288,0,Low
FIS1,0.339004834481,0.422370886345,0.0833660518635,0,Low
GBA,0.257730677625,0.341042633032,0.0833119554074,0,Low
H2AFY,0.41645598971,0.499612560539,0.0831565708285,0,Low
THSD4,0.224284150058,0.307321571257,0.0830374211993,0,Low
YWHAQ,0.449068130138,0.53199626875,0.0829281386122,0,Low
BEND3,0.355115670321,0.438040830035,0.0829251597141,0,Low
REXO2,0.523748123286,0.606653451374,0.0829053280878,0,Low
RP2,0.191457968077,0.27435917096,0.0829012028828,0,Low
CORO7,0.241515164357,0.324306816214,0.0827916518567,0,Low
DGKA,0.0530277140603,0.135724003182,0.082696289122,0,Low
L1CAM,0.0234102247229,0.106099120153,0.0826888954302,0,Low
STOM,0.0946982491539,0.177378181265,0.0826799321106,0,Low
SVIL,0.144043159761,0.22667455308,0.0826313933189,0,Low
NONO,0.0768688989433,0.159482153301,0.0826132543579,0,Low
HAT1,0.255643251938,0.338224416399,0.0825811644613,0,Low
NEXN,-0.0481059240527,0.0344578244821,0.0825637485348,0,Low
GALE,0.365519134118,0.448076101925,0.0825569678073,0,Low
UBXN7,0.448806729598,0.531343919595,0.0825371899969,0,Low
GPD1L,0.272664279638,0.355108420868,0.0824441412309,0,Low
KIF23,0.189800922184,0.27223467673,0.0824337545462,0,Low
ABCD1,0.0498917639131,0.132278952368,0.0823871884551,0,Low
ANXA7,0.476927640751,0.559293957168,0.0823663164175,0,Low
HINT1,0.336824856327,0.419173755334,0.0823488990072,0,Low
PSMB8,0.0307452689253,0.113084260245,0.0823389913197,0,Low
BBX,0.160234524884,0.24257306596,0.0823385410766,0,Low
CALD1,-0.0488294049673,0.0334133725707,0.0822427775381,0,Low
FCGBP,-0.0864658247487,-0.00422868731624,0.0822371374325,0,Low
TPP2,0.501370017578,0.583434251643,0.0820642340651,0,Low
DHRS3,0.132453679709,0.214482123222,0.0820284435129,0,Low
METTL13,0.33905448224,0.420957976128,0.0819034938879,0,Low
HSPA8,0.232457725938,0.31429094441,0.0818332184723,0,Low
EPHX1,0.183100828727,0.264798803485,0.0816979747579,0,Low
CDR2L,0.323944815365,0.405616735976,0.0816719206108,0,Low
DARS2,0.239421680389,0.321008201067,0.0815865206783,0,Low
NOS1AP,0.0726981099089,0.154188783952,0.0814906740427,0,Low
NCOA7,0.24646780356,0.32795151427,0.0814837107103,0,Low
KDELC1,0.266242647607,0.347688475454,0.081445827847,0,Low
NIT1,0.318865944382,0.400309823401,0.0814438790191,0,Low
DNAJB4,0.21724001304,0.298677570577,0.0814375575371,0,Low
ZNF638,0.229169867311,0.310560358078,0.0813904907671,0,Low
CDC42BPG,0.21097004023,0.292281818523,0.0813117782939,0,Low
DPYD,-0.117692621122,-0.0364283208565,0.0812643002657,0,Low
OSBPL3,0.170116615756,0.251362584764,0.0812459690075,0,Low
PNKD,0.304345554674,0.385399207661,0.0810536529865,0,Low
GUK1,0.168442000859,0.249471250793,0.0810292499343,0,Low
DBT,0.389640995431,0.470574975657,0.0809339802258,0,Low
SURF2,0.306701433123,0.387620488264,0.0809190551412,0,Low
GSTM3,0.103583171707,0.184478913433,0.0808957417258,0,Low
S100A1,0.290599709011,0.371471679967,0.0808719709559,0,Low
ECHS1,0.370794580215,0.451602495473,0.0808079152576,0,Low
PHRF1,0.45629094295,0.536975227979,0.080684285029,0,Low
PPFIBP2,0.209862512731,0.290515991336,0.0806534786053,0,Low
PCBP1,0.274839669991,0.355487252383,0.0806475823927,0,Low
ACSM3,0.118141613106,0.198768672327,0.0806270592211,0,Low
MICAL3,0.324536825792,0.405156840847,0.0806200150548,0,Low
PPP3CA,0.162058315284,0.242598438676,0.0805401233919,0,Low
GSTT1,0.0527065635614,0.133229488857,0.080522925296,0,Low
CAPN5,0.173198086494,0.25370739507,0.0805093085754,0,Low
NID1,0.0215250221275,0.101898136468,0.0803731143409,0,Low
IDH2,0.36282178697,0.443139562985,0.0803177760142,0,Low
CA1,0.00459662473906,0.0847569325764,0.0801603078373,0,Low
ST3GAL1,0.258409517179,0.338569372591,0.0801598554116,0,Low
TRIAP1,0.35980584987,0.439939182845,0.0801333329757,0,Low
NISCH,0.366366722137,0.446488892887,0.0801221707505,0,Low
MBOAT2,0.212131038447,0.292240568245,0.0801095297977,0,Low
HDDC2,0.405512569731,0.485571214039,0.0800586443079,0,Low
FNBP1L,0.284589406358,0.364620256182,0.0800308498236,0,Low
ANK3,0.241163945639,0.321127890031,0.0799639443919,0,Low
ALDOA,0.25825073564,0.338202274732,0.0799515390922,0,Low
ECT2,0.439079814726,0.518966518532,0.0798867038057,0,Low
UBE2E2,0.183813304864,0.26364130062,0.0798279957566,0,Low
TBL2,0.391162644639,0.470987441229,0.0798247965903,0,Low
BMP2K,0.280643072555,0.360367431532,0.0797243589777,0,Low
LPIN1,0.215453333238,0.295166537826,0.0797132045881,0,Low
WFDC2,0.00994706759825,0.0895494398531,0.0796023722548,0,Low
DFFB,0.455065292865,0.534657621285,0.0795923284198,0,Low
NUDT15,0.463706691679,0.543217843314,0.0795111516356,0,Low
PDXP,0.382764736253,0.462235931316,0.0794711950626,0,Low
MSH6,0.333449237008,0.412768039807,0.0793188027986,0,Low
SYNPO,0.0927848647299,0.172049641774,0.0792647770444,0,Low
TPX2,0.296727261279,0.375953429384,0.0792261681053,0,Low
KDM5C,0.173040091156,0.252255201911,0.0792151107546,0,Low
PLCB3,0.251575573186,0.330773290399,0.079197717213,0,Low
CARD9,0.0456419744821,0.124827206548,0.0791852320663,0,Low
DLG5,0.327231891195,0.406390338525,0.0791584473303,0,Low
TOR3A,0.143618918043,0.222579365368,0.0789604473252,0,Low
ABAT,0.183487973916,0.262266898018,0.0787789241015,0,Low
TTC28,0.19736633689,0.276075680475,0.0787093435844,0,Low
DTX3L,0.208538116918,0.287173704481,0.0786355875628,0,Low
EPM2AIP1,0.34198226307,0.420601308146,0.0786190450762,0,Low
DYNLT3,0.122975942585,0.201469267636,0.0784933250506,0,Low
CEP55,0.0352414162713,0.113526292483,0.0782848762115,0,Low
SCD5,0.186108429886,0.264348583241,0.0782401533548,0,Low
ZFPL1,0.291306865623,0.369483307365,0.0781764417426,0,Low
ZC3H4,0.144592928955,0.222649688369,0.0780567594135,0,Low
CERCAM,0.0637063156956,0.141758102405,0.0780517867099,0,Low
FRYL,0.27065497843,0.348627729897,0.0779727514669,0,Low
SLC25A12,0.209265587194,0.287164744222,0.0778991570274,0,Low
GCHFR,0.184583236957,0.262467636218,0.0778843992618,0,Low
PLP2,0.106929782201,0.184628839076,0.0776990568755,0,Low
NDUFAB1,0.264287663088,0.341941484662,0.077653821574,0,Low
ARHGAP25,0.0438272476922,0.121452366496,0.077625118804,0,Low
FMNL1,0.0357612382494,0.113333225605,0.077571987356,0,Low
RRBP1,0.3504768991,0.428042897866,0.0775659987661,0,Low
PLEKHF2,0.357565243375,0.435124749241,0.0775595058657,0,Low
PITPNM1,0.253833839303,0.331360546585,0.0775267072818,0,Low
NR2F2,0.163084226564,0.240547553224,0.0774633266602,0,Low
ATAD3A,0.355652168677,0.432956668781,0.0773045001036,0,Low
NFIX,0.340113090281,0.417281912329,0.0771688220477,0,Low
ZKSCAN1,0.292393505848,0.369556099086,0.0771625932374,0,Low
ZNF217,0.165448775062,0.242522915852,0.07707414079,0,Low
GLS,0.239454169127,0.316507902663,0.0770537335353,0,Low
MCTS1,0.119214738714,0.196240040014,0.0770253013001,0,Low
GOLIM4,0.185716499863,0.26267734553,0.0769608456671,0,Low
ERC1,0.422096574958,0.499039093044,0.0769425180858,0,Low
CRP,-0.0843248220161,-0.00740175286924,0.0769230691469,0,Low
CLN3,0.28887656435,0.365661689312,0.0767851249616,0,Low
SLC25A24,0.207808716455,0.284573026268,0.0767643098136,0,Low
OVCA2,0.369245543525,0.445952491182,0.0767069476564,0,Low
CRYZ,0.211339937727,0.28802519795,0.0766852602233,0,Low
FKBP3,0.423701648934,0.500259182505,0.0765575335716,0,Low
PNPT1,0.314300704227,0.390804198986,0.0765034947598,0,Low
CRIP1,0.144120155483,0.220585521059,0.076465365576,0,Low
VTN,-0.0353293063791,0.0410836970229,0.076413003402,0,Low
UCHL5,0.318871238669,0.395278040891,0.0764068022213,0,Low
TOP2B,0.357715502099,0.434023197568,0.0763076954681,0,Low
SLC25A13,0.425932581663,0.502233891258,0.0763013095943,0,Low
ARL6,0.305036832363,0.381294841169,0.0762580088063,0,Low
SFXN3,0.19906742817,0.275317982614,0.0762505544436,0,Low
TRIM28,0.416975470576,0.49316144615,0.0761859755742,0,Low
MAOB,0.0060995603365,0.0822798075099,0.0761802471734,0,Low
CAND1,0.486526962473,0.562641753812,0.0761147913384,0,Low
BAG2,0.14842677104,0.224433419929,0.0760066488892,0,Low
ITGA2,0.209574852842,0.285537322364,0.0759624695225,0,Low
SH3KBP1,-0.00883873071859,0.0671021713669,0.0759409020855,0,Low
ATG2A,0.282602755672,0.358423582296,0.0758208266235,0,Low
UGDH,0.253604954345,0.329265964824,0.0756610104787,0,Low
IBA57,0.277803417339,0.353439038676,0.0756356213369,0,Low
ATP2B4,0.132991178106,0.208443610027,0.0754524319215,0,Low
EEF1A2,0.00367305138935,0.0790829213906,0.0754098700012,0,Low
HSPB6,0.151379780951,0.226748376597,0.0753685956463,0,Low
FES,0.280652500891,0.356007650018,0.0753551491268,0,Low
ADD3,0.22534482683,0.300496387323,0.0751515604927,0,Low
MMP14,-0.00912041516927,0.0659892606941,0.0751096758633,0,Low
GPD1,0.0750579753352,0.150142785644,0.0750848103087,0,Low
SGTA,0.264587878141,0.339609253458,0.0750213753175,0,Low
CLIC4,0.110027168437,0.185024786724,0.0749976182872,0,Low
FRG1,0.317207527646,0.392194548416,0.0749870207703,0,Low
BAIAP2,0.305665678211,0.380652542026,0.0749868638151,0,Low
PGP,0.221380367995,0.296287025713,0.0749066577172,0,Low
TUBB6,0.0854968974152,0.160361545114,0.0748646476989,0,Low
DEGS1,0.225082814631,0.299816977465,0.0747341628346,0,Low
GTF3C4,0.330171150659,0.404905121191,0.0747339705316,0,Low
ARHGAP12,0.464527293965,0.539246951981,0.0747196580169,0,Low
GDI2,0.449299361703,0.523937658203,0.0746382965,0,Low
PALM,0.106462210687,0.181053302958,0.0745910922715,0,Low
LYPLA2,0.426437096535,0.500924099522,0.0744870029867,0,Low
AIP,0.277741479155,0.352111828789,0.074370349634,0,Low
LRIG1,0.252485036599,0.326806000924,0.0743209643249,0,Low
AKAP8L,0.420378444014,0.494686016032,0.0743075720181,0,Low
XPOT,0.332182488906,0.406466742025,0.074284253119,0,Low
BDH2,0.300806888351,0.375074804178,0.0742679158273,0,Low
NPL,-0.104599011833,-0.0303650366431,0.0742339751895,0,Low
GFPT2,-0.0325971874916,0.0415791757972,0.0741763632888,0,Low
DPY30,0.142376162246,0.216413773249,0.0740376110038,0,Low
CETN2,0.0668855976905,0.140893157921,0.0740075602306,0,Low
EPS8L1,0.270797092282,0.344797172851,0.0740000805689,0,Low
WARS2,0.400032099241,0.473878757409,0.0738466581686,0,Low
CAPN1,0.226148152733,0.299730742355,0.0735825896226,0,Low
DPYSL2,0.286226818671,0.359808880383,0.0735820617116,0,Low
DFNA5,0.0918686852588,0.165448911467,0.0735802262083,0,Low
UBL5,0.408784716335,0.482327840286,0.0735431239512,0,Low
