p1,p2,cor,corum,string,biogrid,score
DPT,COL6A3,0.743268452793,0,0,0,0.743268452793
DPT,CPXM1,0.579205752765,0,0,0,0.579205752765
DPT,CXCL12,0.565006137463,0,0,0,0.565006137463
DPT,CYGB,0.531432118129,0,0,0,0.531432118129
DPT,DCN,0.792202552021,0,1,0,0.792202552021
DPYD,ACTR2,0.605615827328,0,0,0,0.605615827328
DPYD,ACTR3,0.621121562821,0,0,0,0.621121562821
DPYD,AIF1,0.700301645871,0,0,0,0.700301645871
DPYD,ALDH1A3,0.501345053534,0,0,0,0.501345053534
DPYD,ALOX5,0.671585633383,0,0,0,0.671585633383
DPYD,AMPD3,0.577029479901,0,0,0,0.577029479901
DPYD,ANKRD44,0.6035841769,0,0,0,0.6035841769
DPYD,ANXA2,0.527747909893,0,0,0,0.527747909893
DPYD,APBB1IP,0.689602184249,0,0,0,0.689602184249
DPYD,ARHGDIB,0.632789347582,0,0,0,0.632789347582
DPYD,ARHGEF6,0.570636525496,0,0,0,0.570636525496
DPYD,ARID2,-0.524274949208,0,0,0,0.524274949208
DPYD,ARPC1B,0.675970459576,0,0,0,0.675970459576
DPYD,ARPC2,0.629065081362,0,0,0,0.629065081362
DPYD,ARPC4,0.529931692229,0,0,0,0.529931692229
DPYD,ARPC5,0.598356831972,0,0,0,0.598356831972
DPYD,ATG7,0.524008084292,0,0,0,0.524008084292
DPYD,ATP6V1B2,0.640483159048,0,0,0,0.640483159048
DPYD,BIN2,0.569300376195,0,0,0,0.569300376195
DPYD,BTK,0.552046500411,0,0,0,0.552046500411
DPYD,C1QB,0.564270362325,0,0,0,0.564270362325
DPYD,C1QC,0.526199125773,0,0,0,0.526199125773
DPYD,C1R,0.614187931919,0,0,0,0.614187931919
DPYD,C1S,0.607753585375,0,0,0,0.607753585375
DPYD,CAPZA1,0.528398639081,0,0,0,0.528398639081
DPYD,CARD16,0.529779395377,0,0,0,0.529779395377
DPYD,CASP1,0.639609213617,0,0,0,0.639609213617
DPYD,CASP4,0.575015710933,0,0,0,0.575015710933
DPYD,CCDC80,0.513960093534,0,0,0,0.513960093534
DPYD,CD14,0.586977785313,0,0,0,0.586977785313
DPYD,CD163,0.520417444629,0,0,0,0.520417444629
DPYD,CECR1,0.548188279257,0,0,0,0.548188279257
DPYD,CELF2,0.577725649837,0,0,0,0.577725649837
DPYD,CHD4,-0.555631796208,0,0,0,0.555631796208
DPYD,CILP,0.501106683407,0,0,0,0.501106683407
DPYD,CLIC2,0.575799475335,0,0,0,0.575799475335
DPYD,CNN2,0.556604523251,0,0,0,0.556604523251
DPYD,COL8A1,0.521496582842,0,0,0,0.521496582842
DPYD,CORO1A,0.662152519145,0,0,0,0.662152519145
DPYD,CORO1C,0.54212229744,0,0,0,0.54212229744
DPYD,COTL1,0.585624918293,0,0,0,0.585624918293
DPYD,CTSS,0.588332355528,0,0,0,0.588332355528
DPYD,CYBB,0.547824597406,0,0,0,0.547824597406
DPYD,DAB2,0.580078173843,0,0,0,0.580078173843
DPYD,DCN,0.518502625679,0,0,0,0.518502625679
DPYD,DHX9,-0.510089384419,0,0,0,0.510089384419
DPYD,DOCK10,0.568118718331,0,0,0,0.568118718331
DPYD,DOCK2,0.675796162487,0,0,0,0.675796162487
DPYD,DOCK8,0.557841339026,0,0,0,0.557841339026
DPYSL2,ADH1B,0.51036865146,0,0,0,0.51036865146
DPYSL2,CNRIP1,0.537015120587,0,0,0,0.537015120587
DPYSL3,ACTA2,0.572806994177,0,0,0,0.572806994177
DPYSL3,ACTN1,0.691541598598,0,0,0,0.691541598598
DPYSL3,AEBP1,0.648905447243,0,0,0,0.648905447243
DPYSL3,ALDH1B1,0.503747760271,0,0,0,0.503747760271
DPYSL3,ANTXR1,0.563509426596,0,0,0,0.563509426596
DPYSL3,ANXA2,0.525663205758,0,0,0,0.525663205758
DPYSL3,ANXA5,0.528625480596,0,0,0,0.528625480596
DPYSL3,ANXA6,0.515067348303,0,0,0,0.515067348303
DPYSL3,ASPN,0.517783189284,0,0,0,0.517783189284
DPYSL3,BGN,0.579898492564,0,0,0,0.579898492564
DPYSL3,C1R,0.598455936594,0,0,0,0.598455936594
DPYSL3,C1S,0.572272695709,0,0,0,0.572272695709
DPYSL3,CALD1,0.697315642882,0,0,0,0.697315642882
DPYSL3,CCDC80,0.642550517401,0,0,0,0.642550517401
DPYSL3,CDH11,0.605784372443,0,0,0,0.605784372443
DPYSL3,CILP,0.575790172782,0,0,0,0.575790172782
DPYSL3,CLEC3B,0.514312778813,0,0,0,0.514312778813
DPYSL3,CLIC4,0.535216803696,0,0,0,0.535216803696
DPYSL3,CNN1,0.623943853571,0,0,0,0.623943853571
DPYSL3,CNN2,0.688921931011,0,0,0,0.688921931011
DPYSL3,CNN3,0.653034572529,0,0,0,0.653034572529
DPYSL3,CNRIP1,0.567922552177,0,0,0,0.567922552177
DPYSL3,COL11A1,0.551917417315,0,0,0,0.551917417315
DPYSL3,COL12A1,0.533987613706,0,0,0,0.533987613706
DPYSL3,COL16A1,0.520659765388,0,0,0,0.520659765388
DPYSL3,COL1A1,0.594522089196,0,0,0,0.594522089196
DPYSL3,COL1A2,0.59496106564,0,0,0,0.59496106564
DPYSL3,COL3A1,0.556368322961,0,0,0,0.556368322961
DPYSL3,COL5A1,0.640284639007,0,0,0,0.640284639007
DPYSL3,COL5A2,0.616052100093,0,0,0,0.616052100093
DPYSL3,COL8A1,0.597425272867,0,0,0,0.597425272867
DPYSL3,COMP,0.561624197334,0,0,0,0.561624197334
DPYSL3,COPZ2,0.679556389702,0,0,0,0.679556389702
DPYSL3,CPZ,0.53212718038,0,0,0,0.53212718038
DPYSL3,CSRP1,0.579147651681,0,0,0,0.579147651681
DPYSL3,CSRP2,0.520705633521,0,0,0,0.520705633521
DPYSL3,CTHRC1,0.617441107959,0,0,0,0.617441107959
DPYSL3,CXCL12,0.500124029842,0,0,0,0.500124029842
DPYSL3,DCN,0.647939734305,0,0,0,0.647939734305
DPYSL3,DPYD,0.516762050909,0,1,0,0.516762050909
DRAP1,DR1,0.538065572767,0,1,1,0.538065572767
DSG2,CDH1,0.54439767456,0,0,0,0.54439767456
DSG2,CTNNA1,0.533357823299,0,0,0,0.533357823299
DSG2,CTNNB1,0.55670825685,0,0,0,0.55670825685
DSG2,CTNND1,0.548055465669,0,0,0,0.548055465669
DSG2,DSC2,0.656904165654,0,0,1,0.656904165654
DSP,CTNNA1,0.510171120136,0,0,0,0.510171120136
DSP,CTNND1,0.512655411434,0,0,0,0.512655411434
DSP,DSC2,0.516438233367,0,0,0,0.516438233367
DSP,DSG2,0.63383788591,0,0,0,0.63383788591
DTX3L,C19orf66,0.508470212009,0,0,0,0.508470212009
DTX3L,CMPK2,0.57966459914,0,0,0,0.57966459914
DTX3L,DDX58,0.615754935466,0,0,0,0.615754935466
DTX3L,DDX60,0.549466060418,0,0,0,0.549466060418
DUSP3,ACTN1,0.534578004798,0,0,0,0.534578004798
DUSP3,CNN1,0.502426312842,0,0,0,0.502426312842
DUSP3,DPYD,0.511105300292,0,0,0,0.511105300292
DYSF,C4BPB,0.510352576687,0,0,0,0.510352576687
ECM1,ACTN1,0.500094312454,0,0,0,0.500094312454
ECM1,AEBP1,0.583171976218,0,0,0,0.583171976218
ECM1,AFM,0.501058577162,0,0,0,0.501058577162
ECM1,AHSG,0.503304756107,0,0,0,0.503304756107
ECM1,ALB,0.502206899665,0,0,0,0.502206899665
ECM1,ANG,0.522320202344,0,0,0,0.522320202344
ECM1,ANGPTL2,0.565967881997,0,0,0,0.565967881997
ECM1,APOH,0.505995879498,0,0,0,0.505995879498
ECM1,BGN,0.502182893546,0,0,0,0.502182893546
ECM1,C1R,0.624977932084,0,0,0,0.624977932084
ECM1,C1S,0.650978189032,0,0,0,0.650978189032
ECM1,C4BPA,0.531906832257,0,0,0,0.531906832257
ECM1,C6,0.50318866426,0,0,0,0.50318866426
ECM1,C8A,0.518028536769,0,0,0,0.518028536769
ECM1,C8B,0.528890910091,0,0,0,0.528890910091
ECM1,C8G,0.516107284499,0,0,0,0.516107284499
ECM1,CALD1,0.525777723549,0,0,0,0.525777723549
ECM1,CCDC80,0.600752402968,0,0,0,0.600752402968
ECM1,CDH11,0.603361565599,0,0,0,0.603361565599
ECM1,CFB,0.516417331708,0,0,0,0.516417331708
ECM1,CFD,0.530825650355,0,0,0,0.530825650355
ECM1,CFH,0.564495391561,0,0,0,0.564495391561
ECM1,CILP,0.602226952004,0,0,0,0.602226952004
ECM1,CLEC3B,0.509052690685,0,0,0,0.509052690685
ECM1,CNN2,0.546125434416,0,0,0,0.546125434416
ECM1,CNRIP1,0.52636444328,0,0,0,0.52636444328
ECM1,COL11A1,0.551811312051,0,0,0,0.551811312051
ECM1,COL12A1,0.518065923027,0,0,0,0.518065923027
ECM1,COL1A1,0.516702785815,0,0,0,0.516702785815
ECM1,COL1A2,0.503294319889,0,0,0,0.503294319889
ECM1,COL3A1,0.575052827339,0,0,0,0.575052827339
ECM1,COL5A1,0.668514519585,0,0,0,0.668514519585
ECM1,COL5A2,0.616892023692,0,0,0,0.616892023692
ECM1,COL5A3,0.508125258438,0,0,0,0.508125258438
ECM1,COL6A1,0.519617156048,0,0,0,0.519617156048
ECM1,COL6A2,0.505660296001,0,0,0,0.505660296001
ECM1,COL6A3,0.523227891542,0,0,0,0.523227891542
ECM1,COL8A1,0.513176380888,0,0,0,0.513176380888
ECM1,COMP,0.550070533757,0,0,0,0.550070533757
ECM1,COPZ2,0.639940118152,0,0,0,0.639940118152
ECM1,CPZ,0.531207092269,0,0,0,0.531207092269
ECM1,CTHRC1,0.63270611684,0,0,0,0.63270611684
ECM1,CTSK,0.521444096359,0,0,0,0.521444096359
ECM1,DAPK3,0.515475198427,0,0,0,0.515475198427
ECM1,DCN,0.572622470184,0,0,0,0.572622470184
ECM2,AEBP1,0.636236439112,0,0,0,0.636236439112
ECM2,ANGPTL2,0.614530226943,0,0,0,0.614530226943
ECM2,BGN,0.538915655534,0,0,0,0.538915655534
ECM2,C1QTNF5,0.657465122602,0,0,0,0.657465122602
ECM2,CLEC11A,0.6737815249,0,0,0,0.6737815249
ECM2,CLEC3B,0.593667967604,0,0,0,0.593667967604
ECM2,COL12A1,0.627770477588,0,0,0,0.627770477588
ECM2,COL1A1,0.662259405848,0,0,0,0.662259405848
ECM2,COL1A2,0.636206956522,0,0,0,0.636206956522
ECM2,COL3A1,0.569753528748,0,0,0,0.569753528748
ECM2,COL5A1,0.612075510993,0,0,0,0.612075510993
ECM2,COL5A2,0.600912136517,0,0,0,0.600912136517
ECM2,COL6A1,0.59530213694,0,0,0,0.59530213694
ECM2,COL6A2,0.576834777582,0,0,0,0.576834777582
ECM2,COL6A3,0.604971173519,0,0,0,0.604971173519
ECM2,DCN,0.538329423987,0,0,0,0.538329423987
ECT2,ANLN,0.616695906402,0,1,0,0.616695906402
ECT2,AURKB,0.687556708949,0,0,0,0.687556708949
ECT2,CCNB1,0.542101140334,0,0,0,0.542101140334
ECT2,CDK1,0.640582091907,0,0,0,0.640582091907
ECT2,DNMT1,0.505997202166,0,0,0,0.505997202166
EDF1,ARGLU1,0.603417084674,0,0,0,0.603417084674
EDF1,C18orf32,0.572946838838,0,0,0,0.572946838838
EDF1,C19orf53,0.51184279297,0,0,0,0.51184279297
EDF1,COX3,0.528733481233,0,0,0,0.528733481233
EDF1,COX7B,0.554165625622,0,0,0,0.554165625622
EEF1G,EEF1B2,0.541625845647,0,1,1,0.541625845647
EEF1G,EEF1D,0.576698403737,0,1,1,0.576698403737
EEF2,EEF1G,0.500642735573,0,0,0,0.500642735573
EFEMP1,ABI3BP,0.532817228804,0,0,0,0.532817228804
EFEMP1,ACTA2,0.621570616602,0,0,0,0.621570616602
EFEMP1,ACTN1,0.51024954563,0,0,0,0.51024954563
EFEMP1,AEBP1,0.600345649102,0,0,0,0.600345649102
EFEMP1,AMBP,0.534449722356,0,0,0,0.534449722356
EFEMP1,ANG,0.594245767175,0,0,0,0.594245767175
EFEMP1,ANGPTL2,0.532489262788,0,0,0,0.532489262788
EFEMP1,ANXA6,0.545790083735,0,0,0,0.545790083735
EFEMP1,AOC3,0.56986574237,0,0,0,0.56986574237
EFEMP1,APCS,0.536715709254,0,0,0,0.536715709254
EFEMP1,ASPN,0.550521310892,0,0,0,0.550521310892
EFEMP1,BGN,0.625302905469,0,0,0,0.625302905469
EFEMP1,C1QTNF5,0.533580982533,0,0,0,0.533580982533
EFEMP1,CALD1,0.625079433189,0,0,0,0.625079433189
EFEMP1,CAV1,0.566780312193,0,0,0,0.566780312193
EFEMP1,CDH11,0.530539407362,0,0,0,0.530539407362
EFEMP1,CFH,0.500886404631,0,0,0,0.500886404631
EFEMP1,CLEC3B,0.588343077221,0,0,0,0.588343077221
EFEMP1,CNN1,0.67170116248,0,0,0,0.67170116248
EFEMP1,CNN2,0.51902989862,0,0,0,0.51902989862
EFEMP1,CNRIP1,0.596111619018,0,0,0,0.596111619018
EFEMP1,COL16A1,0.541593315567,0,0,0,0.541593315567
EFEMP1,COL1A1,0.638141580545,0,0,0,0.638141580545
EFEMP1,COL1A2,0.648003080872,0,0,0,0.648003080872
EFEMP1,COL3A1,0.586156277739,0,0,0,0.586156277739
EFEMP1,COL5A1,0.550057795394,0,0,0,0.550057795394
EFEMP1,COL6A1,0.540501392449,0,0,0,0.540501392449
EFEMP1,COL6A2,0.565965921368,0,0,0,0.565965921368
EFEMP1,COL6A3,0.534813091108,0,0,0,0.534813091108
EFEMP1,COL8A1,0.742496315805,0,0,0,0.742496315805
EFEMP1,COMP,0.635707617763,0,0,0,0.635707617763
EFEMP1,COPZ2,0.517577579143,0,0,0,0.517577579143
EFEMP1,CSRP1,0.536792627187,0,0,0,0.536792627187
EFEMP1,CTHRC1,0.530884935039,0,0,0,0.530884935039
EFEMP1,CXCL12,0.689131662302,0,0,0,0.689131662302
EFEMP1,DCN,0.673288546692,0,0,0,0.673288546692
EFEMP1,DPT,0.536917643538,0,0,0,0.536917643538
EFEMP1,DPYSL3,0.57779416928,0,0,0,0.57779416928
EFEMP2,AEBP1,0.711022232186,0,0,0,0.711022232186
EFEMP2,AMBP,0.557774025177,0,0,0,0.557774025177
EFEMP2,ANG,0.651056738408,0,0,0,0.651056738408
EFEMP2,ANGPTL2,0.658746220285,0,0,0,0.658746220285
EFEMP2,ANTXR1,0.524887309568,0,0,0,0.524887309568
EFEMP2,ANXA6,0.527428382372,0,0,0,0.527428382372
EFEMP2,BGN,0.648086949847,0,0,0,0.648086949847
EFEMP2,C1QTNF3,0.502253191709,0,0,0,0.502253191709
EFEMP2,C1QTNF5,0.652180202972,0,0,0,0.652180202972
EFEMP2,C1R,0.55772117336,0,0,0,0.55772117336
EFEMP2,C1S,0.551370226376,0,0,0,0.551370226376
EFEMP2,C2,0.55470193625,0,0,0,0.55470193625
EFEMP2,C7,0.511125879354,0,0,0,0.511125879354
EFEMP2,CALD1,0.54060528302,0,0,0,0.54060528302
EFEMP2,CCDC80,0.536908008958,0,0,0,0.536908008958
EFEMP2,CDH11,0.598703055427,0,0,0,0.598703055427
EFEMP2,CFH,0.53751059409,0,0,0,0.53751059409
EFEMP2,CILP,0.517640989215,0,0,0,0.517640989215
EFEMP2,CLEC11A,0.632549007859,0,0,0,0.632549007859
EFEMP2,CLEC3B,0.59506751342,0,0,0,0.59506751342
EFEMP2,CNN2,0.503272900291,0,0,0,0.503272900291
EFEMP2,CNRIP1,0.612136924989,0,0,0,0.612136924989
EFEMP2,COL12A1,0.587894773408,0,0,0,0.587894773408
EFEMP2,COL16A1,0.611578386294,0,0,0,0.611578386294
EFEMP2,COL1A1,0.676747206419,0,0,0,0.676747206419
EFEMP2,COL1A2,0.672129741,0,0,0,0.672129741
EFEMP2,COL3A1,0.64281251782,0,0,0,0.64281251782
EFEMP2,COL5A1,0.686339260762,0,0,0,0.686339260762
EFEMP2,COL5A2,0.590865187245,0,0,0,0.590865187245
EFEMP2,COL6A1,0.571163977832,0,0,0,0.571163977832
EFEMP2,COL6A2,0.591807820831,0,0,0,0.591807820831
EFEMP2,COL6A3,0.588449695355,0,0,0,0.588449695355
EFEMP2,COL8A1,0.632409321501,0,0,1,0.632409321501
EFEMP2,COMP,0.611391664209,0,0,0,0.611391664209
EFEMP2,COPZ2,0.513584989353,0,0,0,0.513584989353
EFEMP2,CPXM1,0.503133065414,0,0,0,0.503133065414
EFEMP2,CPZ,0.608184917839,0,0,0,0.608184917839
EFEMP2,CTGF,0.559800145862,0,0,0,0.559800145862
EFEMP2,CTHRC1,0.566860300524,0,0,0,0.566860300524
EFEMP2,CXCL12,0.568898647916,0,0,0,0.568898647916
EFEMP2,DCN,0.656494562603,0,0,0,0.656494562603
EFEMP2,DPT,0.575051032007,0,0,0,0.575051032007
EFEMP2,DPYSL3,0.594682753691,0,0,0,0.594682753691
EFEMP2,ECM2,0.609392148052,0,0,0,0.609392148052
EFEMP2,EFEMP1,0.671861855655,0,1,0,0.671861855655
EFTUD2,ACTL6A,0.559799572875,0,0,0,0.559799572875
EFTUD2,BUB3,0.507506443565,0,0,0,0.507506443565
EFTUD2,CDC5L,0.535060884944,1,1,1,0.535060884944
EFTUD2,DDX17,0.503132609714,1,0,1,0.503132609714
EFTUD2,DDX23,0.65006228943,1,1,1,0.65006228943
EFTUD2,DHX9,0.639080301492,1,1,1,0.639080301492
EHBP1L1,BIN2,0.520842629439,0,0,0,0.520842629439
EHD2,ABI3BP,0.613899572084,0,0,0,0.613899572084
EHD2,ACTA2,0.599168122947,0,0,0,0.599168122947
EHD2,ACTN1,0.536920848987,0,0,0,0.536920848987
EHD2,ADH1B,0.788536699058,0,0,0,0.788536699058
EHD2,ADH1C,0.633731035577,0,0,0,0.633731035577
EHD2,AKAP12,0.619833506123,0,0,0,0.619833506123
EHD2,AKR1C2,0.584939805139,0,0,0,0.584939805139
EHD2,ALDH1L1,0.55487271601,0,0,0,0.55487271601
EHD2,ANG,0.523476764517,0,0,0,0.523476764517
EHD2,ANXA5,0.52001440512,0,0,0,0.52001440512
EHD2,ANXA6,0.593643829509,0,0,0,0.593643829509
EHD2,AOC3,0.824580120773,0,0,0,0.824580120773
EHD2,AOX1,0.545088734541,0,0,0,0.545088734541
EHD2,APCS,0.581117764344,0,0,0,0.581117764344
EHD2,ASPN,0.631905965442,0,0,0,0.631905965442
EHD2,BGN,0.629336387454,0,0,0,0.629336387454
EHD2,CALD1,0.530912598847,0,0,0,0.530912598847
EHD2,CAV1,0.765114413578,0,0,0,0.765114413578
EHD2,CD36,0.669063610401,0,0,0,0.669063610401
EHD2,CDH13,0.548419546111,0,0,0,0.548419546111
EHD2,CES1,0.598577848431,0,0,0,0.598577848431
EHD2,CMA1,0.618043310771,0,0,0,0.618043310771
EHD2,CNN1,0.656319558593,0,0,0,0.656319558593
EHD2,CNRIP1,0.752365781749,0,0,0,0.752365781749
EHD2,COL14A1,0.594519652323,0,0,0,0.594519652323
EHD2,COL15A1,0.542594274609,0,0,0,0.542594274609
EHD2,COL1A1,0.526198957795,0,0,0,0.526198957795
EHD2,COL1A2,0.544125083869,0,0,0,0.544125083869
EHD2,COL4A1,0.550034325135,0,0,0,0.550034325135
EHD2,COL4A2,0.52128299365,0,0,0,0.52128299365
EHD2,COL6A1,0.601537997437,0,0,0,0.601537997437
EHD2,COL6A2,0.602413871705,0,0,0,0.602413871705
EHD2,COL6A3,0.599292423849,0,0,0,0.599292423849
EHD2,COL8A1,0.505413156629,0,0,0,0.505413156629
EHD2,CPA3,0.597088985615,0,0,0,0.597088985615
EHD2,CSRP1,0.535163060683,0,0,0,0.535163060683
EHD2,CXCL12,0.682522574323,0,0,0,0.682522574323
EHD2,CYGB,0.548813175147,0,0,0,0.548813175147
EHD2,DCN,0.725362857832,0,0,0,0.725362857832
EHD2,DES,0.534785771464,0,0,0,0.534785771464
EHD2,DPT,0.634925666584,0,0,0,0.634925666584
EHD2,DPYSL2,0.5306379459,0,0,0,0.5306379459
EHD2,DPYSL3,0.530425339986,0,0,0,0.530425339986
EHD2,EFEMP1,0.603883446704,0,0,0,0.603883446704
EHD4,CLIC2,0.500524191346,0,0,0,0.500524191346
EHD4,DPYD,0.527848551544,0,0,0,0.527848551544
EHMT1,BRD3,0.504217134762,0,0,0,0.504217134762
EHMT2,CHD4,0.522594434822,0,0,0,0.522594434822
EHMT2,EHMT1,0.522635565396,1,0,1,0.522635565396
EIF1,DNAJC5,-0.505516772941,0,0,0,0.505516772941
EIF2AK2,CMPK2,0.648093914414,0,0,0,0.648093914414
EIF2AK2,DDX58,0.605331261354,0,0,0,0.605331261354
EIF2S3,EIF2S1,0.68827182973,1,1,1,0.68827182973
EIF2S3,EIF2S2,0.63248794531,1,1,1,0.63248794531
EIF3C,EIF3A,0.642912982266,1,1,1,0.642912982266
EIF3D,DARS,0.519379998024,0,0,0,0.519379998024
EIF3D,EFTUD2,0.508316069966,0,0,0,0.508316069966
EIF3D,EIF3A,0.5006208544,1,1,1,0.5006208544
EIF3D,EIF3C,0.591102159885,1,1,1,0.591102159885
EIF3E,EIF3C,0.567767759769,1,1,1,0.567767759769
EIF3E,EIF3D,0.53566621811,1,1,1,0.53566621811
EIF3I,EIF3C,0.537444440276,1,1,1,0.537444440276
EIF3I,EIF3D,0.658396203201,1,1,1,0.658396203201
EIF3I,EIF3G,0.557161873565,1,1,1,0.557161873565
EIF3K,EIF3E,0.516981826972,1,1,1,0.516981826972
EIF3L,EIF3A,0.557102870529,1,1,1,0.557102870529
EIF3L,EIF3B,0.512883267238,1,1,1,0.512883267238
EIF3L,EIF3C,0.614503124656,1,1,1,0.614503124656
EIF3L,EIF3D,0.719469483785,1,1,1,0.719469483785
EIF3L,EIF3I,0.595355271488,1,1,1,0.595355271488
EIF3M,EIF3E,0.511876013116,1,1,1,0.511876013116
EIF3M,EIF3L,0.509104191244,1,1,1,0.509104191244
EIF4A3,DHX9,0.55628724428,1,0,0,0.55628724428
EIF4A3,EFTUD2,0.506732588384,1,0,1,0.506732588384
EIF4B,ARGLU1,0.533207422619,0,0,0,0.533207422619
EIF4B,C18orf32,0.535690347425,0,0,0,0.535690347425
EIF4B,CCNT1,0.650570494674,0,0,0,0.650570494674
EIF4B,COX7B,0.510934514916,0,0,0,0.510934514916
EIF4G1,ABCF3,0.630002886366,0,0,0,0.630002886366
EIF4G1,CNRIP1,-0.529211235028,0,0,0,0.529211235028
EIF5B,EIF4G1,0.520364427806,0,1,0,0.520364427806
ELANE,AZU1,0.85538783146,0,0,0,0.85538783146
ELANE,BPI,0.769626393311,0,0,0,0.769626393311
ELANE,C4BPA,0.53074657202,0,0,0,0.53074657202
ELANE,C4BPB,0.536460121622,0,0,0,0.536460121622
ELANE,CAMP,0.805220557007,0,0,0,0.805220557007
ELANE,CDA,0.565337795885,0,0,0,0.565337795885
ELANE,CRISP3,0.513600979885,0,0,0,0.513600979885
ELANE,CTSG,0.802948730544,0,0,0,0.802948730544
ELANE,DEFA1,0.803124805709,0,0,0,0.803124805709
ELAVL1,CDC5L,0.501436152015,0,0,1,0.501436152015
ELAVL1,DDX17,0.527819586176,0,0,1,0.527819586176
ELAVL1,DHX9,0.621687051977,0,0,0,0.621687051977
ELMO1,ABI3,0.515480237854,0,0,0,0.515480237854
ELMO1,AIF1,0.631354418233,0,0,0,0.631354418233
ELMO1,AMPD3,0.577817568794,0,0,0,0.577817568794
ELMO1,ANKRD44,0.553543662621,0,0,0,0.553543662621
ELMO1,APBB1IP,0.705826255257,0,0,0,0.705826255257
ELMO1,APOL3,0.520148086096,0,0,0,0.520148086096
ELMO1,ARHGAP25,0.590290876541,0,0,0,0.590290876541
ELMO1,ARHGDIB,0.622326989277,0,0,0,0.622326989277
ELMO1,ARHGEF6,0.581765913324,0,0,0,0.581765913324
ELMO1,BIN2,0.520186197798,0,0,0,0.520186197798
ELMO1,BTK,0.595461850447,0,0,0,0.595461850447
ELMO1,CARD16,0.64416266999,0,0,0,0.64416266999
ELMO1,CASP1,0.541857398504,0,0,0,0.541857398504
ELMO1,CD14,0.518254321607,0,0,0,0.518254321607
ELMO1,CD38,0.516903799066,0,0,0,0.516903799066
ELMO1,CD40,0.538917300197,0,0,0,0.538917300197
ELMO1,CECR1,0.659693982123,0,0,0,0.659693982123
ELMO1,CELF2,0.55818840866,0,0,0,0.55818840866
ELMO1,CLIC2,0.59817292224,0,0,0,0.59817292224
ELMO1,CORO1A,0.678920207192,0,0,0,0.678920207192
ELMO1,COTL1,0.554720591317,0,0,0,0.554720591317
ELMO1,CYBA,0.528026767673,0,0,0,0.528026767673
ELMO1,CYBB,0.643642259313,0,0,0,0.643642259313
ELMO1,CYP1B1,0.523115614506,0,0,0,0.523115614506
ELMO1,DOCK10,0.576762708675,0,0,0,0.576762708675
ELMO1,DOCK2,0.752915201286,1,1,0,0.752915201286
ELMO1,DOCK8,0.591052633152,0,0,0,0.591052633152
ELMO1,DPYD,0.615531333816,0,0,0,0.615531333816
ELMO2,COL5A2,0.505328789557,0,0,0,0.505328789557
ELN,ACTA2,0.538785659546,0,0,0,0.538785659546
ELN,ADH1B,0.605861244475,0,0,0,0.605861244475
ELN,AOC3,0.606530337304,0,0,0,0.606530337304
ELN,APCS,0.545434815431,0,0,0,0.545434815431
ELN,ASPN,0.541039568082,0,0,0,0.541039568082
ELN,BGN,0.503676655705,0,0,1,0.503676655705
ELN,CAV1,0.556131378395,0,0,0,0.556131378395
ELN,CMA1,0.522324309208,0,0,0,0.522324309208
ELN,CNN1,0.547377901428,0,0,0,0.547377901428
ELN,CNRIP1,0.524819953079,0,0,0,0.524819953079
ELN,COL14A1,0.543574745639,0,0,0,0.543574745639
ELN,CPA3,0.580245833595,0,0,0,0.580245833595
ELN,CXCL12,0.613068653933,0,0,0,0.613068653933
ELN,DCN,0.575650812521,0,0,1,0.575650812521
ELN,DPT,0.510873828738,0,0,0,0.510873828738
ELN,EFEMP1,0.592246603655,0,0,0,0.592246603655
ELN,EHD2,0.615839478378,0,0,0,0.615839478378
EMD,CMC4,0.523371900292,0,0,0,0.523371900292
EMG1,DDX47,0.513452194718,0,0,0,0.513452194718
EMILIN1,ACTA2,0.524690098497,0,0,0,0.524690098497
EMILIN1,ACTN1,0.500148539788,0,0,0,0.500148539788
EMILIN1,AEBP1,0.663062506374,0,0,0,0.663062506374
EMILIN1,AFM,0.563704122705,0,0,0,0.563704122705
EMILIN1,AGT,0.520042629662,0,0,0,0.520042629662
EMILIN1,AHSG,0.534549959577,0,0,0,0.534549959577
EMILIN1,ALB,0.57565781655,0,0,0,0.57565781655
EMILIN1,AMBP,0.605928787706,0,0,0,0.605928787706
EMILIN1,ANG,0.641838958708,0,0,0,0.641838958708
EMILIN1,ANGPTL2,0.671904180118,0,0,0,0.671904180118
EMILIN1,ANXA6,0.629097620727,0,0,0,0.629097620727
EMILIN1,APCS,0.567181023441,0,0,0,0.567181023441
EMILIN1,APOH,0.555369403731,0,0,0,0.555369403731
EMILIN1,APOM,0.522594647559,0,0,0,0.522594647559
EMILIN1,BGN,0.74087471872,0,0,0,0.74087471872
EMILIN1,BST1,0.503186355083,0,0,0,0.503186355083
EMILIN1,C1QTNF5,0.645013282477,0,0,0,0.645013282477
EMILIN1,C1R,0.524444282198,0,0,0,0.524444282198
EMILIN1,C1S,0.507530767045,0,0,0,0.507530767045
EMILIN1,C2,0.584735894885,0,0,0,0.584735894885
EMILIN1,C3,0.516931289109,0,0,0,0.516931289109
EMILIN1,C7,0.55328927163,0,0,0,0.55328927163
EMILIN1,C8A,0.56217387426,0,0,0,0.56217387426
EMILIN1,C8B,0.541849685949,0,0,0,0.541849685949
EMILIN1,C8G,0.508315948513,0,0,0,0.508315948513
EMILIN1,C9,0.540651934913,0,0,0,0.540651934913
