logFC,AveExpr,t,P.Value,adj.P.Val,B
NXF3,-0.202627302763948,0.0175926835253363,-0.767176915244052,0.442976378035307,0.826349070163033,-5.4671267893603
COQ4,-0.202571143396444,0.00707063076593969,-0.766964287578695,0.443102790801268,0.826349070163033,-5.46727307123357
PAK4,0.20255730814584,0.0111959472296009,0.766911905275149,0.443133936630254,0.826349070163033,-5.46730910256482
GSC,-0.202549475082713,0.00125000137188204,-0.766882248140475,0.443151570927356,0.826349070163033,-5.46732950122653
FBXO11,0.202533070362642,-0.00507527289535705,0.766820137445777,0.443188503591146,0.826349070163033,-5.467372219421
FAM173A,-0.202525967800174,0.00385417559043774,-0.766793246094562,0.443204494446349,0.826349070163033,-5.46739071355173
AHSG,-0.202489104161817,0.0253058121587387,-0.76665367491154,0.443287495296663,0.826349130597144,-5.46748669115839
CENPM,-0.202478107075372,-0.000430632711496123,-0.766612038316962,0.443312257663418,0.826349130597144,-5.46751531962153
FAM195A,-0.202387264700024,-0.00526159709259253,-0.76626809565799,0.443516839547374,0.826583252206119,-5.46775174802455
SLC5A9,0.202374487674019,-0.00798849099826883,0.766219719949175,0.443545618418667,0.826583252206119,-5.46778499328811
ACOT7,-0.202268274063265,0.00434935013309381,-0.76581757952119,0.443784894396317,0.826822610181491,-5.46806127521941
CPXM1,0.202252279883923,-0.0105713371097589,0.765757023194368,0.443820932160722,0.826822610181491,-5.46810286657626
RAB11FIP2,0.202222104915326,-0.00456362471128663,0.765642776303595,0.443888926345828,0.826822610181491,-5.46818132478417
FNIP1,0.202190556049367,-0.00904935233116792,0.765523327634362,0.443960022736373,0.826822610181491,-5.46826334275692
ZC3H12D,0.202119649765835,0.00264098646226861,0.765254865965427,0.444119836066822,0.826822610181491,-5.46844763198934
NSMCE2,0.202097887394383,0.0228259203872261,0.765172470410774,0.444168892142711,0.826822610181491,-5.46850418059548
OTOS,-0.20207300160516,0.0282255929705985,-0.765078249134822,0.444224992722586,0.826822610181491,-5.46856883780868
MTRR,0.202050749576935,-0.000837700887102817,0.764993999667259,0.444275159382216,0.826822610181491,-5.4686266453518
LZTR1,-0.202035859407791,0.00201110494170951,-0.764937623286212,0.444308730714278,0.826822610181491,-5.46866532429715
RANGAP1,0.202029924361719,0.00275584719451365,0.764915152324621,0.44432211225544,0.826822610181491,-5.46868074047474
ABHD16A,-0.20202800405631,0.00137866530440309,-0.764907881764534,0.444326441950249,0.826822610181491,-5.46868572833723
ZNF286A,-0.202027805892704,-0.000110941902656548,-0.764907131487836,0.444326888749265,0.826822610181491,-5.468686243051
GLT1D1,0.202006597092541,0.00506765593573817,0.764826831835896,0.444374709663411,0.826822610181491,-5.46874132825732
YWHAG,0.201925211944485,-0.000415127613386944,0.764518695637169,0.444558241511443,0.827002130625289,-5.4689526546533
GUK1,-0.20191600420883,0.0125154890011785,-0.764483833789136,0.444579008621782,0.827002130625289,-5.4689765582921
RNH1,-0.201858346454603,-0.00926141663327307,-0.764265533010196,0.444709062400114,0.82714375924832,-5.46912621527448
SYTL3,-0.201777889917088,0.0106801188372599,-0.763960912668217,0.444890577755417,0.827381058715705,-5.46933497754934
LY96,-0.201717172623508,-0.00318851114112401,-0.763731028021108,0.445027588021302,0.827535542767853,-5.46949246688965
PREB,0.201651186511719,0.0162147126646711,0.763481194849563,0.445176514801234,0.827658678396775,-5.46966356881674
C3orf38,0.201618694244826,0.00212625106938775,0.763358174324963,0.44524985837882,0.827658678396775,-5.46974780066548
PWWP2B,0.201616124382259,-0.00306257558361445,0.763348444445477,0.445255659527318,0.827658678396775,-5.46975446211066
MPP5,0.201588640860468,-0.00762927204899958,0.763244387770091,0.445317702889994,0.827673719413059,-5.46982569795455
EXOC7,0.201394911716103,0.00388475961110493,0.762510900597637,0.445755181359402,0.828280629893004,-5.47032755822412
SLC22A10,-0.201379239785046,0.0276693536959876,-0.762451564350446,0.445790582360427,0.828280629893004,-5.47036813566354
A4GALT,0.201334356055376,0.00213383381356466,0.762281627916397,0.445891978151053,0.828280629893004,-5.47048433021503
C6orf48,0.201278425705759,0.00301348897451556,0.762069867346609,0.446018347486712,0.828280629893004,-5.47062908589926
PI15,-0.201258576890667,-0.00702268651708098,-0.761994716799146,0.446063198910604,0.828280629893004,-5.47068044778122
MAD2L1BP,0.201254645986277,0.000259654156314817,0.761979833814164,0.44607208169309,0.828280629893004,-5.47069061900399
PRKCZ,-0.201252958386685,-0.00814778112483055,-0.761973444312693,0.446075895243384,0.828280629893004,-5.47069498561028
METTL18,0.201252835639956,-0.0128398740584112,0.761972979575435,0.44607617262082,0.828280629893004,-5.47069530321182
KPRP,0.201196054074931,0.0261739702807155,0.761757996178309,0.446204495532267,0.828418633179293,-5.47084220213968
FGD6,0.20112365486185,0.00401884485772264,0.76148388205746,0.44636814386818,0.828622179946969,-5.47102944518173
TAMM41,0.201086085897535,-0.0108214313086609,0.761341640406117,0.446453076742142,0.828626082545431,-5.47112658165713
ALAS2,-0.201067377146282,0.00853583528442617,-0.761270806308843,0.446495375403693,0.828626082545431,-5.47117494732037
GHDC,0.201051051650117,0.00996300330897535,0.761208995567562,0.446532287621608,0.828626082545431,-5.47121714814139
SPON2,0.200999400141043,-0.00867301629680046,0.761013435320453,0.446649083981138,0.828710757061635,-5.4713506428658
PLAT,-0.200948685416372,0.0039891423094082,-0.760821421877547,0.446763778961446,0.828710757061635,-5.47148168307285
UBR1,-0.200945695041911,-0.012519452630401,-0.760810099877882,0.446770542430533,0.828710757061635,-5.47148940877646
NPRL3,0.20093532617418,0.00382062672625511,0.760770841812203,0.446793994632474,0.828710757061635,-5.47151619610262
STRADB,0.200904890166096,-0.0116027226530657,0.760655606587355,0.446862838538463,0.828738250244023,-5.47159481765665
XPC,-0.200854808829418,-0.00653139283845328,-0.760465991244999,0.446976131799025,0.828819540253241,-5.47172416062269
POLD4,-0.200837074915816,0.0107316968799596,-0.760398848027145,0.447016253113554,0.828819540253241,-5.47176995352602
KBTBD4,-0.200803845469386,-0.00399001727641619,-0.760273036431868,0.44709143713154,0.828819540253241,-5.47185574845007
HNRNPR,-0.200769193759168,-0.00357948160069929,-0.760141839935692,0.447169846783964,0.828819540253241,-5.47194520038833
A2ML1,0.200747740049491,0.0171938976049944,0.760060613020134,0.447218396010792,0.828819540253241,-5.47200057450348
PCSK5,-0.200742245986169,0.00232333041792147,-0.760039811684413,0.447230829425482,0.828819540253241,-5.47201475426453
PARP15,-0.200704285676769,-0.000964629406527263,-0.759896088342739,0.447316741390766,0.828835188161237,-5.47211271634226
MMAA,-0.20069054301327,-0.0027142469909011,-0.75984405658766,0.44734784617015,0.828835188161237,-5.47214817670873
DEDD2,0.200648380242639,-1.25423942700733e-05,0.759684422106671,0.447443283938994,0.828835188161237,-5.47225695468055
PDCD2L,-0.200643035514882,0.00570492137396489,-0.759664186177467,0.447455382853228,0.828835188161237,-5.47227074219537
ZHX3,0.200594853005975,-0.000876753056846235,0.759481760077686,0.447564462481387,0.828937150661229,-5.47239501951579
BBX,0.200563494874438,-0.00447719922404438,0.759363033557162,0.447635461784022,0.828968568231372,-5.47247588562456
PDLIM2,0.200529001020186,0.000312788095543275,0.759232434727002,0.447713568205655,0.829013138182614,-5.47256482350903
MUM1,0.200494256449949,-0.00164385942187627,0.759100886649066,0.447792250167601,0.82903627374092,-5.47265439236736
LHX1,-0.200451173560737,0.00525059751808654,-0.758937768463143,0.447889825856865,0.82903627374092,-5.47276543522303
TMEM200B,0.200441620047101,0.00332656150922586,0.758901597448567,0.447911464637298,0.82903627374092,-5.47279005544201
KCNJ5,-0.200428039829336,-0.0112636082340614,-0.758850180737044,0.44794222495525,0.82903627374092,-5.47282505080123
TMEM200C,0.200247558468811,0.00228723381517799,0.758166851632141,0.448351144140268,0.829692991828209,-5.47328991466152
SPG7,0.200162121677404,0.00559770129419912,0.75784337531288,0.448544793398201,0.829861694417729,-5.47350982722057
PLOD3,0.2001596057285,0.00621425653798237,0.757833849558488,0.448550496715456,0.829861694417729,-5.47351630179925
CARKD,0.200113104530681,0.00026414157983901,0.757657789150977,0.448655916079517,0.829884801647708,-5.47363595399033
AASS,-0.200095059862436,-0.0111189283088419,-0.757589469370118,0.448696827575637,0.829884801647708,-5.4736823772231
MIER2,-0.200060619163491,-0.00205605015554402,-0.757459071793801,0.448774918597594,0.829884801647708,-5.47377097064477
TAGLN2,0.200058656071825,0.00409814811126072,0.757451639238623,0.448779369954331,0.829884801647708,-5.47377601993793
ZMYND11,-0.200029410126274,-0.00315120373842683,-0.757340909766409,0.44884568879455,0.829907401687018,-5.47385123794088
EPB41L4A,-0.199886604696322,-0.0148475054066533,-0.756800227302908,0.449169597847994,0.830406218436501,-5.47421836301836
BDKRB2,-0.199860204467269,-0.000575098558717566,-0.756700272133936,0.44922949295688,0.830416875702072,-5.47428620417361
ITGA4,-0.199798406897647,-0.00852266421580567,-0.75646629740207,0.449369712945136,0.830428592781205,-5.4744449714902
S100A9,0.199781211784549,0.0179522729897396,0.756401194162557,0.449408733433329,0.830428592781205,-5.47448913960865
MPPED2,0.199778147531569,-0.0103440517825713,0.756389592447901,0.449415687276279,0.830428592781205,-5.4744970101836
SLC4A1,-0.199761989323212,0.0170007352377849,-0.756328415082985,0.449452356812616,0.830428592781205,-5.47453851076224
CASP8,0.199733211478408,-0.00188869954116369,0.756219457909381,0.44951766963061,0.830449249735451,-5.47461241517435
ELP4,0.199633921830579,-0.00694241049208095,0.755843532628344,0.449743053972691,0.830733307591902,-5.4748673192769
MYH7,0.199617767004337,0.0253271607760333,0.755782368068614,0.449779730973101,0.830733307591902,-5.47490878121387
CNOT3,-0.199530120714428,0.0132858386857428,-0.755450526261476,0.449978747685614,0.830942532986669,-5.47513367005496
ETS1,0.199478513092929,0.000644218232231063,0.755255132179214,0.450095955441018,0.830942532986669,-5.47526604221962
SIGLEC5,-0.199472325279835,-0.000150791488689091,-0.755231704204323,0.450110009946912,0.830942532986669,-5.47528191149525
ANKLE2,-0.199465163637746,0.00289459275998958,-0.755204589168932,0.450126276640894,0.830942532986669,-5.47530027763973
MATN2,-0.199448628630206,6.70180234593348e-05,-0.755141985186619,0.450163834929418,0.830942532986669,-5.47534267940949
UBE2QL1,0.199380856795392,-0.00452988272077406,0.754885391003781,0.450317793183526,0.830961036428497,-5.47551643429951
HRASLS2,-0.19937282382302,-0.00193025560671078,-0.75485497698316,0.450336043779796,0.830961036428497,-5.47553702549265
SEPN1,0.199348251870687,-0.00440108268302184,0.754761943940054,0.450391872887041,0.830961036428497,-5.47560000646923
PPFIA2,0.199344996387749,-0.0154997490250606,0.754749618200512,0.450399269854545,0.830961036428497,-5.47560835009542
UPF1,0.199320088136428,-0.0117230523205541,0.754655311879737,0.450455867583092,0.830961036428497,-5.47567218408296
ARHGEF19,0.19928027146935,-0.00294529341329275,0.75450456009354,0.450546349298125,0.830961036428497,-5.47577420826559
CATSPERG,-0.199277335584504,0.00508892957152506,-0.754493444399607,0.450553021381412,0.830961036428497,-5.47578173021926
SLC15A4,-0.199137712116674,-0.00287990586937429,-0.753964809314973,0.450870393868538,0.831446413311364,-5.47613932789497
MUL1,-0.199044644164551,-0.00441841452582024,-0.753612440293406,0.451082013162698,0.831714630100806,-5.47637755035442
LCK,-0.199005992304842,-0.00427357225186377,-0.753466098640059,0.451169916854713,0.831714630100806,-5.47647645330572
KDELC1,0.19896152891532,-0.00251149664625891,0.753297753675934,0.451271049362046,0.831714630100806,-5.47659020312903
STX19,0.198956316503151,-0.019446390184442,0.7532780187131,0.451282905895342,0.831714630100806,-5.47660353627705
C10orf82,0.198918862389977,0.00109814881485784,0.753136211905154,0.451368106939303,0.831714630100806,-5.47669933217208
PCDHAC2,0.198905518308316,0.00650123989402147,0.753085689239817,0.451398464407148,0.831714630100806,-5.47673345779758
A2M,0.198865321192222,0.00312558301083855,0.752933497017417,0.451489918868794,0.831714630100806,-5.47683624247379
NEDD4,0.198856011538934,-0.0223337051587845,0.752898249294164,0.451511101219587,0.831714630100806,-5.47686004444509
C9orf84,-0.198821626049129,0.00145607214093499,-0.752768060747813,0.451589343754072,0.831714630100806,-5.47694794809727
EPS15L1,-0.198811696980351,0.00692349283762979,-0.752730467825966,0.451611938301187,0.831714630100806,-5.47697332810943
SNX17,-0.19880532048225,0.0031448928506081,-0.752706325461752,0.451626448970576,0.831714630100806,-5.476989626613
PPIL6,0.198749381739512,0.00221241990703743,0.752494533114371,0.451753757198796,0.831714630100806,-5.47713258516141
RAB6A,0.198734762226263,0.0019487388212845,0.75243918147654,0.451787032373217,0.831714630100806,-5.4771699405498
EZH2,-0.198720400310446,0.00198499945969839,-0.752384805140661,0.451819722584887,0.831714630100806,-5.47720663505646
PCDHGA1,0.19871094390847,-0.00539987590510373,0.752349001805186,0.451841247726357,0.831714630100806,-5.47723079459167
COL17A1,0.198593538825825,0.00588533052962888,0.751904488810597,0.452108539409221,0.831714630100806,-5.47753064931745
CGGBP1,0.198591063416816,-0.0130967384352789,0.751895116546237,0.452114176040599,0.831714630100806,-5.47753696964965
HOXD8,-0.19857478312887,-0.00582475814873908,-0.751833476969956,0.452151248068437,0.831714630100806,-5.4775785352934
FKBPL,0.198559585229645,0.00802862697808722,0.751775935477338,0.452185856927197,0.831714630100806,-5.47761733438588
HOXA4,-0.198493097506484,0.0129161214218015,-0.751524203131004,0.452337281258005,0.831714630100806,-5.47778703762424
TRPV4,-0.198436568724933,0.00139024929048134,-0.75131017680947,0.452466046851985,0.831714630100806,-5.47793127696128
PDPR,0.198380054515883,-0.00697918626672348,0.75109620566158,0.45259479995079,0.831714630100806,-5.47807543804716
MAPK1,0.198357514734228,0.0010933778712081,0.751010866717002,0.45264615682237,0.831714630100806,-5.47813292291892
SLITRK3,0.198337447828398,0.0163978975498967,0.750934890445775,0.452691882018396,0.831714630100806,-5.47818409553647
EDIL3,0.198260674368647,-0.00216995111468106,0.750644214780546,0.452866844954571,0.831714630100806,-5.47837982774656
DHX9,0.198229813759788,-0.00319976495856901,0.75052737195441,0.45293718552181,0.831714630100806,-5.47845848482244
HES4,-0.198212127420111,-0.00523986113147482,-0.750460408858471,0.452977500765941,0.831714630100806,-5.47850355799105
C1orf194,-0.19819695626173,0.0148306363016979,-0.750402968610641,0.453012084377737,0.831714630100806,-5.47854221808223
NEXN,0.198186742684763,-0.00859727957114823,0.750364298498746,0.453035367709818,0.831714630100806,-5.47856824328885
FZD3,-0.198168616434609,-0.0233665616164797,-0.750295669836722,0.453076690793113,0.831714630100806,-5.47861442746894
CLEC16A,0.198159014761218,-0.00328220144117781,0.750259316482201,0.453098580945392,0.831714630100806,-5.47863889002391
SRP68,0.198154306986762,0.00389902546451208,0.750241492152331,0.453109314073882,0.831714630100806,-5.47865088377008
PACRGL,0.198130668129795,-0.00497047682447464,0.750151991946189,0.453163209838447,0.831714630100806,-5.47871110291903
RNF187,-0.198082197828298,0.00504235019691402,-0.749968476221128,0.453273731742034,0.831714630100806,-5.4788345568233
CA8,-0.198068589411242,-0.0299608343623725,-0.749916952742922,0.453304764367845,0.831714630100806,-5.47886921204392
DNAJA4,-0.198054459459346,-0.0025777812012067,-0.74986345465673,0.453336987570266,0.831714630100806,-5.47890519288661
TFDP1,0.198028118115767,0.0156092322102771,0.749763722436861,0.453397062170482,0.831714630100806,-5.47897226225194
FBXL2,0.198009776185368,-0.00539667539826838,0.749694277177555,0.453438895800525,0.831714630100806,-5.47901895853554
PHYHD1,0.197988865791589,-0.00149178420043682,0.74961510733629,0.453486590148421,0.831714630100806,-5.47907218853258
ERF,0.197980283692147,0.012347294991719,0.749582614239423,0.453506165808846,0.831714630100806,-5.47909403370251
PLD4,-0.197966529511919,-0.00813889270602911,-0.749530538880304,0.453537539914607,0.831714630100806,-5.47912904208914
EPS8,0.197957217061983,-0.00195744228671349,0.749495280568528,0.453558782863817,0.831714630100806,-5.47915274360024
ZNF460,-0.197937251614235,0.00442810471088794,-0.74941968843259,0.453604328623962,0.831714630100806,-5.47920355475
CD5L,-0.197909979316673,0.0361987844256303,-0.749316431483354,0.453666547151923,0.831714630100806,-5.4792729532162
KLHL26,-0.197899905888077,-0.0039179419597935,-0.749278291993906,0.453689529707812,0.831714630100806,-5.47929858415317
JMJD4,0.197888656303562,0.00218712991340283,0.749235699404315,0.453715196443054,0.831714630100806,-5.47932720617156
GTF3C5,0.197879376404648,0.0341754408761665,0.749200564335519,0.453736369815616,0.831714630100806,-5.47935081554663
TOMM20,0.197873519577922,0.00420167004472941,0.749178389523936,0.453749733262538,0.831714630100806,-5.47936571557211
CD70,-0.197857009471241,0.008824381299805,-0.749115879819955,0.453787405357607,0.831714630100806,-5.47940771563776
UPK3B,-0.197815733833065,-0.00176872442518603,-0.748959604153554,0.453881594160861,0.831714630100806,-5.4795127014143
PPP6R2,-0.197800209768011,0.00455027093622933,-0.748900827748907,0.453917022101823,0.831714630100806,-5.47955218165336
SWT1,-0.197786187159794,-0.00468375640998171,-0.748847736081746,0.45394902486302,0.831714630100806,-5.47958784077845
ANO10,0.197781784713266,-0.00678428772114561,0.748831067768541,0.453959072503433,0.831714630100806,-5.47959903556312
SIPA1,-0.197754790433052,-0.00149236403759981,-0.748728863434074,0.45402068390309,0.831714630100806,-5.47966767266451
RPL32,0.19773685677466,0.00336367858882324,0.748660963952925,0.454061618062141,0.831714630100806,-5.47971326656453
LHFP,-0.197720541413284,1.02681909893666e-05,-0.74859919158345,0.454098860213275,0.831714630100806,-5.47975474257127
CLPX,-0.197717368073202,-0.003578324265154,-0.748587176848902,0.454106104016971,0.831714630100806,-5.47976280926286
STRA6,0.197692840322649,0.00665442935050458,0.748494311160269,0.454162095867905,0.831717883813958,-5.47982515490928
ERLEC1,-0.197655309238418,0.00277737036145489,-0.748352212928524,0.454247779211045,0.831775504998406,-5.4799205379922
MED26,0.197620139483424,0.0137103582982744,0.748219055038257,0.45432807991734,0.831787077396027,-5.48000990345675
SH3BGRL3,-0.197605048381697,0.00534654254452186,-0.748161917896753,0.454362538855271,0.831787077396027,-5.48004824469153
SLC24A2,0.197567866266932,-0.0214058069813468,0.748021140914984,0.454447446575556,0.831788596372846,-5.48014269900402
CCDC130,-0.19751401083243,0.0180290597030898,-0.747817236280479,0.454570444735139,0.831788596372846,-5.48027947729616
RAET1L,-0.19743373140749,0.00568584561193535,-0.747513286512885,0.454753826351957,0.831788596372846,-5.48048329618162
SEC13,-0.197409833018908,0.00670100585439455,-0.747422803681691,0.454808425289619,0.831788596372846,-5.48054395503773
KIAA1107,-0.197395908423193,-0.0122372640982934,-0.74737008310435,0.45484023951925,0.831788596372846,-5.48057929504127
MLST8,0.197380255137127,0.00709879062368162,0.747310817449853,0.454876004872008,0.831788596372846,-5.48061901940761
EBF2,-0.197356539931541,-0.016421471399768,-0.747221028176552,0.454930193489682,0.831788596372846,-5.48067919703192
FAM118A,0.197325941752401,0.0146490503845985,0.74710517894812,0.455000114891634,0.831788596372846,-5.48075682960258
KCNN1,-0.197280650064076,0.0102016554321595,-0.746933697922307,0.455103624262218,0.831788596372846,-5.48087171990692
FAN1,-0.197268033515065,-0.00613454854526025,-0.746885929803108,0.455132460413782,0.831788596372846,-5.48090371929784
WWOX,0.197243212580514,0.00629725785622741,0.746791954076529,0.455189193686632,0.831788596372846,-5.48096666673477
GLMN,-0.197240053197959,-0.00921894778953954,-0.74677999218724,0.455196415380994,0.831788596372846,-5.48097467855756
OCIAD2,0.197222609917144,0.00346526893397852,0.746713949348074,0.455236288270565,0.831788596372846,-5.48101891035712
TREML2,0.197217937616305,0.0106445123475063,0.74669625932656,0.455246968827835,0.831788596372846,-5.48103075747979
TGM5,-0.197213776863988,0.00625591537864965,-0.746680506103358,0.455256480139242,0.831788596372846,-5.48104130727975
CCDC12,-0.197204926767565,0.00579808310967979,-0.746646998330313,0.455276711473567,0.831788596372846,-5.48106374641095
YY1AP1,0.197195922465824,0.00806323405664976,0.746612906713145,0.45529729584096,0.831788596372846,-5.48108657549125
CCL28,0.197177536840477,-0.0104317837142081,0.746543296018309,0.455339328097201,0.831788596372846,-5.48113318629801
CCDC160,-0.197061951955441,-0.0078624108812155,-0.746105674560878,0.45560362225189,0.831964262312234,-5.48142611484842
TBC1D19,0.197056370587398,-0.00674052623816257,0.746084542676578,0.455616386684384,0.831964262312234,-5.48144025544789
EFEMP2,0.197027869209643,-0.00823040737863855,0.745976632248082,0.45568157167528,0.831964262312234,-5.48151245848324
GART,0.197020170491017,-0.00257771885293627,0.745947483761544,0.455699180177019,0.831964262312234,-5.48153195998932
CLSTN2,0.197016905226523,0.00105074387982169,0.745935120987586,0.455706648602419,0.831964262312234,-5.48154023095059
ZNF446,-0.196938448263753,-0.00111621445622757,-0.745638071331116,0.455886118777099,0.832006182260001,-5.48173892233339
RASL11B,0.196860281566983,0.00697682025546085,0.745342120664619,0.456064964503965,0.832006182260001,-5.48193679991989
TTF2,0.196856254223185,5.3761734019895e-05,0.745326872545785,0.456074180152138,0.832006182260001,-5.48194699294032
BOD1,0.19685538697171,0.0169330334332474,0.745323589003529,0.456076164670982,0.832006182260001,-5.4819491878863
ARHGEF3,-0.196818364551897,0.000792086032612468,-0.745183416650446,0.456160887060857,0.832006182260001,-5.48204287973191
TPSB2,-0.196783434157826,-0.00358090826671232,-0.745051165016013,0.456240830157023,0.832006182260001,-5.48213126117607
SNAP23,-0.196724399604981,-0.0174499887879225,-0.744827651474022,0.456375956901248,0.832006182260001,-5.48228059569066
MAGEA11,0.196701112614705,0.0457515121063616,0.744739483487173,0.456429265689381,0.832006182260001,-5.48233949041791
RIPK2,0.196671390073652,0.00707816082905042,0.744626949553951,0.456497311883603,0.832006182260001,-5.48241465105773
USHBP1,-0.196654554474864,0.00664122741859613,-0.744563207488751,0.45653585749827,0.832006182260001,-5.48245721890579
TACO1,-0.196639369878504,0.0143723077662356,-0.744505716362749,0.456570624661855,0.832006182260001,-5.48249560916313
PLSCR4,0.196634921190533,-0.00937365002547395,0.744488872972603,0.45658081080963,0.832006182260001,-5.4825068559389
CRNN,0.196594810277102,0.0264708513986239,0.744337007126223,0.456672658417892,0.832006182260001,-5.48260824927972
TNFSF4,-0.196582079645974,0.000179358712748311,-0.744288807075272,0.456701811707852,0.832006182260001,-5.48264042575377
PPM1J,-0.196554744647175,-0.003028778098257,-0.744185312729885,0.456764412699542,0.832006182260001,-5.48270950750181
GATS,-0.196546970704328,-0.00171262658387084,-0.744155879433328,0.456782217002632,0.832006182260001,-5.48272915226583
BCAS1,-0.196438516262074,-0.00708691352501567,-0.743745254886105,0.45703064588168,0.832006182260001,-5.48300313575457
BTBD7,0.196416533665064,-0.00770852694909226,0.743662025524942,0.457081009103109,0.832006182260001,-5.48305865094995
HINFP,0.196409403896748,0.00108560532223945,0.743635031168362,0.457097344425891,0.832006182260001,-5.48307665524441
MTR,0.196391711540616,0.00271357357303979,0.743568045293235,0.457137881570215,0.832006182260001,-5.48312132966404
SCN7A,0.19637991900359,-0.00566650772850902,0.743523397005195,0.457164902031068,0.832006182260001,-5.48315110439831
STK19,0.196342408348283,0.00295686493818433,0.743381376120375,0.457250856862331,0.832006182260001,-5.48324580239204
AIDA,-0.196338045108779,-0.00526381222104014,-0.743364856250756,0.457260855717708,0.832006182260001,-5.48325681648837
NSL1,-0.196310434241084,-0.00517242483111346,-0.743260317424957,0.457324131981765,0.832006182260001,-5.48332650874206
METTL23,0.196301265549147,0.00879627662863549,0.743225603402211,0.457345145106151,0.832006182260001,-5.48334964915754
ATP7A,0.19629850575684,0.00267098920916099,0.743215154420659,0.457351470199493,0.832006182260001,-5.48335661425145
INO80,-0.196285468193801,-0.00807651961839649,-0.743165792280126,0.457381351301715,0.832006182260001,-5.48338951679876
SEC24D,-0.19623332803613,-0.000537656653203503,-0.742968381937213,0.457500863532525,0.832006182260001,-5.48352107966681
EIF2B2,-0.196223232346854,0.0059096147928838,-0.742930158165537,0.457524006231498,0.832006182260001,-5.48354654961742
NIP7,0.196194121141821,0.0128533442066577,0.742819938840837,0.457590742537047,0.832006182260001,-5.48361998560194
WDR86,0.19617818777825,-0.00491013005770821,0.742759612771511,0.45762727146726,0.832006182260001,-5.48366017452331
SF3A3,-0.196136372751499,0.00895333428483768,-0.742601294900247,0.457723144646651,0.832006182260001,-5.48376562956313
SIKE1,-0.196100026775164,0.00260591336565285,-0.742463683662148,0.457806487585491,0.832006182260001,-5.4838572737173
ATP5S,-0.196068816084259,0.000819434778907425,-0.742345515373648,0.457878061882604,0.832006182260001,-5.48393595600951
CACNA2D3,-0.196059313768262,0.00279484543399839,-0.742309538200902,0.457899854431374,0.832006182260001,-5.48395990890397
E2F4,0.196058383839312,0.00889847953845697,0.742306017352459,0.457901987155554,0.832006182260001,-5.48396225295329
MKRN1,0.196055253429538,0.000140652413579789,0.7422941651584,0.457909166562875,0.832006182260001,-5.48397014361949
EFHC2,-0.195864860666847,0.0031276209540745,-0.74157331002006,0.458345939688799,0.832006182260001,-5.48444982020825
PTGES2,0.19585815562057,0.0105600349391817,0.74154792372389,0.458361325749908,0.832006182260001,-5.48446670444386
FRS2,-0.195850997544846,-0.0012944598036157,-0.741520822191285,0.45837775169677,0.832006182260001,-5.48448472883247
ZNF775,0.195840679035022,-0.00356626980919155,0.741481754788083,0.458401430609756,0.832006182260001,-5.48451071019118
FGB,0.195839414505959,0.0335427186345412,0.741476967094161,0.458404332497819,0.832006182260001,-5.48451389410166
RNF212,0.195832281144584,-0.0221149602056531,0.741449959133731,0.458420702592305,0.832006182260001,-5.48453185454068
RASSF1,-0.195811116446926,-0.00170374792347362,-0.741369826460396,0.45846927462501,0.832006182260001,-5.48458513934956
PER3,-0.195785711165577,8.3569390008447e-05,-0.741273638310475,0.458527582418078,0.832006182260001,-5.48464909275982
PRKCH,-0.195767932681223,-0.000159481017320775,-0.741206326341167,0.458568388382543,0.832006182260001,-5.48469384208987
TSPAN14,-0.19573982208046,0.00662263378059155,-0.74109989545212,0.458632913232598,0.832006182260001,-5.48476458957882
RFC5,-0.195699224647048,-0.000266935487570603,-0.740946187569188,0.458726109242268,0.832006182260001,-5.48486674543248
TBC1D2B,0.195667500630391,-0.00727750394083292,0.740826075753522,0.458798942706228,0.832006182260001,-5.48494655824252
BTG3,0.195649811142636,-0.00488008562077218,0.740759100738492,0.458839557864522,0.832006182260001,-5.48499105668933
RAPH1,0.195638222581947,0.0057237212199069,0.740715224735012,0.458866166354161,0.832006182260001,-5.48502020588665
ADK,0.195627602770929,0.00390229483011655,0.740675016560959,0.458890551257428,0.832006182260001,-5.4850469168308
SLPI,0.195613609227342,0.00331371272212943,0.740622034936787,0.458922683936884,0.832006182260001,-5.48508211117155
RAVER2,0.195610033543607,-0.00680624396325601,0.740608496869703,0.458930894804196,0.832006182260001,-5.48509110376015
THOC3,0.195597745170251,0.00146807793563637,0.740561971272037,0.458959113308609,0.832006182260001,-5.48512200688623
COMTD1,0.195595639804652,-0.00713742357435768,0.740554000046719,0.4589639480793,0.832006182260001,-5.48512730132047
SKIV2L2,0.195571879573653,-0.0164622318476152,0.740464040300552,0.459018513155301,0.832006182260001,-5.48518704802814
LIN7B,-0.195568931800569,-0.00103758419647218,-0.740452879595993,0.459025282933103,0.832006182260001,-5.48519445989681
RNPC3,-0.195529650597261,0.00559447603363567,-0.740304155154768,0.459115500446913,0.832006182260001,-5.48529321773144
SRP54,-0.195484204308094,-0.00482044053097774,-0.740132088787317,0.45921988976663,0.832006182260001,-5.48540745060657
KRCC1,0.195458326122149,-0.0188127816337611,0.740034110150704,0.459279337441252,0.832006182260001,-5.48547248562727
DHX32,0.195451319331105,-0.00300444233330282,0.740007581404256,0.459295434266036,0.832006182260001,-5.48549009306199
SBF1,0.195426775372907,0.000103744947109506,0.739914654351081,0.459351822026752,0.832006182260001,-5.48555176483999
