cnv,effect_size,f,f_pval,ll,protein,rsquared,f_adjpval
2,1.70122697205,9.6907186564,0.00209783292364,-419.157920518,IDH3G,0.0421902927253,0.00381474355325
-2,-2.20446094702,9.68595263162,0.00210304849211,-433.285957371,MRPL18,0.0421704180018,0.00381920238646
2,1.16296960851,9.66867745575,0.00212206448732,-435.734125275,RBM8A,0.0420983721544,0.00384867863712
2,2.16211497062,9.63052282441,0.0021646894415,-429.617064198,WDR43,0.0419392104584,0.00392083985341
-2,-2.40283032797,9.60548690929,0.00219313344991,-433.615430345,ZC3H18,0.0418347446248,0.00396716024578
2,2.18009747373,9.58190036926,0.00222028046091,-432.017656812,MRPL33,0.0417363056663,0.00401101646664
2,2.15403398458,9.55636002005,0.00225006400154,-429.643874328,PHLDB1,0.0416296896292,0.00405951494795
2,1.86189446501,9.5355997354,0.00227457422275,-440.983403459,LSM2,0.0415430100881,0.00409838536615
2,1.70838181603,9.52630147545,0.00228564041218,-421.989063489,DYNC2H1,0.0415041823713,0.00411296230421
2,2.29620494484,9.50223083778,0.00231454425186,-424.738613029,HSP90B1,0.0414036534769,0.00415955807032
2,2.39219324647,9.39041809469,0.00245379159734,-435.144035963,GNB1,0.0409364007995,0.00440407790588
2,2.42350135188,9.34532533274,0.00251234732101,-438.564943761,FAF2,0.0407478343811,0.00450332554817
-2,-1.85403811779,9.32467698737,0.00253963586352,-429.973499829,UTP15,0.0406614635192,0.00454634295775
2,2.13216307906,9.3010067744,0.00257129151149,-430.384636249,EFHD2,0.0405624332193,0.00457822146023
-2,-1.60097311762,9.30526168475,0.00256557152962,-431.406664645,ATP5D,0.040580236216,0.00457822146023
2,2.02746148489,9.29898998445,0.00257400728987,-419.230456164,P4HA1,0.0405539945251,0.00457822146023
2,2.35702590145,9.30293840193,0.00256869316072,-432.895119735,YY1,0.0405705154359,0.00457822146023
-2,-2.39825228802,9.30381808731,0.00256751073259,-436.734025422,CYFIP1,0.0405741961251,0.00457822146023
-2,-1.46365214331,9.25900393719,0.00262846220632,-421.182519585,NDUFS7,0.0403866534277,0.00466906782665
2,2.07213272314,9.25595023973,0.00263266903468,-424.583643335,MRPS30,0.0403738713436,0.00467053736319
2,1.65590146295,9.24339853219,0.00265003299659,-429.581399081,BTN3A3,0.0403213291697,0.00469531487345
2,1.16274362274,9.17928850127,0.00274056861495,-418.293501104,CEP170,0.0400528711006,0.0048495080997
2,1.67811128788,9.14641523308,0.00278821390808,-433.709972232,TPX2,0.0399151574061,0.00492750846672
2,1.88431027248,9.12468255851,0.00282017730809,-421.671086481,NUP35,0.0398240925274,0.00497763095757
2,1.45416268041,9.11739985876,0.0028309720835,-429.804133788,RNF213,0.0397935724846,0.00499031048393
2,1.67925836945,9.00070242177,0.00300983567516,-435.644263425,RFX3,0.039304256828,0.00529804645554
2,1.32169277532,8.99856597346,0.00301321600149,-424.872508433,PRRC2C,0.0392952939911,0.00529804645554
2,2.18574071892,8.96980027986,0.0030591100866,-439.918958597,ECHS1,0.0391745997459,0.00537190614953
-2,-1.55763231348,8.89043622988,0.00318948017872,-430.375968595,WDR18,0.0388414491069,0.00559373300379
-2,-2.29888092954,8.87982019536,0.00320734553936,-432.516906896,FAM175A,0.0387968681021,0.00561793603979
2,2.03011042749,8.84813072322,0.00326128692573,-425.036969306,SERBP1,0.0386637666441,0.00570518801438
2,2.26807035139,8.82179281376,0.00330682585379,-430.249187665,VWA1,0.0385531146544,0.00577753897589
-2,-2.31475544597,8.79940812605,0.00334604157661,-435.054370174,GTF2F1,0.0384590510881,0.00583867355919
2,1.02253996159,8.78632340396,0.00336918508306,-421.756979681,MRPS21,0.0384040587446,0.00587164411701
2,2.03306974742,8.76143560334,0.0034136590176,-426.453301611,TAPBP,0.0382994431742,0.00594165839084
2,2.06911836822,8.73075025301,0.00346932242201,-430.744561495,SUCLG2,0.0381704263347,0.00603094790844
-2,-1.29077095428,8.681455227,0.00356069912275,-430.225447254,CLU,0.0379630924527,0.00618201782367
2,1.89454821685,8.64957707911,0.00362110087021,-428.809472763,SPC25,0.0378289660082,0.00627899799578
2,2.04620030221,8.63548000278,0.00364814558627,-429.489808288,POLR3B,0.037769641014,0.00631796641632
2,2.3289742296,8.60649856546,0.00370439781345,-438.874397578,CAD,0.0376476548981,0.00640735641826
2,1.51270314938,8.56395571123,0.00378858805754,-428.031261076,EVPL,0.0374685312239,0.0065447858694
2,1.79983812428,8.44662821281,0.00403109071961,-434.364482036,SLC35A2,0.0369741863948,0.00695501544881
2,1.66237791178,8.41364811644,0.00410208320334,-429.715358676,SRPRB,0.0368351374177,0.00706867704117
2,2.2535308082,8.40044612041,0.00413085996608,-434.253841428,NDUFA11,0.0367794645899,0.00710940034012
-2,-2.32706450801,8.38919825909,0.00415554061702,-441.530845973,AP3B1,0.036732027272,0.00714298150835
2,2.04874769077,8.36937349414,0.00419941014567,-433.240341924,COL4A1,0.0366484058965,0.00720942213829
-2,-2.25366398031,8.32247870315,0.00430508366376,-435.301999859,RPL17,0.0364505446438,0.00738166950783
2,2.19398993532,8.3041057595,0.00434722610117,-429.589824781,CDK11B,0.0363730022808,0.00744469203446
-2,-1.85793372948,8.29461544148,0.00436915985238,-443.432877425,MCCC2,0.0363329438386,0.00747299370791
2,1.44152422354,8.28654365181,0.00438790451253,-430.117580964,NDUFA13,0.036298870355,0.00749577754798
2,1.50410351394,8.26594846993,0.00443610642546,-420.642362399,DDRGK1,0.036211920899,0.00756876429627
2,1.19072553164,8.2323664745,0.00451587209182,-430.202001645,ANK1,0.0360701096066,0.00769535786793
2,1.552776475,8.21531535681,0.00455693486542,-428.394541459,RBM4B,0.0359980895409,0.00775576845322
-2,-1.08782786664,8.20978764554,0.00457032890451,-415.898529562,CRELD2,0.0359747394283,0.0077689969816
2,2.07623556712,8.20720749837,0.00457659461406,-438.370951962,NDUFA7,0.0359638400046,0.00777009061012
2,1.4025095627,8.19416124661,0.00460841183793,-433.62571293,ATP1B3,0.0359087244031,0.00781450939879
2,1.22328022348,8.19055583833,0.004617244703,-430.953429134,TRIM24,0.0358934917716,0.00781989237689
-2,-2.06543800851,8.13761114319,0.00474897405708,-438.158701534,RTF1,0.0356697481946,0.0080331482826
2,0.940117116952,8.09766114905,0.00485092219206,-423.036052416,S100A16,0.0355008512944,0.00819556781103
2,1.18719107977,8.09427615785,0.00485966297052,-431.419770102,AKR1C3,0.0354865378219,0.00820031040935
2,1.78983677082,8.07683071343,0.00490496807124,-423.792152683,PCCA,0.0354127628316,0.00826666570056
2,2.13799766605,8.05059525834,0.00497391876466,-427.29211606,OGDH,0.0353017945392,0.00837266228107
2,2.19880001216,8.00817787465,0.00508751136515,-434.103837866,RPL6,0.0351223274064,0.0085534558475
2,1.36830392506,8.00252577293,0.00510284749171,-422.416132139,PROCR,0.0350984084312,0.00856881559361
2,1.06161991727,7.99918761053,0.00511192739346,-444.290041808,RPL35A,0.0350842811957,0.00857364521573
2,1.77730268001,7.99526351779,0.0051226222714,-423.35871234,CASP4,0.0350676737509,0.00858116845949
2,1.80461735579,7.9736251608,0.0051820105883,-410.449766247,PCNP,0.0349760861818,0.00867014362353
2,1.75319518911,7.96492153413,0.00520609750999,-435.053422725,LAMA3,0.0349392418822,0.00869991143749
-2,-1.48060181259,7.94216449373,0.00526962180286,-440.767175578,AZU1,0.0348428932022,0.00879543155985
2,1.92866443751,7.86233372905,0.00549883097777,-426.768335095,COL6A2,0.0345047538151,0.00916692932603
2,2.29921887918,7.84730542772,0.00554311352757,-446.270371217,NADK,0.0344410718968,0.00921851130578
2,1.41840988384,7.84945006302,0.00553677176687,-402.185856722,KLC4,0.0344501602301,0.00921851130578
2,1.79951759115,7.84202623293,0.00555875612088,-428.264420807,MRPL40,0.0344186994936,0.00923341461426
-2,-2.0633652612,7.80657426666,0.00566498496756,-422.820692205,ZC3H13,0.0342684327342,0.00938730122921
2,2.20116448259,7.80712043956,0.00566333267639,-437.164840007,MRPL20,0.0342707480982,0.00938730122921
2,1.49461943841,7.666382592,0.0061059277228,-437.650979632,HIST1H1C,0.033673757648,0.0101058588179
2,1.12639411584,7.6629592682,0.00611712611417,-420.025986979,ZYX,0.0336592271875,0.0101122826433
2,1.71416515123,7.65608208517,0.00613968668288,-434.445050022,OPTN,0.0336300353369,0.0101374516078
2,1.44167956722,7.62774456011,0.0062335545838,-430.205880741,DSP,0.0335097313153,0.0102801580368
2,2.2089223204,7.62198909293,0.00625279923525,-440.609755979,EMILIN2,0.033485293417,0.0102996049382
2,1.5244255036,7.55529826429,0.00648030490394,-422.427456174,CAV2,0.0332020318662,0.0106616444967
2,1.31473485202,7.54817407208,0.00650510642648,-428.393155011,PCCB,0.0331717628711,0.0106897230456
2,0.971520929034,7.50745856477,0.00664873653465,-431.643381189,THBS3,0.0329987360068,0.0109127718419
-2,-1.74931793813,7.50244621403,0.00666664263185,-426.897211199,EHD4,0.0329774309634,0.0109291816337
2,1.15340049245,7.48186265731,0.00674069730212,-427.94057008,TNPO2,0.0328899305198,0.0110374925018
-2,-2.17051154751,7.47844093832,0.0067530896671,-438.825904534,MRPS18C,0.0328753833,0.0110446981301
2,1.6262474986,7.45163353221,0.0068509928053,-438.314995478,SSBP3,0.0327613981772,0.0111915745354
2,1.68254454474,7.41388562956,0.00699133553765,-419.575322782,INADL,0.0326008484884,0.0114073503105
2,1.29893870422,7.32360159875,0.00733913965467,-429.062322534,NCOA5,0.0322166354362,0.0119047882863
2,1.29637961559,7.32138731169,0.00734789030983,-420.303179725,U2SURP,0.0322072084738,0.0119047882863
-2,-1.85679594357,7.33002795254,0.00731380404474,-426.1193629,CKAP2,0.0322439935391,0.0119047882863
2,1.97071137911,7.322299757,0.00734428311016,-439.454820871,COX17,0.0322110930816,0.0119047882863
2,1.4815616365,7.32953631865,0.00731573910264,-430.635860115,OSGEPL1,0.032241900623,0.0119047882863
2,1.73127049214,7.3242394417,0.0073366209512,-427.263393601,CARD16,0.0322193509134,0.0119047882863
2,2.08005581895,7.31918421292,0.0073566074173,-431.765102514,NDUFS1,0.0321978289613,0.0119049548603
2,1.83369260529,7.29873287519,0.00743803848926,-440.410345874,HSD17B8,0.0321107503895,0.0120226540259
2,1.52451561807,7.27362355512,0.00753928780552,-437.830629745,CNBP,0.0320038174309,0.0121720744711
2,2.03041070477,7.26344330812,0.00758074163024,-427.25090965,REEP3,0.0319604561226,0.0122247198751
-2,-1.09195607416,7.17631251271,0.00794528982301,-431.673498449,SORBS3,0.0315891759723,0.0127837888537
2,1.69194186717,7.17400651406,0.00795517974978,-438.767118659,MRPL11,0.0315793458246,0.0127837888537
2,1.23656526369,7.17556294912,0.00794850314718,-420.404443089,ALDH1A3,0.0315859807101,0.0127837888537
2,1.21424680512,7.17130426431,0.0079667852619,-437.870040362,COX6B1,0.0315678262602,0.0127875693751
2,1.82922528637,7.15721800305,0.00802756561882,-442.042153214,MTM1,0.0315077727486,0.0128701806093
2,1.49237781569,7.14129167454,0.00809686176303,-411.412079844,DEF6,0.0314398655651,0.0129662374931
2,1.00887730739,7.12435626078,0.00817122537871,-429.532989018,HDGF,0.0313676453643,0.0130701776312
2,1.04752338911,7.10709034423,0.00824776544804,-433.5373255,C1orf198,0.031294004663,0.0131773547389
2,1.38678494658,7.10125810926,0.00827378655652,-429.526426774,ATRN,0.0312691271214,0.0132036639967
2,1.8236629932,7.09213101847,0.00831467802826,-425.78446576,ACIN1,0.0312301927269,0.0132536159574
2,1.4474598074,7.06813194817,0.00842319689768,-418.324667226,DTX3L,0.0311278024244,0.0133956940306
2,1.29456119109,7.06994125111,0.00841496492143,-423.870753568,TACC1,0.0311355224393,0.0133956940306
2,2.02760043091,7.01901987334,0.00864984910584,-430.743004284,MDN1,0.0309182018196,0.0137403350164
2,1.13383578864,7.00070127952,0.0087359921897,-425.33170792,CNIH4,0.0308399984672,0.0138612413389
2,1.26124893417,6.98872219623,0.00879280196476,-427.720808676,C1S,0.0307888521007,0.0139353810955
2,1.39036279367,6.97034787321,0.0088806824184,-432.163798399,ATP6AP1,0.0307103898748,0.014058537345
2,1.87888983402,6.96451076529,0.00890878934662,-434.423201967,RPS18,0.0306854615367,0.0140868957403
-2,-1.61200168205,6.93967034181,0.00902943174622,-431.708582453,CCNB1,0.0305793620452,0.0142613424837
-2,-1.32186867864,6.93049070207,0.00907444002237,-430.71620961,UQCR11,0.0305401476929,0.0143160686198
2,1.27052662386,6.8930408611,0.00926047144587,-430.878033392,CD40,0.0303801334538,0.0145928979911
2,1.99612848631,6.86461874714,0.00940428259933,-429.739131642,CDC42BPB,0.0302586572778,0.0148026407201
2,1.73332105338,6.76994648765,0.0099001654784,-419.665808327,SSB,0.0298538081986,0.0155589052263
-2,-2.02325165017,6.76862739617,0.00990726237273,-434.298454212,ALKBH7,0.0298481649507,0.0155589052263
2,1.03633347921,6.70531125222,0.0102541673331,-422.146278988,FMOD,0.0295772128813,0.0160832640327
2,0.945455678112,6.70347244507,0.010264427552,-421.878528516,ZMYND8,0.0295693417166,0.0160832640327
2,1.96721190832,6.63301840262,0.01066564709,-430.30922456,TRMT61A,0.0292676612145,0.0166930059778
2,1.38221633242,6.57963864659,0.010980404921,-437.262291797,LSM4,0.029038966987,0.0171661986435
2,1.34048750122,6.53661101367,0.0112411049818,-431.185175111,TK1,0.0288545457815,0.0175539063106
2,1.39896264258,6.44429086609,0.0118222970242,-432.18833456,BLVRB,0.0284586148825,0.0184406484057
-2,-1.45051490705,6.43730777182,0.0118675043733,-416.615656675,EEF2,0.0284286535428,0.0184902942998
2,1.95441587483,6.39318910752,0.0121572877208,-432.948242855,RNGTT,0.0282393173254,0.0189204635474
2,1.24433273541,6.35434008586,0.0124185223335,-426.930956518,SERPINB9,0.0280725347853,0.0193052844374
2,1.19008849552,6.31336563344,0.0127003545299,-433.802616898,UBE2C,0.0278965655244,0.0197212246745
2,0.921999795962,6.30656523431,0.0127477664479,-423.076269564,LYN,0.0278673543023,0.0197726298889
2,1.9835961803,6.27980558251,0.0129361201965,-438.224558243,YLPM1,0.0277523907463,0.0200422848785
2,1.06129879891,6.2747036928,0.0129723569751,-409.057852107,DNTTIP1,0.0277304691616,0.020075920873
2,1.60654702119,6.19652139363,0.0135410028851,-429.224156646,ANLN,0.0273944150664,0.0209325122899
2,1.54936607901,6.16762388072,0.0137576697494,-436.00194855,RAP1B,0.0272701449257,0.0212436866968
2,1.46625914854,6.10832668456,0.0142135957387,-424.835101399,VBP1,0.0270150452844,0.0219232023558
-2,-1.99523124192,6.06997800475,0.0145167712999,-443.29515469,HNRNPD,0.0268499959983,0.0223658616905
2,1.33136553949,6.03834916252,0.0147718667936,-428.415692512,SFPQ,0.0267138261489,0.0227335411011
2,1.25473289882,6.03078616742,0.0148335506767,-434.579662197,ATP5I,0.026681259972,0.0228030779035
2,1.23577014386,6.02165890603,0.0149083488217,-431.367088931,ITGB4,0.0266419551789,0.0228925978573
-2,-1.05325959476,6.01234968043,0.0149850414426,-425.860221173,PBK,0.0266018635218,0.022984824943
2,1.92080367345,5.98317837381,0.0152280276025,-436.454280423,TRAF3IP1,0.0264762112687,0.0233057963972
2,1.78273187387,5.98376307485,0.0152231173079,-439.607949322,KIFC1,0.0264787301239,0.0233057963972
2,1.7404359954,5.96653297106,0.015368506827,-434.597524876,HNRNPM,0.0264044984565,0.0234947748174
2,1.7779418596,5.95155795805,0.0154960383993,-439.609680525,RFC5,0.0263399730979,0.0236418673664
2,-0.950863359017,5.95121901135,0.0154989376512,-421.736609735,FCGR2B,0.0263385125223,0.0236418673664
2,1.99587002333,5.92107620695,0.015759036104,-446.123097588,SMC1A,0.0262086048206,0.0240121145488
2,1.94544692356,5.90221219527,0.015924113575,-440.796689723,SART1,0.0261272881656,0.0242369217628
2,1.76045958043,5.86677396984,0.0162391051442,-439.008621133,DDI2,0.0259744887073,0.0246891565559
2,1.39509283619,5.85605173758,0.0163356795585,-431.025532464,NDUFB11,0.0259282480701,0.0248086913734
-2,-1.72833527541,5.85140388098,0.016377727699,-435.211404857,PSMB1,0.0259082023863,0.0248452466301
2,1.45968492328,5.84005505342,0.0164808712727,-428.822791832,PLP2,0.0258592527001,0.02497430274
2,1.43684625859,5.82552845522,0.0166138817739,-438.152309326,PSMB8,0.0257965894957,0.0251482854453
2,1.42175992344,5.81076600993,0.0167501950953,-423.536703115,CPSF6,0.025732900661,0.0252715825565
2,1.42041160326,5.81240769145,0.0167349788769,-435.848724373,RBM10,0.0257399836921,0.0252715825565
2,0.697875471978,5.8111618414,0.0167465249456,-409.056612131,AHSG,0.0257346084844,0.0252715825565
2,0.93254378507,5.77980240924,0.017039896149,-420.661912809,IFI16,0.0255992889867,0.0256806286564
-2,-1.49948704832,5.76522036548,0.0171781278214,-421.922190151,SH3GL1,0.0255363530137,0.0258607545197
2,1.73169931541,5.72166679877,0.0175979822491,-438.131867772,ERP29,0.0253483277876,0.0264639950688
2,1.80340186518,5.69811210304,0.0178294817028,-427.871679763,TARDBP,0.0252466095083,0.026782982297
2,1.89979679976,5.65922816729,0.0182185962773,-440.191752526,C14orf2,0.0250786471852,0.0273377850763
2,1.30975146039,5.65090770843,0.0183030014291,-432.142959655,SPEF2,0.0250426987678,0.0274346507322
2,1.88456080785,5.64263954213,0.0183872793018,-438.730025936,IFT81,0.0250069736535,0.027531115921
2,1.89543747557,5.63567189936,0.0184586144268,-440.144756573,NOP16,0.0249768658117,0.0276080142184
2,1.75612477312,5.62630539766,0.018554963371,-423.381885323,IPO5,0.0249363893441,0.0277221182472
2,1.11092544801,5.62024053004,0.0186176289949,-438.553362231,PLVAP,0.0249101787891,0.0277857054762
-2,-1.91032265756,5.61587902401,0.0186628306832,-442.271875045,SRP14,0.0248913287855,0.0278231197456
2,1.82951016281,5.60285869736,0.0187984513311,-432.933820222,RCC2,0.0248350518682,0.0279951074781
2,1.34626404416,5.57318093394,0.0191114259188,-416.057769588,YEATS4,0.0247067533067,0.028414685604
2,1.34866798661,5.57225145094,0.0191213152038,-429.026351652,A2M,0.0247027345566,0.028414685604
2,1.73886474532,5.56308375222,0.0192191414073,-422.443515721,SDHB,0.0246630949519,0.0285293806927
2,1.76352413331,5.54736393002,0.019388098682,-425.883754227,ISG15,0.0245951175547,0.0287493051272
-2,-1.63917452752,5.53665125747,0.019504124721,-429.590360794,TXNL1,0.0245487871998,0.0288903540884
2,1.11819540383,5.47090809378,0.0202321944808,-435.867354201,PRKDC,0.0242643635937,0.0299367160306
2,1.55736302329,5.42470506751,0.0207607755383,-420.491558195,GOLGB1,0.0240643769097,0.0306859805283
2,0.900222818535,5.38983658672,0.0211692072006,-420.584971836,RAP2B,0.0239133967544,0.0312562439649
2,1.02088237013,5.35726384006,0.0215583221191,-431.734057897,TTC26,0.0237723148958,0.0317679859221
-2,-1.77117664827,5.35697768839,0.0215617733683,-430.721443022,SAFB,0.0237710753106,0.0317679859221
-2,-1.86116339722,5.34079711436,0.0217578667678,-442.059026243,LYRM4,0.0237009772875,0.0320227602482
2,0.665834022931,5.33137614089,0.0218728964931,-405.35765022,KNG1,0.0236601587945,0.03212363757
2,0.923200264718,5.33145687119,0.0218719080878,-416.131279309,TMCO1,0.0236605085913,0.03212363757
2,1.70144713546,5.31812991639,0.0220357070058,-422.612706826,SRSF1,0.0236027607648,0.0323283939299
2,1.6368014458,5.29385970865,0.022337304786,-434.246221496,ALDH2,0.0234975765229,0.0327361136949
2,1.75512805894,5.28970719088,0.0223893369463,-430.103451206,SLC29A1,0.0234795777261,0.0327776098091
-2,-1.44091082781,5.26399884464,0.0227142990382,-437.476229974,MRPS36,0.0233681319325,0.0332181600749
2,1.74249934824,5.25468896172,0.0228331905217,-429.237586153,COL6A1,0.0233277672751,0.0333567328764
2,1.46772386279,5.24617369599,0.0229425034974,-427.641336304,CD44,0.0232908449005,0.033481034671
2,1.11752926083,5.23198617207,0.0231258486439,-424.643100833,FHL3,0.0232293212922,0.0337129987615
2,0.753394597387,5.2195655923,0.0232876160957,-440.692849178,IGF2BP2,0.0231754536004,0.0339130510478
2,1.16034050817,5.19772017915,0.0235750086346,-433.718173707,S100P,0.0230806962656,0.0342954336137
2,1.52813312042,5.18248617672,0.023777614821,-437.951248524,SNRPA,0.0230146059079,0.0345537998766
2,0.923679316821,5.14296755061,0.0243117266401,-431.499612377,CP,0.0228431187816,0.035292863673
2,1.40944636033,5.12570379078,0.0245489766752,-421.225479056,SRSF3,0.0227681855269,0.0355998801312
-2,-1.24286986764,5.11518125143,0.0246947708412,-420.390298643,PIP5K1C,0.0227225068651,0.0357737665645
2,1.43347885391,5.03002300564,0.0259085277037,-441.375000699,NASP,0.0223526751607,0.0374927594624
-2,-1.74401307154,5.01888815107,0.0260717876452,-434.526630729,CPB2,0.0223042971739,0.0376895507591
-2,-1.69933871137,5.01151477165,0.026180489042,-428.929003872,C18orf32,0.022272259163,0.0378071430052
-2,-1.68156938781,4.97796364703,0.0266811397648,-427.341036454,TUBB3,0.0221264499257,0.0384899114353
2,1.10027376497,4.96129511961,0.0269335864819,-417.954348166,FLNA,0.022053994297,0.0388135730114
2,1.54076079737,4.95237927845,0.0270696438304,-428.223818632,GPC1,0.0220152340435,0.0389284576208
2,1.48092216456,4.95298940183,0.0270603103258,-436.012070164,ARPC3,0.0220178865593,0.0389284576208
2,0.925243656591,4.94573606971,0.0271714884355,-430.759860971,PRSS1,0.0219863517136,0.0390343004343
-2,-1.5855563653,4.92389706112,0.0275091331478,-435.226354991,SNX9,0.0218913913793,0.0394783198445
2,1.62457423491,4.91773544055,0.0276051888142,-440.762254545,FBLIM1,0.0218645960974,0.0395406339875
2,1.23660446265,4.91744168846,0.0276097769884,-434.817122883,BCAP31,0.0218633186094,0.0395406339875
-2,-1.34822648799,4.86847097818,0.0283859490226,-431.386794475,FCHO2,0.021650304985,0.0406101258274
2,1.26538150882,4.86643735793,0.0284186719458,-429.908749887,SSR4,0.0216414571028,0.0406148962039
2,0.695847380758,4.82599648023,0.0290776879469,-394.680680397,CA1,0.0214654735475,0.0415138065523
2,1.60241841256,4.82406346156,0.0291095867157,-439.848500438,TRRAP,0.0214570601887,0.0415164590723
-2,-1.44221028913,4.798924581,0.0295277900719,-417.043605417,RNASEH2B,0.0213476313997,0.0420544805766
2,1.27430427508,4.79773799314,0.0295476849782,-433.046826671,TOPBP1,0.0213424656136,0.0420544805766
2,1.59868995242,4.75348662229,0.0302997631874,-440.967300142,RPL28,0.0211497792258,0.0430805274948
-2,-1.13544436392,4.736787099,0.030588781872,-439.210696276,CELSR1,0.0210770437726,0.0434467590412
2,0.924843768906,4.71884556068,0.030902525179,-430.074836736,PARP12,0.0209988866261,0.0438473201206
2,1.5723491221,4.67402785083,0.03170111476,-439.150193057,LIPE,0.0208035966397,0.0449342980495
2,0.921174767461,4.62724752097,0.0325578548355,-425.179010044,CALD1,0.0205996715538,0.0461013887118
2,0.918128693154,4.6228687971,0.0326392840962,-424.548788102,CAPN2,0.0205805794479,0.0461693865107
-2,-0.85831960426,4.60999641152,0.0328799093307,-427.351135441,PDLIM2,0.020524448979,0.0464622031646
2,1.48508065906,4.51194283008,0.0347752524038,-430.391184187,SUDS3,0.0200966717993,0.0490902950174
2,-1.39192716417,4.47779222276,0.0354621025556,-433.449048242,COL16A1,0.0199475956103,0.0500088017671
2,1.6850740801,4.42440109282,0.0365647262064,-440.888586364,MCM7,0.0197144386763,0.051511163728
2,1.65608988521,4.38211124955,0.0374637332813,-438.102919904,UBR4,0.0195296818679,0.0527239097706
-2,-1.49248717083,4.34576450832,0.0382550421306,-435.661010935,NDUFAF1,0.0193708337567,0.0537827754064
2,1.25250294009,4.33638788938,0.0384620318124,-413.579796307,USP18,0.0193298462642,0.0540188292325
2,1.64330596451,4.31605287843,0.0389150040005,-438.068593514,VTI1A,0.0192409451889,0.0545995284555
2,0.736827590249,4.30104364448,0.0392529550808,-420.167022503,CA2,0.01917531713,0.055017833592
2,1.24342201502,4.29184783829,0.0394615406485,-427.414887311,TIMP1,0.0191351040158,0.0552541531675
2,0.798004031055,4.2731292368,0.0398897564149,-419.598331189,PRPF6,0.019053237681,0.055797209884
2,1.28909015422,4.26113126173,0.0401668089846,-436.219571743,RPS10,0.0190007570093,0.0561279373273
2,1.57512067899,4.21519608588,0.0412464809399,-431.285259191,SAFB,0.0187997787816,0.0575784208677
2,1.25226491807,4.19149585113,0.0418155055773,-444.16834362,M6PR,0.0186960519409,0.0583138533883
2,1.19608655536,4.14521486471,0.0429507725807,-435.21124366,ANG,0.0184934345675,0.0598366609945
-2,-1.51136292418,4.11876039111,0.0436143215439,-424.681177927,SCAMP1,0.0183775797435,0.0606998916149
2,0.690338916867,4.09198251189,0.044297057312,-423.152672161,MEX3A,0.0182602807384,0.0615261640253
2,1.32649484046,4.09206108755,0.0442950374337,-432.758947825,COL6A3,0.0182606249757,0.0615261640253
2,1.15555556405,4.08807843586,0.0443975391798,-416.54468707,C9,0.0182431768097,0.0616038144041
-2,-0.805506792115,4.07039631824,0.0448556717128,-421.615067573,DPYSL2,0.0181657032126,0.0621770695157
2,0.700781807333,4.04236893594,0.0455921464643,-441.435268765,CTSK,0.0180428771359,0.0631346156449
2,1.54742853861,4.02012735574,0.0461857168566,-432.60702928,MBOAT2,0.0179453846544,0.0638925532491
2,1.15698294228,3.93536331207,0.0485241890493,-433.598722376,PSMB9,0.0175736572101,0.0669934358303
2,1.4423667949,3.93680472299,0.0484833883458,-419.323195788,RASA3,0.0175799807801,0.0669934358303
2,-1.58247173638,3.91830446115,0.0490098409284,-440.426035289,AGR3,0.0174988126611,0.0675964073484
2,0.702745206612,3.89641999227,0.0496404574011,-428.754088009,RPS21,0.0174027793406,0.0683979183733
2,1.54556388998,3.89239638417,0.0497573370878,-435.92339049,FOSL2,0.0173851209198,0.0684906771467
2,1.10006843005,3.85150412652,0.0509619482007,-424.791184916,TAP1,0.0172056209385,0.0700790173267
2,0.884015371762,3.7933271459,0.0527295550878,-431.469618396,CSRP1,0.0169501351728,0.0724376194148
2,1.26194359213,3.66899932839,0.0567300506968,-433.797456724,SLC39A6,0.0164037007337,0.0778559384935
2,1.35286979904,3.62510518054,0.0582188716617,-433.983432063,TOP1,0.016210636,0.0798199212664
2,1.0516036939,3.58975567021,0.0594482587665,-433.773539804,SAMHD1,0.0160550990337,0.0814246715711
-2,-0.851508073097,3.55606477404,0.060645864904,-436.94790486,PTK2B,0.0159068141481,0.0829827577201
2,0.988667176534,3.50766025976,0.0624119756312,-432.695646143,TTC30A,0.0156936914631,0.0853148865701
2,1.07180223862,3.50322241786,0.0625766356991,-429.532980366,NAA10,0.0156741472448,0.0854554451938
2,0.931627831333,3.47185263537,0.063753949054,-438.1282524,MMP9,0.0155359728504,0.0869772532998
2,1.36736271989,3.44247432723,0.0648781101558,-422.361920434,TGFB1,0.0154065351164,0.0883365007245
-2,-1.2788376436,3.4435304113,0.0648373321641,-427.193894853,PHF10,0.0154111887015,0.0883365007245
-2,-1.29083608424,3.4196248112,0.0657671700208,-430.040324394,CXXC1,0.0153058390197,0.0894588867803
2,0.703530367741,3.41646120862,0.0658912924114,-416.461016857,RGS19,0.015291895638,0.0895395930311
2,1.23817958284,3.41246398806,0.0660484817267,-437.622812887,S100B,0.0152742775723,0.0896650311849
2,1.35963241661,3.40977219393,0.0661545627961,-441.887781532,ABR,0.0152624129215,0.0897209085222
2,1.46871147524,3.36679146704,0.0678734573661,-440.702839235,RPL36,0.0150729275598,0.0919618804705
2,0.783078114914,3.34714222774,0.0686752334534,-425.070301528,PTGIS,0.0149862773902,0.0928661180359
-2,-1.47163906273,3.34738399115,0.0686653066764,-441.786609935,MLLT1,0.0149873436229,0.0928661180359
-2,-1.42014881959,3.34502359017,0.0687622906257,-433.958352407,SLC39A6,0.0149769336088,0.0928929478442
