internal_id	string_external_id	abundance
1857244	9606.ENSP00000369927	60.6
1843517	9606.ENSP00000239243	1.25
1860165	9606.ENSP00000399547	0.018
1856811	9606.ENSP00000367323	27.8
1847020	9606.ENSP00000286614	0.53
1849109	9606.ENSP00000308764	0
1855574	9606.ENSP00000360985	5.5
1862309	9606.ENSP00000446132	0.369
1851507	9606.ENSP00000332722	0
1851508	9606.ENSP00000332723	1.29
1862310	9606.ENSP00000446137	0.045
1851506	9606.ENSP00000332721	14.6
1856616	9606.ENSP00000366330	0.414
1848301	9606.ENSP00000301466	0.328
1848689	9606.ENSP00000304945	6.7
1848300	9606.ENSP00000301464	63.8
1848299	9606.ENSP00000301463	1.24
1848688	9606.ENSP00000304941	0.116
1843266	9606.ENSP00000230792	1.71
1842684	9606.ENSP00000218004	1.5
1846852	9606.ENSP00000283357	0.022
1856506	9606.ENSP00000365678	0.514
1861623	9606.ENSP00000424261	1.14
1851939	9606.ENSP00000336868	3.78
1861959	9606.ENSP00000434140	0.002
1860322	9606.ENSP00000402065	11.8
1851938	9606.ENSP00000336866	13.7
1851937	9606.ENSP00000336861	0.266
1851260	9606.ENSP00000330475	0.37
1860321	9606.ENSP00000402060	32.4
1843957	9606.ENSP00000249344	1.6
1847827	9606.ENSP00000297146	0.29
1862726	9606.ENSP00000450856	2.16
1847825	9606.ENSP00000297142	0.614
1844241	9606.ENSP00000253686	36.7
1850465	9606.ENSP00000322582	0.663
1854838	9606.ENSP00000357625	15.0
1844240	9606.ENSP00000253680	0.606
1862163	9606.ENSP00000440866	0
1847002	9606.ENSP00000286301	16.0
1853366	9606.ENSP00000348888	89.8
1847754	9606.ENSP00000296557	47.6
1844233	9606.ENSP00000253462	7.0
1850731	9606.ENSP00000325377	7.28
1847003	9606.ENSP00000286307	0.206
1846693	9606.ENSP00000280886	0.608
1842136	9606.ENSP00000005905	0.643
1843702	9606.ENSP00000244174	0.186
1862835	9606.ENSP00000453399	0.301
1856886	9606.ENSP00000367794	3.69
1848258	9606.ENSP00000301202	2.74
1848257	9606.ENSP00000301200	1.16
1864820	9606.ENSP00000472696	40.7
1848259	9606.ENSP00000301204	0.45
1861928	9606.ENSP00000433157	0.015
1854569	9606.ENSP00000356308	0.391
1844002	9606.ENSP00000250263	7.43
1862317	9606.ENSP00000446514	0
1859334	9606.ENSP00000388223	0.543
1859333	9606.ENSP00000388220	0.036
1847428	9606.ENSP00000293695	0.061
1854430	9606.ENSP00000355651	29.5
1859665	9606.ENSP00000392709	135
1854431	9606.ENSP00000355652	1.0
1855874	9606.ENSP00000362390	0.428
1854433	9606.ENSP00000355657	347
1843427	9606.ENSP00000235521	9.69
1843105	9606.ENSP00000227163	0.58
1854904	9606.ENSP00000357873	43.7
1847373	9606.ENSP00000292641	4.87
1859043	9606.ENSP00000385502	0.132
1847374	9606.ENSP00000292644	136
1847671	9606.ENSP00000296088	1.14
1861914	9606.ENSP00000432561	1.88
1847670	9606.ENSP00000296084	0.02
1859789	9606.ENSP00000394282	0.396
1848805	9606.ENSP00000306095	0.011
1844822	9606.ENSP00000260766	0.304
1852557	9606.ENSP00000342136	0.012
1850792	9606.ENSP00000326031	199
1846849	9606.ENSP00000283303	0.708
1860870	9606.ENSP00000410769	167
1861868	9606.ENSP00000431265	0.395
1856320	9606.ENSP00000364677	4.85
1860869	9606.ENSP00000410768	0.353
1853988	9606.ENSP00000353483	20.6
1846850	9606.ENSP00000283309	0.425
1855021	9606.ENSP00000358451	1.35
1855022	9606.ENSP00000358452	0.259
1853971	9606.ENSP00000353373	1.56
1855023	9606.ENSP00000358454	2.4
1846563	9606.ENSP00000278407	769
1850669	9606.ENSP00000324701	0.182
1850626	9606.ENSP00000324251	0.067
1846564	9606.ENSP00000278409	0.477
1852121	9606.ENSP00000338607	29.6
1852120	9606.ENSP00000338606	2.94
1863008	9606.ENSP00000455948	0.002
1844369	9606.ENSP00000255304	0.065
1844370	9606.ENSP00000255305	7.17
1846451	9606.ENSP00000275635	7.18
1846070	9606.ENSP00000269187	1.21
1848377	9606.ENSP00000302160	109
1862965	9606.ENSP00000455434	0.001
1851646	9606.ENSP00000333926	0.645
1846139	9606.ENSP00000270225	120
1859825	9606.ENSP00000394757	0.159
1846138	9606.ENSP00000270223	0.383
1846137	9606.ENSP00000270221	2.56
1855775	9606.ENSP00000361952	0.162
1860472	9606.ENSP00000404381	1.14
1855701	9606.ENSP00000361608	0.437
1843908	9606.ENSP00000248342	79.9
1843912	9606.ENSP00000248437	998
1850474	9606.ENSP00000322706	44.1
1852377	9606.ENSP00000340864	0.469
1845134	9606.ENSP00000262407	363
1845133	9606.ENSP00000262406	0.103
1862127	9606.ENSP00000439454	0.001
1848921	9606.ENSP00000307143	0.644
1851445	9606.ENSP00000332204	1.61
1851817	9606.ENSP00000335185	0.483
1857491	9606.ENSP00000371594	22.1
1857492	9606.ENSP00000371595	0.011
1861002	9606.ENSP00000413049	0
1847260	9606.ENSP00000290866	5.07
1851261	9606.ENSP00000330484	77.0
1850083	9606.ENSP00000318846	0.236
1861391	9606.ENSP00000419005	5.16
1858253	9606.ENSP00000378409	6.55
1846123	9606.ENSP00000269980	15.4
1845555	9606.ENSP00000264463	0.163
1862674	9606.ENSP00000450144	3.17
1848867	9606.ENSP00000306637	4.12
1861770	9606.ENSP00000429064	5.21
1853679	9606.ENSP00000351155	8.62
1864443	9606.ENSP00000470691	0.068
1858215	9606.ENSP00000378152	2.73
1850308	9606.ENSP00000321049	0.289
1861771	9606.ENSP00000429065	7.51
1857944	9606.ENSP00000375608	0.663
1842472	9606.ENSP00000211998	595
1844782	9606.ENSP00000260372	1.61
1847501	9606.ENSP00000294725	0.044
1847500	9606.ENSP00000294724	29.1
1856227	9606.ENSP00000364204	0.221
1851687	9606.ENSP00000334163	0.199
1856180	9606.ENSP00000363921	13.4
1850023	9606.ENSP00000318176	49.2
1849087	9606.ENSP00000308583	1.13
1857407	9606.ENSP00000371040	0.078
1848950	9606.ENSP00000307321	1.35
1845671	9606.ENSP00000265029	153
1853500	9606.ENSP00000349823	2.65
1848506	9606.ENSP00000303211	1.26
1852708	9606.ENSP00000343515	7.66
1853837	9606.ENSP00000352358	0.371
1853501	9606.ENSP00000349824	3.61
1853846	9606.ENSP00000352427	1.04
1853845	9606.ENSP00000352425	3.63
1853844	9606.ENSP00000352424	0.098
1842983	9606.ENSP00000223428	0.059
1854374	9606.ENSP00000355430	0.009
1842982	9606.ENSP00000223398	12.9
1849677	9606.ENSP00000314042	0.031
1843179	9606.ENSP00000229134	0.118
1843180	9606.ENSP00000229135	0.408
1854091	9606.ENSP00000354218	9.65
1854092	9606.ENSP00000354219	837
1847121	9606.ENSP00000288266	17.7
1854090	9606.ENSP00000354213	0.334
1844146	9606.ENSP00000252655	0.042
1856428	9606.ENSP00000365243	0.113
1854210	9606.ENSP00000354742	30.0
1862067	9606.ENSP00000437714	0.002
1846942	9606.ENSP00000285021	6.55
1846943	9606.ENSP00000285023	0.009
1842176	9606.ENSP00000013125	2.08
1843660	9606.ENSP00000243253	49.4
1851705	9606.ENSP00000334294	0.521
1861920	9606.ENSP00000432768	40.4
1858614	9606.ENSP00000381504	82.2
1861990	9606.ENSP00000435142	0.004
1864663	9606.ENSP00000471871	0.005
1846395	9606.ENSP00000274547	0.449
1845816	9606.ENSP00000265849	1.87
1846394	9606.ENSP00000274545	0.28
1846182	9606.ENSP00000271064	14.7
1850854	9606.ENSP00000326627	0.081
1864664	9606.ENSP00000471878	0
1850032	9606.ENSP00000318264	0.266
1845813	9606.ENSP00000265840	0.05
1845814	9606.ENSP00000265843	1.45
1842987	9606.ENSP00000223641	71.3
1842988	9606.ENSP00000223642	164
1842556	9606.ENSP00000216177	0.096
1847159	9606.ENSP00000289248	0.263
1844974	9606.ENSP00000261721	0.635
1844854	9606.ENSP00000261177	0.214
1844851	9606.ENSP00000261170	0.074
1846445	9606.ENSP00000275493	26.3
1844852	9606.ENSP00000261172	0.066
1844853	9606.ENSP00000261173	30.6
1859567	9606.ENSP00000391488	0.087
1863806	9606.ENSP00000463557	0.002
1851055	9606.ENSP00000328570	46.3
1858142	9606.ENSP00000377504	1.4
1844975	9606.ENSP00000261722	2.37
1860904	9606.ENSP00000411145	0.456
1845289	9606.ENSP00000263116	0.081
1843411	9606.ENSP00000234800	0.064
1843362	9606.ENSP00000233668	6.89
1848692	9606.ENSP00000304987	2.4
1851756	9606.ENSP00000334767	0.908
1846188	9606.ENSP00000271324	5.74
1845290	9606.ENSP00000263119	1.06
1848608	9606.ENSP00000304169	0.494
1862927	9606.ENSP00000454919	0.024
1846443	9606.ENSP00000275428	82.3
1851964	9606.ENSP00000337128	0.307
1848691	9606.ENSP00000304985	1.38
1847577	9606.ENSP00000295454	0.25
1851962	9606.ENSP00000337122	0.176
1862926	9606.ENSP00000454913	0.004
1847206	9606.ENSP00000290130	1.21
1847575	9606.ENSP00000295452	0.047
1847576	9606.ENSP00000295453	5.42
1849157	9606.ENSP00000309189	0.145
1847852	9606.ENSP00000297313	0.088
1847853	9606.ENSP00000297316	0.393
1849155	9606.ENSP00000309181	4.77
1856983	9606.ENSP00000368414	10.5
1849156	9606.ENSP00000309186	0.415
1849051	9606.ENSP00000308292	0.026
1861286	9606.ENSP00000417330	0.548
1855890	9606.ENSP00000362457	0.14
1855889	9606.ENSP00000362456	49.1
1861287	9606.ENSP00000417335	0.139
1856771	9606.ENSP00000367130	0.322
1852359	9606.ENSP00000340698	28.8
1851764	9606.ENSP00000334834	2.61
1851765	9606.ENSP00000334836	5.67
1856773	9606.ENSP00000367139	0.195
1845450	9606.ENSP00000263985	4.95
1852358	9606.ENSP00000340691	109
1855857	9606.ENSP00000362328	0.419
1843055	9606.ENSP00000225831	20.6
1843148	9606.ENSP00000228510	15.2
1856661	9606.ENSP00000366527	0.36
1858066	9606.ENSP00000376800	246
1843149	9606.ENSP00000228515	0.426
1853255	9606.ENSP00000348069	1.36
1856659	9606.ENSP00000366522	1.27
1853253	9606.ENSP00000348064	5.23
1842828	9606.ENSP00000221399	0.261
1858067	9606.ENSP00000376808	11.0
1856899	9606.ENSP00000367869	315
1846925	9606.ENSP00000284770	21.2
1860636	9606.ENSP00000406957	0.082
1854980	9606.ENSP00000358217	0.292
1860635	9606.ENSP00000406955	0.754
1854979	9606.ENSP00000358212	0.069
1855537	9606.ENSP00000360782	69.3
1854058	9606.ENSP00000353971	3.67
1852480	9606.ENSP00000341610	22.3
1853109	9606.ENSP00000346931	9.78
1842270	9606.ENSP00000158762	15.7
1845449	9606.ENSP00000263980	8.78
1847914	9606.ENSP00000297913	0
1847939	9606.ENSP00000298231	3.05
1847104	9606.ENSP00000288048	0.104
1859250	9606.ENSP00000387219	22.9
1857508	9606.ENSP00000371785	0.031
1842883	9606.ENSP00000222115	0.205
1849526	9606.ENSP00000312370	6.65
1847103	9606.ENSP00000288040	0.136
1864030	9606.ENSP00000468873	0.484
1849781	9606.ENSP00000315383	1.82
1842815	9606.ENSP00000221138	70.6
1849878	9606.ENSP00000316527	2.53
1852882	9606.ENSP00000345001	7.63
1852338	9606.ENSP00000340523	2.87
1857509	9606.ENSP00000371786	0.052
1842813	9606.ENSP00000221130	135
1842814	9606.ENSP00000221132	0.557
1852339	9606.ENSP00000340526	0.377
1853472	9606.ENSP00000349654	0.379
1847522	9606.ENSP00000295049	0.058
1862631	9606.ENSP00000449674	0
1851168	9606.ENSP00000329623	3.91
1862048	9606.ENSP00000436897	0.088
1842127	9606.ENSP00000005226	0.536
1855935	9606.ENSP00000362649	84.1
1846641	9606.ENSP00000279791	0.325
1848244	9606.ENSP00000301071	1216
1843250	9606.ENSP00000230361	0.219
1848246	9606.ENSP00000301073	1.84
1842443	9606.ENSP00000206595	0.142
1858123	9606.ENSP00000377374	49.6
1846500	9606.ENSP00000276569	16.1
1842355	9606.ENSP00000190165	0.123
1850190	9606.ENSP00000319897	0.588
1848696	9606.ENSP00000305055	0.532
1844446	9606.ENSP00000256538	2.13
1853880	9606.ENSP00000352655	3.04
1853596	9606.ENSP00000350447	0.375
1861788	9606.ENSP00000429367	6.45
1842399	9606.ENSP00000201647	28.2
1855736	9606.ENSP00000361784	0.15
1848441	9606.ENSP00000302707	0.108
1848600	9606.ENSP00000304102	32.0
1854418	9606.ENSP00000355607	7.92
1850367	9606.ENSP00000321617	6.42
1851565	9606.ENSP00000333255	22.5
1858456	9606.ENSP00000380293	0.291
1853962	9606.ENSP00000353259	4.28
1853915	9606.ENSP00000352927	2.9
1849413	9606.ENSP00000311390	1.17
1864182	9606.ENSP00000469567	0.494
1844835	9606.ENSP00000260970	32.4
1844135	9606.ENSP00000252542	60.4
1861893	9606.ENSP00000431905	0.141
1843646	9606.ENSP00000242827	1.19
1856104	9606.ENSP00000363495	0.556
1854675	9606.ENSP00000356840	22.6
1851322	9606.ENSP00000331242	0.081
1854676	9606.ENSP00000356842	4.7
1860871	9606.ENSP00000410815	671
1850609	9606.ENSP00000324064	0.975
1854679	9606.ENSP00000356849	1.46
1856063	9606.ENSP00000363329	3.3
1844344	9606.ENSP00000254976	10.4
1846900	9606.ENSP00000284311	0.311
1854022	9606.ENSP00000353706	17.9
1844720	9606.ENSP00000259748	0.038
1858116	9606.ENSP00000377298	87.4
1857493	9606.ENSP00000371606	0.087
1857494	9606.ENSP00000371607	7.35
1844719	9606.ENSP00000259746	0.781
1849956	9606.ENSP00000317382	0.53
1849957	9606.ENSP00000317385	0.398
1854496	9606.ENSP00000355979	0.369
1862811	9606.ENSP00000452702	0.045
1860539	9606.ENSP00000405600	5.48
1855731	9606.ENSP00000361761	113
1855666	9606.ENSP00000361433	30.5
1843255	9606.ENSP00000230461	10.6
1855974	9606.ENSP00000362814	1.88
1849665	9606.ENSP00000313890	5.37
1853161	9606.ENSP00000347339	1.5
1858327	9606.ENSP00000379098	40.7
1850176	9606.ENSP00000319726	3.58
1848324	9606.ENSP00000301698	0.386
1851487	9606.ENSP00000332576	2.54
1843260	9606.ENSP00000230588	6.07
1851914	9606.ENSP00000336725	59.3
1843259	9606.ENSP00000230582	0.005
1853027	9606.ENSP00000346206	51.6
1842269	9606.ENSP00000158166	1.75
1846745	9606.ENSP00000281821	2.06
1859118	9606.ENSP00000386180	0.042
1842288	9606.ENSP00000164024	0.027
1842518	9606.ENSP00000215886	0.686
1845097	9606.ENSP00000262238	21.6
1846746	9606.ENSP00000281828	76.9
1842788	9606.ENSP00000220514	2.07
1848796	9606.ENSP00000305975	1.24
1848795	9606.ENSP00000305974	0.211
1857545	9606.ENSP00000372005	39.4
1848711	9606.ENSP00000305204	0.752
1848390	9606.ENSP00000302251	0.449
1848793	9606.ENSP00000305970	0.235
1848794	9606.ENSP00000305973	0.181
1854853	9606.ENSP00000357692	74.1
1844095	9606.ENSP00000252015	0.333
1848631	9606.ENSP00000304355	13.1
1855004	9606.ENSP00000358327	25.3
1847328	9606.ENSP00000292095	0.141
1854785	9606.ENSP00000357342	0.318
1847327	9606.ENSP00000292090	2.12
1854854	9606.ENSP00000357697	92.0
1844558	9606.ENSP00000257951	18.7
1856686	9606.ENSP00000366662	29.6
1845313	9606.ENSP00000263243	2.58
1854806	9606.ENSP00000357461	0.103
1844535	9606.ENSP00000257770	14.8
1847396	9606.ENSP00000293272	112
1847397	9606.ENSP00000293273	0.171
1854613	9606.ENSP00000356515	10.6
1852397	9606.ENSP00000340988	0.103
1847400	9606.ENSP00000293276	11.0
1847398	9606.ENSP00000293274	0.006
1847399	9606.ENSP00000293275	29.3
1852396	9606.ENSP00000340983	0.953
1852395	9606.ENSP00000340982	0.502
1854030	9606.ENSP00000353742	1.71
1849790	9606.ENSP00000315477	3.37
1842117	9606.ENSP00000002829	0.443
1854614	9606.ENSP00000356518	0.112
1843555	9606.ENSP00000240285	1.69
1858960	9606.ENSP00000384597	0.056
1862050	9606.ENSP00000436901	16.5
1858959	9606.ENSP00000384593	0.073
1846776	9606.ENSP00000282223	4.04
1843694	9606.ENSP00000244020	120
1844684	9606.ENSP00000259351	0.611
1844685	9606.ENSP00000259357	0
1846777	9606.ENSP00000282226	0.279
1859860	9606.ENSP00000395340	0.469
1853805	9606.ENSP00000352162	0.967
1853806	9606.ENSP00000352163	0.474
1853807	9606.ENSP00000352167	2.43
1849320	9606.ENSP00000310620	1.74
1843281	9606.ENSP00000231188	0.257
1854661	9606.ENSP00000356771	54.3
1843974	9606.ENSP00000249750	23.3
1855973	9606.ENSP00000362810	0.116
1846121	9606.ENSP00000269967	4.65
1842365	9606.ENSP00000194214	31.0
1854103	9606.ENSP00000354313	0.738
1843644	9606.ENSP00000242810	0.125
1859697	9606.ENSP00000393161	1.12
1863130	9606.ENSP00000457539	4.78
1842784	9606.ENSP00000220478	3.58
1850103	9606.ENSP00000318986	0.189
1846848	9606.ENSP00000283290	28.8
1852066	9606.ENSP00000338034	18.7
1849527	9606.ENSP00000312385	0.223
1847818	9606.ENSP00000297056	3.14
1855403	9606.ENSP00000360147	1.55
1856464	9606.ENSP00000365426	6.62
1855402	9606.ENSP00000360141	62.3
1848273	9606.ENSP00000301293	0.205
1856844	9606.ENSP00000367498	52.0
1860032	9606.ENSP00000397881	0.384
1847366	9606.ENSP00000292574	0.016
1852762	9606.ENSP00000343995	0.284
1844988	9606.ENSP00000261769	26.3
1847859	9606.ENSP00000297350	0.22
1856842	9606.ENSP00000367490	0.393
1847860	9606.ENSP00000297354	1.8
1856843	9606.ENSP00000367494	0.244
1843829	9606.ENSP00000246657	0.136
1848559	9606.ENSP00000303696	0.177
1858304	9606.ENSP00000378897	0.489
1848841	9606.ENSP00000306407	4.62
1858054	9606.ENSP00000376652	78.9
1845441	9606.ENSP00000263946	16.9
1858303	9606.ENSP00000378890	0.452
1844261	9606.ENSP00000253934	1.31
1861052	9606.ENSP00000414019	0.241
1847714	9606.ENSP00000296343	1.63
1855760	9606.ENSP00000361894	3.53
1848493	9606.ENSP00000303129	2.98
1851538	9606.ENSP00000332995	1.25
1843334	9606.ENSP00000233055	9.56
1843335	9606.ENSP00000233057	69.9
1862038	9606.ENSP00000436585	63.2
1857767	9606.ENSP00000373518	0.009
1857836	9606.ENSP00000374237	0.019
1857835	9606.ENSP00000374234	0.026
1850026	9606.ENSP00000318185	0.961
1845759	9606.ENSP00000265471	13.1
1848625	9606.ENSP00000304311	21.8
1858529	9606.ENSP00000380921	46.6
1855419	9606.ENSP00000360200	3.11
1842975	9606.ENSP00000223324	5.68
1850068	9606.ENSP00000318674	1.24
1842140	9606.ENSP00000006101	1.76
1849347	9606.ENSP00000310796	0.638
1859988	9606.ENSP00000397082	4.52
1846757	9606.ENSP00000282003	1.99
1849736	9606.ENSP00000314837	26.9
1851627	9606.ENSP00000333779	1.85
1850811	9606.ENSP00000326247	0.931
1859023	9606.ENSP00000385247	0.021
1842548	9606.ENSP00000216122	142
1851645	9606.ENSP00000333920	1.57
1850972	9606.ENSP00000327917	0.015
1850971	9606.ENSP00000327916	0.288
1852926	9606.ENSP00000345374	0.047
1844165	9606.ENSP00000252825	1.93
1844134	9606.ENSP00000252530	2.45
1854253	9606.ENSP00000354912	0.47
1843897	9606.ENSP00000248089	0.107
1843944	9606.ENSP00000249041	0
1854254	9606.ENSP00000354916	6.17
1854255	9606.ENSP00000354919	0.46
1843708	9606.ENSP00000244289	16.1
1850445	9606.ENSP00000322396	16.9
1846952	9606.ENSP00000285238	1.59
1850542	9606.ENSP00000323377	9.12
1860307	9606.ENSP00000401812	0
1860619	9606.ENSP00000406718	0.17
1855132	9606.ENSP00000358919	2.57
1855131	9606.ENSP00000358918	21.3
1859179	9606.ENSP00000386531	15.0
1859180	9606.ENSP00000386532	0.032
1859522	9606.ENSP00000390849	5.08
1855989	9606.ENSP00000362918	44.3
1854358	9606.ENSP00000355353	0.281
1854359	9606.ENSP00000355354	3.71
1847301	9606.ENSP00000291582	0.005
1844564	9606.ENSP00000258052	0.523
1843820	9606.ENSP00000246533	344
1843819	9606.ENSP00000246532	0.385
1842405	9606.ENSP00000202773	590
1844379	9606.ENSP00000255448	6.96
1850316	9606.ENSP00000321179	0.139
1843821	9606.ENSP00000246535	3.69
1847900	9606.ENSP00000297767	0.195
1842677	9606.ENSP00000217909	0.275
1842900	9606.ENSP00000222270	1.65
1842901	9606.ENSP00000222271	33.7
1855632	9606.ENSP00000361238	0.226
1850951	9606.ENSP00000327704	60.6
1842902	9606.ENSP00000222275	0.825
1842676	9606.ENSP00000217901	59.4
1858517	9606.ENSP00000380840	0.541
1843738	9606.ENSP00000244751	1.95
1861564	9606.ENSP00000422464	0.311
1855631	9606.ENSP00000361232	7.23
1864484	9606.ENSP00000470865	0.15
1843924	9606.ENSP00000248668	0.104
1851404	9606.ENSP00000331871	4.47
1846002	9606.ENSP00000268171	0.586
1845375	9606.ENSP00000263610	0.472
1852533	9606.ENSP00000342002	0.373
1842693	9606.ENSP00000218104	2.52
1851405	9606.ENSP00000331879	8.77
1850464	9606.ENSP00000322579	3.01
1861936	9606.ENSP00000433427	1.64
1845923	9606.ENSP00000267119	12.8
1855229	9606.ENSP00000359375	0.889
1855876	9606.ENSP00000362395	0.978
1850836	9606.ENSP00000326477	0.08
1842228	9606.ENSP00000055335	0.42
1860907	9606.ENSP00000411198	0.077
1860906	9606.ENSP00000411197	0.517
1850978	9606.ENSP00000327984	0.219
1845921	9606.ENSP00000267113	67.2
1854014	9606.ENSP00000353660	107
1842569	9606.ENSP00000216237	1.34
1842639	9606.ENSP00000217130	1.73
1849600	9606.ENSP00000313110	0.001
1852156	9606.ENSP00000338934	623
1849189	9606.ENSP00000309532	20.7
1845600	9606.ENSP00000264708	0.58
1845601	9606.ENSP00000264709	4.14
1861120	9606.ENSP00000414909	0.123
1849191	9606.ENSP00000309539	185
1845599	9606.ENSP00000264705	56.2
1859786	9606.ENSP00000394249	0.346
1861117	9606.ENSP00000414904	0.613
1843489	9606.ENSP00000238609	6.69
1843213	9606.ENSP00000229583	0.013
1845598	9606.ENSP00000264703	0.151
1855614	9606.ENSP00000361151	12.0
1855399	9606.ENSP00000360124	141
1859168	9606.ENSP00000386452	0.197
1855615	9606.ENSP00000361158	0.781
1849773	9606.ENSP00000315265	0.104
1857097	9606.ENSP00000369131	1.2
1851741	9606.ENSP00000334625	1.13
1857150	9606.ENSP00000369424	153
1857099	9606.ENSP00000369135	0.069
1857098	9606.ENSP00000369134	125
1844477	9606.ENSP00000256951	0.045
1856028	9606.ENSP00000363115	10.0
1848960	9606.ENSP00000307461	0.369
1847536	9606.ENSP00000295113	2.0
1860262	9606.ENSP00000401191	15.8
1852006	9606.ENSP00000337463	62.7
1848142	9606.ENSP00000300119	5.25
1851289	9606.ENSP00000330836	115
1842709	9606.ENSP00000218548	4.36
1851290	9606.ENSP00000330838	0.039
1862060	9606.ENSP00000437481	0.017
1862299	9606.ENSP00000445829	5.55
1848141	9606.ENSP00000300113	0.882
1862949	9606.ENSP00000455258	0.079
1857588	9606.ENSP00000372394	0.125
1864357	9606.ENSP00000470318	0.021
1859292	9606.ENSP00000387662	4.72
1851139	9606.ENSP00000329360	4.41
1857587	9606.ENSP00000372390	0.264
1853464	9606.ENSP00000349588	5.19
1854063	9606.ENSP00000354006	0.155
1851904	9606.ENSP00000336661	0.24
1854062	9606.ENSP00000354003	77.1
1851905	9606.ENSP00000336666	29.0
1854061	9606.ENSP00000354001	1.42
1846659	9606.ENSP00000280200	7.21
1843691	9606.ENSP00000243938	0.445
1851047	9606.ENSP00000328495	0
1851046	9606.ENSP00000328494	0.719
1849250	9606.ENSP00000310036	9.14
1848084	9606.ENSP00000299608	22.3
1858857	9606.ENSP00000383578	0.008
1849305	9606.ENSP00000310520	1.45
1849306	9606.ENSP00000310521	3.34
1843637	9606.ENSP00000242728	0.859
1849747	9606.ENSP00000315006	0.171
1858645	9606.ENSP00000381711	0.023
1843863	9606.ENSP00000247225	1.28
1843864	9606.ENSP00000247226	3.55
1858646	9606.ENSP00000381717	184
1853638	9606.ENSP00000350854	0.785
1849173	9606.ENSP00000309430	14.7
