source	target	is_directed	is_stimulation	is_inhibition	dip_url
Q9NZ72	Q9UL62	0	0	0	
Q9BRV3	Q9Y5S1	1	1	0	
Q14244	Q9HBA0	1	1	0	
Q8NER1	Q9H2B2	0	0	0	
P19237	Q9P0L9	1	0	1	
P19237	Q13563	0	0	0	
P19237	P63316	0	0	0	
Q5JVL4	O94759	1	1	0	
Q13507	Q9BR39	0	0	0	
O15066	Q13563	0	0	0	
Q13507	Q9HCX4	0	0	0	
Q9HCX4	Q9Y210	0	0	0	
Q9HCX4	Q9UL62	0	0	0	
Q13563	Q9HCX4	1	1	0	
Q9HCX4	Q9Y225	0	0	0	
P48995	Q9HCX4	0	0	0	
Q16643	Q9Y210	0	0	0	
Q16643	Q9UL62	0	0	0	
Q15012	Q9GZU1	0	0	0	
P08F94	Q13563	0	0	0	
P55064	Q9HBA0	0	0	0	
P55064	Q6A162	0	0	0	
P0C851	Q8NER1	1	1	0	
Q8NER1	Q8NET8	0	0	0	
Q12791	Q8NER1	0	0	0	
Q13303	Q8NER1	1	1	0	
Q8NER1	Q9Y5S1	0	0	0	
P11532	P48995	0	0	0	
O60941	P11532	0	0	0	
Q96QT4	P35579	1	0	0	
Q96QT4	Q9BX84	1	1	0	
Q9BX84	Q96QT4	1	1	0	
Q96QT4	P28289	1	0	0	
Q59F77	Q96QT4	0	0	0	
O43747	Q13563	0	0	0	
O43747	Q8NC96	0	0	0	
O43747	Q9UMZ2	0	0	0	
O43747	Q63HQ0	0	0	0	
Q8TDD5	Q9NQA5	1	1	0	
Q9NQA5	Q8TDD5	1	1	0	
P60903	Q9NQA5	1	1	0	
Q5W0U4	Q9NQA5	1	0	1	
P21980	Q9NQA5	1	0	1	
O00161	Q13507	0	0	0	
Q9UKI8	O00161	1	0	0	
O00161	O75558	0	0	0	
O00161	Q5T5C0	0	0	0	
O00161	P51809	1	0	0	
P51809	O00161	1	0	0	
Q13507	Q13586	0	0	0	
Q13507	Q9Y210	0	0	0	
P41180	Q13507	1	1	0	
P41181	Q13507	0	0	0	
P63027	Q13507	0	0	0	
Q12791	Q13507	0	0	0	
Q13507	Q9UL62	0	0	0	
Q13507	Q9UBN4	0	0	0	
Q13507	Q92736	0	0	0	
Q12797	Q13507	1	1	0	
Q8TD43	Q13507	1	0	1	
Q13507	Q14204	0	0	0	
Q13563	Q13507	1	1	0	
Q86YM7	Q13507	1	1	0	
Q96D31	Q13507	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=196708
Q9Y225	Q13507	1	0	1	
P16615	Q13507	0	0	0	
Q13507	Q9P246	0	0	0	
Q13507	Q5VXT5	0	0	0	
P48995	Q13507	1	1	0	
Q13507	P48995	1	1	0	
Q13507	Q96SN7	0	0	0	
Q13507	Q9BRQ5	0	0	0	
Q9NRC6	Q9UBN4	0	0	0	
Q13586	Q9Y210	0	0	0	
Q13586	Q9UL62	0	0	0	
Q13586	Q9UBN4	0	0	0	
Q13586	P48995	1	1	0	
Q8TDD5	Q9ULQ1	0	0	0	
Q9GZU1	Q9ULQ1	0	0	0	
Q9NP85	Q9Y210	1	1	0	
Q12791	Q9Y210	0	0	0	
Q9UL62	Q9Y210	1	0	1	
Q9UBN4	Q9Y210	0	0	0	
Q96H20	Q9Y210	1	1	0	
Q96D31	Q9Y210	0	0	0	
Q9Y225	Q9Y210	1	0	1	
P16615	Q9Y210	0	0	0	
P48995	Q9Y210	1	0	1	
Q96SN7	Q9Y210	0	0	0	
O60500	Q9Y210	1	1	0	
Q9BRQ5	Q9Y210	0	0	0	
O60500	Q9NP85	1	0	0	
P60903	Q9HCF6	0	0	0	
O43930	P41181	1	0	0	
O75695	Q13563	0	0	0	
Q12846	P63027	1	0	0	
P09493	Q13563	0	0	0	
P09493	P13805	0	0	0	
P48995	Q12791	0	0	0	
O00255	P35579	0	0	0	
O75364	P35579	0	0	0	
P35579	Q7Z3B7	0	0	0	
Q9UBN4	Q9UL62	0	0	0	
Q86VW0	Q9UL62	1	1	0	
Q9UL62	Q9Y225	0	0	0	
Q15554	Q9UL62	0	0	0	
P48995	Q9UL62	1	1	0	
Q9UL62	P48995	1	1	0	
Q9H169	Q9UL62	0	0	0	
P62166	Q9UL62	1	1	0	
Q93045	Q9UL62	0	0	0	
Q9H3P7	Q9Y5S1	0	0	0	
Q7Z443	Q9P0L9	1	1	0	
P48788	Q9P0L9	0	0	0	
P48995	P56539	0	0	0	
Q9Y225	Q9UBN4	1	0	1	
P48995	Q9UBN4	1	1	0	
Q9UBN4	P48995	1	1	0	
P28222	Q7Z2W7	1	1	0	
Q13563	Q92736	0	0	0	
Q8TD19	Q92736	1	0	0	
O43930	Q92736	1	0	0	
Q6Y2X3	Q9GZU1	0	0	0	
O43681	Q12797	0	0	0	
Q09428	Q8TD43	0	0	0	
Q13190	Q13563	1	0	1	
O95249	Q13190	0	0	0	
O75396	Q13190	0	0	0	
Q13563	Q9HBA0	1	1	0	
Q9HBA0	Q13563	1	1	0	
Q13563	Q86VP3	0	0	0	
P48995	Q13563	1	1	0	
Q13563	P48995	1	1	0	
Q13563	Q96D42	0	0	0	
P48788	Q13563	0	0	0	
Q9Y496	Q13563	1	1	0	
Q13563	Q9BZL6	1	0	0	
Q9BZL6	Q13563	1	0	0	
O60229	Q13563	1	0	0	
P48995	Q86YM7	0	0	0	
P55199	Q96H20	0	0	0	
Q8NHX9	Q8TDD5	0	0	0	
Q8NHX9	Q9GZU1	0	0	0	
P48995	Q96D31	0	0	0	
Q96D31	Q9BRQ5	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=104191
P48995	Q9Y225	0	0	0	
Q13571	Q9GZU1	0	0	0	
P16615	P48995	0	0	0	
P26678	P16615	1	0	1	
Q96GD4	P16615	1	0	0	
P16615	Q13280	0	0	0	
B7Z1Z6	P16615	0	0	0	
Q9GZU5	Q7Z4N2	1	1	0	
P17301	Q9HBA0	0	0	0	
P55087	Q9HBA0	0	0	0	
P48995	Q9HBA0	1	1	0	
Q9HBA0	P48995	1	1	0	
P17301	P21926	0	0	0	
P48995	Q9P246	0	0	0	
Q8TDD5	Q9GZU1	1	1	0	
Q9GZU1	Q8TDD5	1	1	0	
Q96K37	Q9GZU1	0	0	0	
Q9H816	Q15554	1	1	0	
Q14191	Q15554	0	0	0	
Q15554	Q9NYB0	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=83539
Q96MF7	Q15554	1	1	0	
Q15554	Q9BSI4	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63533
Q86VI4	Q9GZU1	0	0	0	
P48995	P62166	0	0	0	
P48995	Q96SN7	0	0	0	
P48995	Q9BRQ5	0	0	0	
Q96H15	Q96D42	1	1	0	
Q96D42	Q9H3S1	0	0	0	
O15164	Q93045	1	0	0	
Q8TD08	Q93045	1	0	0	
Q8IYF3	Q93045	0	0	0	
O60500	Q96J84	1	0	0	
Q09428	Q14654	1	0	0	
P07996	P21980	0	0	0	
P21980	Q15113	0	0	0	
O00203	Q9Y496	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=104218
P09958	Q59FG2	1	0	0	
P39900	Q8IZZ5	1	0	0	
Q9UHI8	Q59FG9	1	0	0	
Q9UNA0	P16112	1	0	0	
P35625	Q9UNA0	0	0	0	
P05305	P42892	1	1	0	
P42892	P05305	1	1	0	
P05305	P25101	1	1	0	
P25101	P05305	1	0	0	
P05305	P24530	1	1	0	
P22392	P62745	0	0	0	
Q96S53	V9HWA6	1	0	0	
P56270	Q12830	0	0	0	
Q9UIJ5	Q9NXR1	1	0	0	
Q00537	Q00536	1	0	0	
Q00537	P52732	1	0	0	
Q00537	P48681	1	0	0	
Q00537	P20338	1	0	0	
Q00537	Q8NHU6	1	0	0	
Q00537	Q13536	1	0	0	
O75864	Q00537	0	0	0	
Q9BWU1	Q00536	1	0	0	
Q00536	P52732	1	0	0	
Q00526	Q00536	1	0	0	
Q8IZL9	Q00536	1	0	0	
Q9NYV4	Q00536	1	0	0	
Q00536	P48681	1	0	0	
Q00536	P20338	1	0	0	
Q14004	Q00536	1	0	0	
Q00536	Q92624	1	0	0	
Q00536	Q15436	1	0	0	
Q15131	Q00536	1	0	0	
Q00536	Q13536	1	0	0	
O43930	Q00536	1	0	0	
Q07002	Q00536	1	0	0	
Q14703	Q70SY1	1	1	0	
Q13280	Q9NPB3	0	0	0	
Q7RTN6	Q9Y376	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102862
Q9Y376	Q7RTN6	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102862
P01024	P07711	0	0	0	
P07711	P0C0L4	0	0	0	
P13760	P07711	1	0	0	
P01040	P07711	0	0	0	
P53671	V9HWI5	1	0	0	
Q8N165	Q13562	1	1	0	
Q8N165	Q9UKY1	1	1	0	
P61956	Q9H4L4	0	0	0	
O75173	P16112	1	1	0	
P16112	Q15113	0	0	0	
P13497	P05997	1	0	0	
Q9GZR1	B0AZM1	1	0	0	
P61956	Q9GZR1	0	0	0	
B7Z1Z6	P23677	0	0	0	
P07359	P13224	1	0	0	
O60507	P07359	1	0	0	
Q9Y5R2	Q15726	1	0	0	
Q14191	P43351	1	1	0	
P27694	P43351	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40062
P19447	P43351	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40185
A9UF07	P43351	1	0	0	
P35244	P43351	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40064
Q16816	P46020	1	0	0	
Q16816	A0A024RDL4	1	0	0	
Q16816	P11217	1	1	0	
Q16816	P11216	1	1	0	
P15735	Q16816	1	0	0	
Q16816	P15735	1	0	0	
A8K341	Q59GJ0	0	0	0	
P24723	Q9BZL6	1	1	0	
Q9BZL6	Q99828	1	0	0	
Q9BZL6	Q9BQQ3	1	0	0	
Q9BZL6	Q9NR12	1	0	0	
Q9BZL6	Q9Y483	1	0	0	
Q9BZL6	O76003	1	0	0	
Q7Z7A4	Q9BZL6	1	1	0	
Q9BZL6	Q16557	1	0	0	
Q9BZL6	Q32MH5	1	0	0	
Q9BZL6	Q9P2E9	1	0	0	
P08253	Q15726	1	0	0	
P08253	P80098	1	0	0	
P35625	P08253	1	0	1	
P08123	P08253	0	0	0	
P16035	P08253	1	0	1	
P08253	Q99727	0	0	0	
P51512	Q15726	1	0	0	
Q15726	Q969F8	1	1	0	
P43250	Q15722	1	0	0	
P00747	P17936	1	0	0	
P07288	P17936	1	1	0	
P00734	P17936	1	0	0	
O43184	P17936	0	0	0	
P21453	Q59F04	0	0	0	
P09958	Q92838	1	0	0	
P27449	Q92838	0	0	0	
O75173	P01011	0	0	0	
P20151	P01011	1	0	0	
O75364	P01011	0	0	0	
P09958	Q9NQX7	1	0	0	
Q99640	Q658P3	1	0	0	
Q00526	P43629	1	0	0	
P17693	P43629	1	1	0	
P13497	Q59EE7	1	0	0	
P12644	P13497	0	0	0	
Q15113	P13497	1	1	0	
Q9H6P5	P52655	1	1	0	
P29084	P52655	1	0	0	
O43930	P07101	1	0	0	
P07101	Q13280	0	0	0	
B7Z1Z6	P07101	0	0	0	
O15503	P04035	0	0	0	
P04035	Q9Y3M8	0	0	0	
P12544	P26583	1	0	1	
P12544	Q16082	0	0	0	
Q15438	Q96L92	0	0	0	
O60759	Q15438	0	0	0	
O75943	Q99638	1	1	0	
Q99638	O75943	1	0	0	
O75943	P35249	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40114
P35249	O75943	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40114
Q9NRH2	Q13330	1	1	0	
P25774	P02818	1	0	0	
P13760	P25774	1	0	0	
Q09013	B2RAH5	1	0	0	
P26678	Q09013	1	0	0	
Q09013	P26678	1	1	0	
O43930	P13224	1	0	0	
P16519	P10997	1	0	0	
P16519	P20382	1	0	0	
B3KMX0	O00311	0	0	0	
B3KMX0	B4DT73	0	0	0	
P38435	P00740	1	0	0	
Q8TD19	Q08945	1	0	0	
O75364	P05546	0	0	0	
B4DLF9	Q03393	0	0	0	
O14958	Q13061	0	0	0	
O75496	Q99741	1	0	1	
Q9Y5P8	Q99741	1	0	0	
P11801	Q99741	1	0	0	
Q9BWU1	P52732	1	0	0	
Q9BWU1	P48681	1	0	0	
Q9BWU1	P20338	1	0	0	
Q9BWU1	Q13536	1	0	0	
O43151	O15294	1	1	0	
Q6N021	O15294	1	1	0	
O60502	O15294	1	0	1	
Q00526	P18858	1	0	0	
O43683	P18858	1	1	0	
P11387	P18858	1	1	1	
O43781	P18858	1	1	0	
O60266	Q13280	0	0	0	
B7Z1Z6	O60266	0	0	0	
Q92187	P13591	1	0	0	
P31350	P23921	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40169
Q96S53	O15164	1	1	0	
Q92630	O15164	1	1	0	
O15164	P33552	1	0	0	
O15164	O14717	1	0	0	
O15164	P50453	1	0	0	
O15164	P05386	1	0	0	
O15164	P55774	1	0	0	
O15164	Q96IZ7	1	0	0	
O15164	Q9NX18	0	0	0	
O15164	Q9BX70	1	0	0	
O15164	Q9UNF1	1	0	0	
O15164	P51159	1	0	0	
O15164	Q53T94	1	0	0	
O15164	Q15013	1	0	0	
O15164	Q9Y262	1	0	0	
O15164	P13994	1	0	0	
O15164	P35080	1	0	0	
O15164	Q15102	1	0	0	
O15164	P62328	1	0	0	
O15164	O60828	1	0	0	
O15164	Q14761	1	0	0	
O15164	Q16363	1	0	0	
O15164	Q15545	1	0	0	
O15164	Q15572	1	0	0	
O15164	O95376	1	0	0	
O15164	P61604	1	0	0	
O15164	Q9HCU9	1	0	0	
O15164	Q15544	1	0	0	
O15164	P42568	1	0	0	
O15164	Q14061	1	0	0	
O15164	P43307	1	0	0	
Q59H18	O15164	1	1	0	
O15164	Q9UGL9	1	0	0	
O15164	Q3B726	1	0	0	
O15164	Q8N5U6	1	0	0	
O15164	P62310	1	0	0	
O15164	Q9Y3D8	0	0	0	
O15164	Q92561	1	0	0	
O15164	P09466	1	0	0	
O15164	Q9UG14	0	0	0	
B4DU89	O15164	0	0	0	
O15164	O43252	1	0	0	
O15164	Q8N138	1	0	0	
O15164	V9HWG0	0	0	0	
O15164	P56282	1	0	0	
O15164	Q9UN74	1	0	0	
O15164	Q9NPD3	1	0	0	
O15164	P19387	1	0	0	
O15164	Q0PTK2	0	0	0	
B4DUL2	O15164	0	0	0	
O15164	Q9Y6G3	1	0	0	
O15164	Q59GW7	0	0	0	
B4DTI5	O15164	0	0	0	
O15164	P49888	1	0	0	
O15164	Q8TF21	1	0	0	
O15164	P57727	1	0	0	
O15164	Q59FU8	0	0	0	
O15164	Q6IAA8	1	0	0	
Q14191	P39748	1	1	0	
O94761	P39748	1	1	0	
P54132	P39748	1	1	0	
O60671	P39748	0	0	0	
P27694	P39748	1	1	0	
Q15569	V9HWI5	1	0	0	
Q7Z2Y5	V9HWI5	1	0	0	
Q8NFJ4	V9HWI5	0	0	0	
Q96S53	V9HWI5	1	0	0	
Q9P286	B0AZM9	1	0	0	
B0AZM9	Q9NR12	0	0	0	
B0AZM9	Q9BRK4	0	0	0	
B0AZM9	Q9UGJ1	0	0	0	
B0AZM9	Q9H4K1	0	0	0	
Q9UKI8	Q99638	1	1	0	
Q00526	Q8TDN4	1	0	0	
Q16656	P20042	1	1	0	
Q9UEE5	P50548	1	1	0	
P11308	P50549	0	0	0	
A0A024R0Y2	Q8IU85	0	0	0	
P20151	Q02383	1	0	0	
O43930	O96004	1	0	0	
O60934	P49959	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63003
P49959	O60934	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63003
P49959	Q99708	1	0	0	
Q99708	P49959	1	1	0	
P49959	Q9H816	0	0	0	
P24347	E9KL23	1	0	0	
P49459	Q9NS91	1	0	0	
P49459	Q8N726	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40162
O43930	Q16821	1	0	0	
P09958	B3KWN9	1	0	0	
Q9H1K0	Q9NRW7	0	0	0	
Q96GD4	Q8WYJ6	1	0	0	
Q96GD4	P14410	1	0	0	
O43930	P14410	1	0	0	
Q66K89	Q53GA5	1	0	0	
Q86XK2	Q53GA5	1	0	0	
P33076	P48382	1	1	0	
P48382	P33076	1	1	0	
O43930	P33076	1	0	0	
O75716	P29692	1	1	0	
Q9H1R3	P30154	1	1	0	
P30154	P37198	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=198471
P17096	Q9Y5N6	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=59169
P17096	Q03052	1	1	0	
P20151	B4DDH1	1	0	0	
P32298	P30411	1	0	0	
P43250	P30411	1	0	0	
P01042	P30411	1	0	0	
P54198	Q9NVP2	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57261
P54198	Q9Y294	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57260
O60814	P54198	0	0	0	
P54198	Q9BW71	0	0	0	
Q00526	Q9BSD8	0	0	0	
Q9BSD8	Q9Y4A5	0	0	0	
P33981	Q9BSD8	0	0	0	
P25440	Q9BSD8	0	0	0	
B4DT73	Q9BSD8	0	0	0	
O43930	P08034	1	0	0	
Q99743	O15055	1	1	0	
O15055	P20393	0	0	0	
P39900	P80098	0	0	0	
Q9HC98	P52732	1	0	0	
Q00526	P52732	1	0	0	
Q8IZL9	P52732	1	0	0	
Q9NYV4	P52732	1	0	0	
P52732	Q5VVJ2	0	0	0	
Q14004	P52732	1	0	0	
Q15131	P52732	1	0	0	
Q07002	P52732	1	0	0	
P00747	B3KPF0	1	0	0	
P00747	P00450	1	0	0	
P07996	P00747	1	1	0	
P00747	Q15113	0	0	0	
P00747	Q6UVK1	0	0	0	
P00747	P08697	1	0	0	
P08697	P00747	1	0	1	
P00742	Q15113	0	0	0	
O75364	P00742	0	0	0	
P07225	P12259	1	0	1	
O75364	P12259	0	0	0	
P61956	P35712	1	0	0	
P61956	Q9UKL0	1	1	0	
P61956	Q13330	0	0	0	
P61956	Q6VMQ6	0	0	0	
O60229	P61956	1	0	0	
O94804	P53999	1	0	0	
O94804	P54132	1	0	0	
Q13216	P05114	1	1	0	
P05114	Q86U86	1	0	1	
O43930	P05114	1	0	0	
P35625	O75173	1	0	1	
O75173	P01009	0	0	0	
Q59F04	Q59F91	0	0	0	
Q13442	Q59F04	0	0	0	
P53621	Q59F04	0	0	0	
Q59F04	Q9BQ66	0	0	0	
Q8TD19	Q9HC98	1	1	0	
Q9HC98	Q8TD19	1	0	0	
Q8TD19	B2R8K8	1	0	0	
Q8TD19	Q9Y5B9	1	0	0	
Q8TD19	Q8TDX7	1	1	0	
Q8TDX7	Q8TD19	1	0	0	
Q8TD19	Q8NHV4	1	0	0	
Q8TD19	Q92686	1	0	0	
Q8TD19	Q9NYB9	1	1	0	
Q8TD19	Q8TD16	1	0	0	
O43683	P26651	1	1	0	
Q92630	P26651	1	1	0	
A5YKK6	P26651	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190996
Q9UEE5	P26651	1	1	0	
P25713	P09601	1	1	0	
Q96GD4	P05204	1	0	0	
P05204	Q86U86	1	0	1	
Q9UKI8	Q9NVP2	1	0	0	
Q9UKI8	Q02539	1	0	0	
Q9UKI8	Q9Y294	1	0	0	
B4DUC2	Q9UKI8	0	0	0	
B4DT73	Q9UKI8	0	0	0	
B2RCU6	Q9UM54	0	0	0	
P20930	P31944	0	0	0	
P31944	Q9NQ38	0	0	0	
P29120	P10997	1	0	0	
P10997	P30988	1	1	0	
P33316	P62745	0	0	0	
Q9UEE5	P33316	1	1	0	
P15735	P46020	1	0	0	
B7Z6U2	P46020	0	0	0	
P29120	P00797	1	0	0	
P00797	P01019	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187386
P00797	O75787	1	1	0	
Q07075	P06307	1	0	1	
P16870	P06307	1	0	0	
P06307	P32238	1	1	0	
P09958	Q9H013	1	0	0	
Q99626	Q9UGL1	0	0	0	
P19021	O00168	1	0	0	
O43930	O00168	1	0	0	
B4DM55	O00168	0	0	0	
Q96GD4	P14136	1	0	0	
O00255	P14136	0	0	0	
P14136	Q13280	0	0	0	
B7Z1Z6	P14136	0	0	0	
O43930	P52888	1	0	0	
Q8TDC3	P23258	1	1	0	
O94921	P41236	1	0	0	
Q8IWU2	P41236	1	0	0	
P07288	B3KPF0	1	0	0	
P49842	Q59FX5	0	0	0	
O00267	Q92541	0	0	0	
O00267	P63272	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=68893
Q86Z02	P52952	1	0	0	
P00734	B3KPF0	1	0	0	
O43930	Q07343	1	0	0	
P55854	P35712	1	0	0	
P55854	Q9UHP3	0	0	0	
O60229	P55854	1	0	0	
P28329	Q13280	0	0	0	
A8K341	O95065	0	0	0	
A8K341	Q2TU89	0	0	0	
P05121	P20151	1	0	1	
P20151	P05121	1	0	1	
P05121	P28300	0	0	0	
P05121	P55001	0	0	0	
P49366	P63241	1	0	0	
P39900	P42830	0	0	0	
Q16549	P20382	1	0	0	
O43683	Q14683	1	1	0	
P09958	B2RB33	1	0	0	
Q15119	P10515	1	0	0	
Q15119	O00330	1	0	0	
Q15119	Q96AB3	1	0	0	
Q15119	Q96JB3	1	0	0	
P29120	P20382	1	0	0	
O43930	P11168	1	0	0	
O15344	Q15257	0	0	0	
O15344	P78318	0	0	0	
O60934	Q99708	1	0	0	
O60934	Q14676	1	0	0	
Q14676	O60934	1	1	0	
O60934	P46100	0	0	0	
O60934	Q13428	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=197366
P16870	P01350	1	0	0	
Q9HBY8	Q92597	1	0	0	
Q92597	P20338	1	1	0	
Q9HC98	Q9UQE7	1	1	0	
Q9HC98	Q7Z6G3	1	0	0	
Q9HC98	Q15834	1	0	0	
Q9HC98	Q9Y5B6	1	1	0	
Q9UK32	P60983	1	0	0	
O43930	P60983	1	0	0	
Q96LW2	P60983	1	0	0	
A0A024R1D6	P07333	0	0	0	
O14713	Q9BSQ5	0	0	0	
O75364	P00450	0	0	0	
Q9UJY1	Q16082	1	0	0	
Q9UJY1	Q9UBY9	1	0	0	
Q9UJY1	V9HWB6	0	0	0	
O95898	Q9UJY1	0	0	0	
Q9UJY1	Q12988	1	0	0	
Q15835	P32245	1	0	0	
Q15835	P08236	1	0	0	
Q15835	Q5NUL3	1	0	0	
O43930	Q15835	1	0	0	
Q15835	P35243	1	0	0	
P15502	P39900	0	0	0	
P19876	P39900	0	0	0	
Q15569	Q8NFJ4	1	0	0	
O14770	P26367	1	1	0	
P26367	Q13461	1	1	0	
O95343	P26367	1	1	0	
P26367	O95343	1	1	0	
P26367	Q8TF72	1	1	0	
P26367	O75444	1	1	0	
P26367	Q13394	1	1	0	
P55347	P26367	1	1	0	
P17480	Q9NRC8	0	0	0	
Q8IWS0	P17480	1	0	1	
P17480	Q15572	0	0	0	
Q00526	O00716	1	0	0	
Q00526	P61024	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1012
Q00526	Q12800	1	0	1	
Q00526	P48681	1	0	0	
Q00526	P20338	1	0	0	
Q00526	P24863	1	0	0	
Q00526	Q5TKA1	1	1	0	
Q00526	Q9BTV7	1	0	0	
Q00526	Q13536	1	0	0	
P19021	P01189	1	0	0	
Q96GD4	P19021	1	0	0	
O60229	P19021	1	0	0	
O43683	Q14738	1	1	0	
O43683	Q9Y4W2	1	1	0	
O43683	O00203	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40096
O43683	Q9Y3T9	1	1	0	
Q8NG31	O43683	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102567
O43683	P78406	1	0	0	
O43683	O95376	1	0	0	
O43683	Q9Y6B7	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40098
O43683	Q8NFH5	1	1	0	
O43683	Q9H814	1	1	0	
O43683	Q8N2Z9	1	1	0	
O43683	Q9Y5B6	1	1	0	
O43683	Q9NS73	1	0	0	
B4DTG3	O43683	0	0	0	
Q8TD08	O95833	1	0	0	
Q86XK2	P41182	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187971
B0AZU4	P24723	0	0	0	
B7Z274	O60239	0	0	0	
P09668	P02818	1	0	0	
Q92824	P20382	1	0	0	
Q16654	P10515	1	0	0	
O43930	P48058	1	0	0	
P48058	Q13280	0	0	0	
B2RAH2	B7Z3V5	0	0	0	
P08123	P51512	0	0	0	
P16035	P51512	0	0	0	
P12272	P49190	1	0	0	
P12272	Q03431	1	1	0	
P20941	P62195	0	0	0	
O75364	P00734	0	0	0	
P00734	Q96RI0	1	1	0	
P05154	P00734	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=59366
P00734	P07204	1	1	0	
P00734	P00451	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=87882
P00736	P09871	1	0	0	
P09871	P00736	1	0	0	
Q9UIK4	Q16623	1	0	0	
P30531	Q16623	0	0	0	
Q16623	Q5T5C0	0	0	0	
Q16623	Q8N3L3	0	0	0	
Q9UEE5	Q16623	1	0	0	
Q16623	Q59H88	0	0	0	
Q96RG2	Q96SB3	1	0	0	
O43930	P30301	1	0	0	
P32298	P32245	1	0	0	
Q8IZL9	P48681	1	0	0	
Q8IZL9	P20338	1	0	0	
Q8IZL9	Q13536	1	0	0	
Q5S007	P26678	1	0	0	
P26678	O14983	1	0	1	
O43930	P26678	1	0	0	
B4DM55	P26678	0	0	0	
P04198	P49736	1	1	0	
P04198	Q14566	1	1	0	
P04198	P25205	1	1	0	
P04198	P33991	1	1	0	
P04198	Q9UJA3	1	1	0	
P20151	P35237	0	0	0	
O43930	P31323	1	0	0	
P01189	P32245	0	0	0	
P01189	P33032	1	1	0	
Q15120	P10515	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=58928
Q15120	Q9Y5B6	1	1	0	
O75461	Q99708	1	0	1	
P61968	Q99708	0	0	0	
O75475	Q99708	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=192336
Q9NYV4	Q07955	1	0	0	
O75909	Q9NYV4	0	0	0	
Q9NYV4	P48681	1	0	0	
Q9NYV4	P20338	1	0	0	
Q9NYV4	O75400	1	0	0	
Q9NYV4	Q01130	1	0	0	
Q9NYV4	Q13536	1	0	0	
P43250	P32245	1	0	0	
P43250	P20309	1	0	0	
P43250	P25101	1	0	0	
P43250	P24530	1	0	0	
P43250	P35243	1	0	0	
Q9P2H0	V9HWH0	0	0	0	
Q96AW1	V9HWH0	0	0	0	
Q86Y07	Q05940	1	0	0	
Q5TCY1	Q05940	1	0	0	
P78368	Q05940	1	0	0	
Q8N752	Q05940	1	0	0	
Q6IQ55	Q05940	1	0	0	
Q9Y6M4	Q05940	1	0	0	
O95750	P22455	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10935
P22455	O95750	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10935
P22455	Q16089	0	0	0	
P22455	Q8NBG6	0	0	0	
P09958	P20382	1	0	0	
P20382	Q99705	1	1	0	
P20382	Q969V1	1	1	0	
Q96GD4	Q96CF2	1	1	0	
Q96GD4	O95072	1	0	1	
Q96GD4	Q71DI3	1	0	0	
